"No.","Ticker","Company","Index","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Book/sh","Cash/sh","Dividend","Dividend Yield","Payout Ratio","EPS (ttm)","EPS next Q","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","Sales growth quarter over quarter","EPS growth quarter over quarter","Sales","Income","EPS Surprise","Revenue Surprise","Shares Outstanding","Shares Float","Float %","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Short Interest","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (1 Minute)","Performance (2 Minutes)","Performance (3 Minutes)","Performance (5 Minutes)","Performance (10 Minutes)","Performance (15 Minutes)","Performance (30 Minutes)","Performance (1 Hour)","Performance (2 Hours)","Performance (4 Hours)","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","All-Time High","All-Time Low","Relative Strength Index (14)","Earnings Date","IPO Date","Optionable","Shortable","Employees","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Volume","Trades","Target Price","Prev Close","Open","High","Low","Price","Change","After-Hours Close","After-Hours Change","Single Category","Asset Type","ETF Type","Sector/Theme","Region","Active/Passive","Net Expense Ratio","Total Holdings","Assets Under Management","Net Asset Value","Net Asset Value %","Net Flows (1 Month)","Net Flows % (1 Month)","Net Flows (3 Month)","Net Flows % (3 Month)","Net Flows (YTD)","Net Flows % (YTD)","Net Flows (1 Year)","Net Flows % (1 Year)","Return 1 Year","Return 3 Year","Return 5 Year","Return 10 Year","Return Since Inception","Tags"
6678,"PMVP","PMV Pharmaceuticals Inc","RUT","Healthcare","Biotechnology","USA",85.65,,,,,0.38,0.42,,4.39,3.96,,,,-1.44,-0.36,4.17%,-3.04%,-28.63%,23.10%,0.00%,,27.64%,0.00,-68.96,18.92%,,51.45,40.71,79.13%,20.87%,-0.81%,85.41%,-5.35%,6.39%,4.44,2.60,-26.40%,-29.24%,-28.96%,14.78,14.78,0.06,0.06,,0.00%,,0.00%,-0.89%,-0.89%,-0.60%,-0.60%,-0.60%,-1.19%,-2.35%,-2.35%,-7.50%,6.73%,0.91%,-26.00%,-33.13%,-63.57%,-46.29%,1.59,0.12,6.90%,6.67%,-0.30%,-2.05%,-55.52%,-21.09%,14.04%,-82.87%,41.70%,-97.37%,41.70%,49.05,2/29/2024 4:30:00 PM,9/25/2020,Yes,Yes,63,-7.50%,0.56%,1.40,585.29,0.49,160651,719,5.67,1.79,1.80,1.81,1.66,1.66,-6.98%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6679,"PMX","PIMCO Municipal Income Fund III","-","Financial","Closed-End Fund - Debt","USA",242.85,11.35,,,10.92,0.87,,,8.30,,0.40,5.45%,61.90%,0.64,,,,2.44%,,,-6.60%,,22.23,,,,33.43,,,0.13%,14.07%,20.71%,,,0.74,0.07,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.07%,0.00%,0.07%,-0.07%,-2.74%,-4.03%,-1.02%,12.11%,-13.31%,-1.69%,0.76,0.09,1.60%,1.10%,-2.79%,-3.21%,-0.53%,-5.40%,0.35%,-14.10%,19.29%,-55.11%,41.78%,32.41,,10/29/2002,No,Yes,,-0.07%,-0.55%,,99.43,0.68,38257,106,,7.31,7.27,7.31,7.26,7.26,-0.62%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6680,"PNBK","Patriot National Bancorp Inc","-","Financial","Banks - Regional","USA",14.73,,,,0.23,0.33,,3.46,11.16,,,,,-1.04,,,,,,10.88%,18.29%,-49.01%,64.96,-4.11,,,3.98,2.11,53.02%,46.96%,0.00%,31.57%,10.27%,0.13%,1.70,0.00,-0.38%,-7.91%,-5.45%,0.27,,0.70,4.57,,-6.82%,-6.33%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-7.50%,-3.90%,-4.52%,-5.13%,-6.09%,-56.21%,-68.27%,-3.40%,0.42,0.19,2.34%,2.95%,-2.13%,-5.72%,-41.43%,-21.28%,2.21%,-63.20%,4.52%,-98.79%,4.52%,46.45,,8/31/1994,No,Yes,117,-3.90%,4.90%,3.00,1.62,0.01,5,4,24.00,3.67,3.85,3.85,3.85,3.70,0.82%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6681,"PNC","PNC Financial Services Group Inc","S&P 500","Financial","Banks - Regional","USA",59969.86,11.79,10.58,,1.90,1.34,,5.62,112.72,,6.31,4.19%,47.72%,12.78,3.01,-2.02%,13.66%,3.61%,-0.80%,11.65%,10.80%,-46.78%,31622.00,5126.00,-12.70%,1.11%,398.03,396.16,99.53%,0.41%,-0.28%,85.60%,-3.60%,1.08%,2.00,4.28,0.99%,11.46%,5.09%,0.25,,0.97,1.48,,21.30%,16.21%,-0.05%,-0.12%,-0.14%,-0.23%,-0.10%,-0.17%,-0.28%,-0.55%,0.08%,-0.65%,-6.34%,1.52%,1.23%,24.26%,24.17%,-2.65%,1.16,3.68,2.25%,2.13%,-3.31%,-0.47%,10.75%,-7.08%,7.92%,-7.08%,37.80%,-33.92%,2656.45%,42.52,4/16/2024 8:30:00 AM,3/17/1980,Yes,Yes,54813,-1.82%,1.93%,2.31,2140.03,0.65,783307,11282,168.64,150.63,153.54,154.42,150.16,150.75,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6682,"PNF","PIMCO New York Municipal Income Fund","-","Financial","Closed-End Fund - Debt","USA",58.70,11.84,,,12.98,0.83,,,8.98,,0.40,5.39%,,0.63,,,,,,,-7.50%,,4.52,,,,7.87,7.87,99.97%,,,21.17%,,0.13%,0.38,0.01,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.13%,-0.13%,-1.84%,-3.24%,-4.85%,6.27%,-16.18%,-5.09%,0.69,0.08,0.77%,1.02%,-2.72%,-5.60%,-3.96%,-11.19%,0.00%,-16.37%,17.11%,-55.60%,46.44%,27.08,,6/27/2001,No,Yes,,-0.13%,-0.40%,,27.58,0.79,12338,11,,7.50,7.47,7.49,7.46,7.46,-0.53%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6683,"PNFP","Pinnacle Financial Partners Inc.","-","Financial","Banks - Regional","USA",6167.94,11.15,9.97,0.35,2.36,1.06,,13.92,75.80,,0.94,1.18%,12.33%,7.18,1.54,-2.97%,18.28%,8.99%,32.20%,20.68%,37.68%,-32.53%,2611.96,546.96,0.51%,-4.95%,76.77,75.29,98.07%,2.32%,-9.79%,87.67%,-3.24%,2.30%,3.80,1.73,1.25%,9.73%,6.17%,0.17,,0.47,0.51,,20.55%,20.94%,0.05%,-0.06%,-0.16%,-0.09%,-0.21%,-0.01%,-0.28%,-0.44%,0.08%,-0.94%,-3.94%,-0.30%,-5.26%,17.85%,48.52%,-8.25%,1.08,2.33,2.55%,2.57%,-2.70%,-2.97%,7.21%,-9.66%,2.92%,-13.33%,84.76%,-28.11%,3901.00%,43.04,4/22/2024 4:30:00 PM,8/22/2000,Yes,Yes,3357,-0.47%,0.56%,1.62,456.57,0.70,180525,2299,97.67,79.95,80.40,81.57,79.65,80.02,0.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6684,"PNI","PIMCO New York Municipal Income Fund II","-","Financial","Closed-End Fund - Debt","USA",79.25,10.25,,,11.37,0.82,,,8.66,,0.35,5.01%,,0.69,,,,,,,-3.30%,,6.97,,,,11.21,,,,,23.21%,,,1.61,0.04,,,,,,,,,,,-0.42%,-0.28%,-0.16%,-0.16%,-0.01%,-0.28%,-0.14%,-0.44%,-0.70%,-0.56%,-2.08%,-5.10%,-4.97%,10.99%,-10.28%,-6.85%,0.70,0.06,0.71%,0.78%,-3.70%,-5.38%,-1.74%,-8.54%,-0.70%,-10.39%,17.21%,-56.89%,25.58%,16.75,,6/26/2002,No,Yes,,-0.56%,-0.42%,,22.86,2.81,36249,45,,7.14,7.11,7.12,7.07,7.07,-0.98%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6685,"PNM","PNM Resources Inc","RUT","Utilities","Utilities - Regulated Electric","USA",3268.85,35.62,12.88,5.70,1.69,1.32,1479.12,,27.37,0.02,1.55,4.29%,146.54%,1.02,0.41,-4.77%,4.78%,-1.02%,6.25%,7.08%,-28.43%,-419.08%,1939.20,87.82,29.03%,-23.90%,90.20,89.09,98.77%,1.23%,0.00%,92.52%,-1.07%,1.94%,1.45,1.73,0.87%,3.87%,1.29%,0.39,0.31,1.87,2.11,32.34%,15.64%,4.53%,0.14%,0.06%,0.00%,0.03%,0.19%,0.25%,0.47%,0.19%,0.62%,-0.88%,-3.23%,-1.06%,-2.50%,-16.54%,-25.87%,-12.88%,0.36,0.71,1.92%,1.65%,-2.27%,-2.29%,-12.55%,-5.18%,4.66%,-26.16%,4.66%,-35.45%,612.92%,37.83,4/30/2024 8:30:00 AM,9/8/1972,Yes,Yes,1600,-0.90%,0.94%,2.40,1185.85,0.22,144090,1613,41.20,36.23,36.57,36.68,35.99,36.24,0.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6686,"PNNT","PennantPark Investment Corporation","-","Financial","Asset Management","USA",448.74,9.30,7.48,0.27,3.00,0.90,,,7.65,,0.90,13.08%,,0.74,0.24,-5.00%,-3.20%,9.00%,34.00%,,14.60%,,149.74,,5.08%,5.00%,65.22,63.03,96.64%,3.36%,1.30%,29.38%,,1.21%,1.78,0.76,,,,,,,,,,,0.00%,0.00%,0.00%,0.07%,0.00%,-0.12%,-0.22%,-0.30%,-0.22%,0.01%,-1.01%,2.53%,-1.99%,7.67%,33.08%,-0.43%,1.56,0.10,1.44%,1.35%,1.22%,1.45%,4.22%,-2.82%,5.04%,-5.36%,46.38%,-54.74%,290.91%,53.74,5/8/2024 4:30:00 PM,4/19/2007,Yes,Yes,,-0.15%,1.17%,2.60,426.22,0.77,185581,725,7.14,6.81,6.89,6.93,6.85,6.88,1.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6687,"PNOV","Innovator U.S. Equity Power Buffer ETF - November","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.17%,-0.34%,-0.51%,0.11%,2.40%,5.77%,10.50%,2.82%,0.48,0.12,0.36%,0.30%,-0.26%,0.31%,3.45%,-0.61%,1.84%,-0.61%,12.20%,-0.61%,68.06%,48.39,,11/1/2019,No,Yes,,-0.34%,0.25%,,36.97,1.73,36078,8,,35.44,35.53,35.48,35.41,35.41,-0.08%,,,"US Equities - Quant Strat","Equities (Stocks)","US Equities",,"US","Passive",0.79%,5,763302330,35.46,-0.00,-32887907.50,-4.13,-51266902.50,-6.29,-53851457.50,-6.59,-117283950.00,-13.32,11.56,5.75,,,7.50,"U.S. options SP500 buffer upside-cap fixed-period"
6688,"PNQI","Invesco NASDAQ Internet ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,-0.04%,-0.05%,0.03%,-0.08%,-0.63%,-0.40%,-1.40%,-1.62%,-1.10%,9.11%,26.02%,40.80%,9.29%,1.15,0.55,1.10%,1.15%,-1.27%,0.20%,14.15%,-2.83%,6.48%,-2.83%,47.25%,-25.54%,1802.51%,46.46,,6/13/2008,Yes,Yes,,-1.55%,0.70%,,156.07,0.24,20824,270,,39.76,40.04,40.04,39.44,39.42,-0.86%,,,"US Equities - Industry Sector","Equities (Stocks)","US Equities","Technology","US","Passive",0.60%,80,761313597,39.78,-0.01,-7229215.50,-0.94,-2358287.70,-0.31,-4854309.40,-0.63,9668430.10,1.29,45.81,-6.77,7.39,12.00,13.80,"U.S. equity internet"
6689,"PNR","Pentair plc","S&P 500","Industrials","Specialty Industrial Machinery","United Kingdom",13423.96,21.69,17.09,1.60,3.27,4.17,78.83,24.71,19.46,1.03,0.82,1.01%,23.77%,3.74,0.90,12.13%,12.96%,13.83%,13.58%,7.12%,-1.82%,116.97%,4104.50,622.70,0.78%,0.95%,165.30,164.61,99.58%,0.44%,-1.48%,95.75%,4.50%,2.77%,2.76,4.56,9.58%,21.03%,11.78%,1.65,0.94,0.64,0.65,37.09%,19.08%,15.17%,-0.05%,-0.18%,-0.20%,-0.17%,-0.28%,-0.21%,-0.22%,-0.64%,-0.48%,-0.93%,-2.54%,0.72%,14.72%,25.90%,51.59%,11.66%,1.23,1.60,1.74%,1.77%,-2.16%,2.46%,16.41%,-5.38%,12.72%,-5.38%,58.02%,-5.38%,7909.28%,47.31,4/23/2024 8:30:00 AM,11/1/1982,Yes,Yes,10500,-2.16%,2.32%,1.90,1654.58,0.38,356922,6109,90.53,81.10,82.98,83.10,81.31,81.19,0.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6690,"PNRG","PrimeEnergy Resources Corp","RUT","Energy","Oil & Gas E&P","USA",178.00,7.26,,,1.61,1.15,8.99,,85.32,10.87,,,,13.47,,,,4.83%,,,-6.48%,-15.33%,110.69,35.60,,,1.82,0.62,34.07%,66.19%,-2.88%,11.52%,13.62%,0.45%,1.83,0.00,15.27%,24.95%,22.81%,0.90,0.90,0.00,0.00,29.11%,13.95%,32.17%,0.00%,0.00%,0.00%,0.00%,-2.17%,0.09%,0.09%,0.09%,-0.01%,-1.30%,-1.36%,-2.30%,-2.31%,-8.65%,12.18%,-8.04%,0.54,1.25,0.21%,0.65%,-2.41%,-0.92%,-3.31%,-5.74%,5.84%,-18.50%,21.29%,-46.91%,31246.19%,43.18,,3/17/1980,No,Yes,,-1.30%,-1.00%,,1.54,0.90,784,27,,100.09,99.09,99.09,99.09,97.80,-2.29%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6691,"PNST","Pinstripes Holdings Inc","-","Consumer Cyclical","Restaurants","USA",122.27,,,,,,3.08,,-1.51,0.99,,,,-0.30,,,,,,,,289.09%,0.00,-2.78,,,40.09,22.90,57.12%,42.88%,0.59%,9.40%,4.12%,1.10%,1.80,0.25,-1.91%,-2.10%,-2.83%,0.58,0.57,,,,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,0.93%,0.99%,-0.41%,-1.27%,-1.93%,-3.79%,-15.51%,-30.52%,-71.36%,-69.89%,-72.02%,-0.14,0.32,8.46%,8.72%,-13.82%,-12.65%,-62.56%,-28.40%,7.02%,-80.94%,7.02%,-80.94%,7.02%,38.99,2/21/2024 4:30:00 PM,3/11/2022,No,Yes,,-6.44%,2.52%,1.00,139.76,0.41,32389,60,6.00,3.18,3.26,3.27,2.95,3.05,-4.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6692,"PNTG","Pennant Group Inc","RUT","Healthcare","Medical Care Facilities","USA",605.00,45.51,19.62,1.11,1.11,4.30,99.84,24.22,4.69,0.20,,,0.00%,0.44,0.17,19.86%,17.43%,-4.58%,41.00%,13.81%,17.08%,24.61%,544.89,13.38,0.00%,6.98%,29.95,27.36,91.35%,8.83%,-0.05%,87.26%,-10.37%,1.18%,2.25,0.32,2.21%,10.24%,2.95%,1.12,1.12,2.23,2.35,11.36%,4.72%,2.46%,0.12%,-0.35%,-0.35%,-0.27%,-0.25%,-0.25%,-0.05%,-0.40%,1.28%,-1.61%,-2.28%,8.80%,33.07%,88.76%,51.24%,44.83%,2.04,0.58,2.21%,2.89%,1.03%,10.89%,44.82%,-3.50%,35.85%,-3.50%,95.54%,-71.02%,227.80%,58.68,2/28/2024 4:30:00 PM,10/1/2019,Yes,Yes,5791,-0.44%,0.25%,1.50,143.57,0.51,41346,773,21.75,20.20,20.25,20.55,19.90,20.16,-0.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6693,"PNW","Pinnacle West Capital Corp.","S&P 500","Utilities","Utilities - Regulated Electric","USA",8859.93,16.32,14.58,2.37,1.89,1.32,753.40,,54.47,0.10,3.57,4.96%,78.85%,4.41,0.02,7.16%,4.38%,-0.59%,6.90%,5.13%,-1.76%,99.91%,4695.99,501.56,100.00%,-11.15%,123.20,122.94,99.79%,0.22%,-0.59%,85.25%,-0.17%,2.48%,2.06,3.05,2.07%,8.20%,3.36%,0.51,0.34,1.42,1.67,30.25%,25.44%,10.68%,0.03%,0.01%,-0.07%,-0.01%,0.08%,0.17%,0.26%,-0.59%,-0.31%,-0.94%,-2.92%,1.56%,0.93%,-3.86%,-9.76%,0.10%,0.48,1.27,1.62%,1.53%,-1.48%,1.85%,-3.47%,-3.84%,10.30%,-16.41%,10.30%,-31.84%,1338.30%,47.73,5/2/2024 8:30:00 AM,8/28/1961,Yes,Yes,81,-0.86%,0.42%,2.36,1480.34,0.58,485584,4854,74.20,72.24,72.54,72.81,71.71,71.92,-0.45%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6694,"POAI","Predictive Oncology Inc","-","Healthcare","Medical Instruments & Supplies","USA",6.25,,,,3.51,0.76,0.72,,2.04,2.15,,,,-3.48,,,,53.33%,,5.27%,-7.82%,57.45%,1.78,-13.98,,,4.06,3.94,97.04%,3.14%,0.00%,9.04%,-16.35%,0.65%,1.05,0.03,-69.66%,-93.11%,-133.68%,2.55,2.43,0.26,0.35,22.81%,-782.06%,-785.58%,-1.91%,-1.91%,-3.75%,-3.75%,-6.25%,-4.35%,-6.67%,-10.20%,-10.98%,-13.00%,-19.37%,-41.89%,-46.53%,-60.51%,-84.29%,-53.19%,1.34,0.22,10.92%,10.34%,-32.35%,-43.94%,-56.71%,-59.04%,-8.33%,-88.90%,-8.33%,-100.00%,-8.33%,18.99,3/28/2024 4:30:00 PM,4/9/2010,No,Yes,34,-13.97%,1.70%,1.00,24.26,1.23,16801,93,100.00,1.76,1.79,1.79,1.54,1.54,-12.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6695,"POCI","Precision Optics Corp., Inc.","-","Healthcare","Medical Instruments & Supplies","USA",32.47,,,,1.69,2.87,32.80,,1.87,0.16,,,,-0.29,,,,26.64%,,40.60%,-18.05%,-217.03%,19.22,-1.72,,,6.07,3.71,61.12%,38.88%,0.00%,13.25%,,0.22%,1.53,0.01,-9.77%,-16.23%,-12.83%,1.82,1.10,0.18,0.25,33.35%,-11.54%,-8.94%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.56%,-4.51%,-4.97%,-14.40%,-10.83%,-20.31%,-11.13%,0.10,0.24,2.81%,4.94%,-5.81%,-6.82%,-11.09%,-13.99%,4.49%,-23.46%,4.49%,-99.97%,17733.33%,40.04,2/14/2024 4:30:00 PM,1/16/1992,No,Yes,85,-0.56%,-1.47%,,5.36,0.04,111,3,,5.46,5.38,5.38,5.38,5.35,-2.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6696,"POCT","Innovator U.S. Equity Power Buffer ETF - October","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.01%,0.01%,0.01%,0.01%,0.05%,0.11%,-0.03%,-0.06%,-0.13%,0.37%,2.95%,9.17%,17.10%,3.52%,0.41,0.12,0.29%,0.28%,-0.05%,0.60%,6.19%,-0.47%,2.44%,-0.47%,18.29%,-0.47%,82.13%,53.73,,10/1/2018,No,Yes,,-0.06%,0.22%,,61.80,0.19,6574,35,,37.33,37.41,37.45,37.37,37.39,0.16%,,,"US Equities - Quant Strat","Equities (Stocks)","US Equities",,"US","Passive",0.79%,5,717475077,37.32,0.00,-14044360.00,-1.92,-78263440.00,-9.84,-90924290.00,-11.25,112288867.50,18.55,17.91,9.12,9.09,,8.27,"U.S. options SP500 buffer upside-cap fixed-period"
6697,"PODC","PodcastOne Inc","-","Communication Services","Internet Content & Information","USA",49.03,,,,,2.97,34.77,,0.71,0.06,,,,,-0.05,,,,,,22.89%,-251.08%,,,,,23.15,21.92,94.69%,5.32%,0.00%,2.86%,,0.21%,0.88,0.05,,,,0.88,0.88,0.00,0.00,,-6.85%,,0.00%,-1.49%,-1.49%,1.83%,1.83%,1.83%,2.57%,-1.49%,-7.11%,-2.84%,-8.71%,-7.91%,28.36%,-2.40%,,14.49%,,0.22,9.42%,10.37%,-1.43%,4.86%,0.40%,-21.56%,35.77%,-63.48%,48.11%,-63.48%,48.11%,49.23,,9/8/2023,No,Yes,,-8.31%,0.00%,1.00,51.21,3.55,102610,239,4.50,2.31,2.31,2.34,2.00,2.12,-8.31%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6698,"PODD","Insulet Corporation","S&P 500","Healthcare","Medical Devices","USA",12402.64,60.82,46.06,3.36,7.31,16.90,17.61,177.69,10.48,10.06,,,0.00%,2.91,0.40,2.52%,27.58%,122.47%,18.10%,24.75%,37.90%,509.02%,1697.10,206.30,120.52%,10.52%,69.91,69.47,99.37%,0.78%,-7.87%,102.41%,-0.61%,4.48%,3.61,3.12,8.53%,34.12%,9.69%,3.47,2.58,1.91,1.98,68.32%,12.96%,12.16%,-0.04%,-0.24%,-0.24%,-0.16%,-0.28%,-0.63%,-0.39%,-0.14%,0.66%,0.26%,4.17%,5.62%,-11.66%,38.63%,-44.15%,-18.37%,0.99,5.70,3.49%,3.43%,4.73%,-0.07%,-8.86%,-12.62%,10.13%,-47.27%,40.78%,-47.27%,6792.22%,55.34,5/9/2024 4:30:00 PM,5/15/2007,Yes,Yes,3000,0.14%,0.95%,1.50,861.96,0.62,303515,5082,236.02,175.22,176.88,178.42,175.32,177.13,1.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6699,"POET","POET Technologies Inc","-","Technology","Semiconductors","Canada",46.74,,,,99.44,9.48,15.48,,0.12,0.07,,,,-0.50,-0.11,-40.52%,,2.67%,20.00%,29.72%,-46.11%,23.53%,0.47,-20.27,53.16%,115.20%,42.49,41.89,98.59%,1.41%,0.00%,2.27%,-13.89%,0.73%,3.67,0.31,-167.72%,-247.52%,-386.89%,1.25,1.25,0.06,0.10,-312.68%,-4381.35%,-4351.30%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.02%,-0.03%,-1.79%,0.92%,-7.56%,-14.73%,-11.29%,-63.09%,-71.87%,17.60%,0.75,0.09,7.35%,8.81%,-12.80%,-16.40%,-51.53%,-28.57%,2.79%,-81.29%,52.78%,-95.79%,52.78%,35.75,3/15/2024 4:30:00 PM,10/23/2007,Yes,Yes,,-0.90%,1.83%,1.00,83.29,0.54,25528,37,3.00,1.09,1.11,1.12,1.09,1.10,0.92%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6700,"POLA","Polar Power Inc","-","Industrials","Electrical Equipment & Parts","USA",7.55,,,,0.49,0.57,13.73,,0.75,0.03,,,,-0.50,,,,-42.58%,,3.38%,-43.37%,-128.71%,15.29,-6.55,,,17.56,11.88,67.65%,32.34%,0.00%,19.10%,-4.24%,2.79%,3.25,0.33,-26.48%,-41.75%,-43.52%,2.15,0.54,0.14,0.57,4.59%,-39.17%,-42.82%,0.00%,0.00%,0.00%,2.41%,2.41%,2.41%,2.41%,-0.02%,-0.46%,-1.85%,-6.95%,-2.07%,10.23%,-56.13%,-63.26%,5.55%,0.89,0.05,9.12%,12.93%,-12.74%,-0.22%,-46.77%,-31.76%,34.34%,-77.13%,34.34%,-98.61%,34.34%,43.81,4/1/2024 4:30:00 PM,12/7/2016,No,Yes,87,-1.85%,-3.00%,1.00,102.07,0.54,30930,54,5.00,0.45,0.44,0.44,0.41,0.43,-4.79%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6701,"POOL","Pool Corporation","S&P 500","Industrials","Industrial Distribution","USA",14469.26,28.29,25.61,,2.61,11.01,217.45,17.47,34.23,1.73,4.53,1.20%,32.22%,13.33,1.87,0.81%,10.78%,18.87%,-8.75%,14.13%,-8.47%,-27.25%,5541.59,520.47,2.52%,-1.62%,38.35,37.25,97.13%,2.94%,-3.51%,106.03%,0.39%,9.41%,10.70,3.50,14.88%,40.85%,20.41%,2.36,0.58,0.94,1.04,29.96%,13.47%,9.39%,-0.08%,-0.20%,-0.24%,-0.19%,-0.20%,-0.05%,0.01%,-0.60%,0.22%,-2.45%,-5.00%,-4.64%,-1.26%,8.92%,10.77%,-5.45%,1.00,9.47,1.74%,2.15%,-5.63%,-4.47%,2.05%,-10.82%,4.39%,-10.82%,22.50%,-35.25%,43943.75%,36.84,4/25/2024 8:30:00 AM,10/13/1995,Yes,Yes,6000,-1.60%,0.77%,2.38,327.61,0.54,99663,3274,398.18,380.20,383.14,385.12,375.89,377.00,-0.84%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702,"POR","Portland General Electric Co","RUT","Utilities","Utilities - Regulated Electric","USA",4122.18,17.43,12.58,1.39,1.51,1.24,824.44,,32.81,0.05,1.99,4.87%,80.66%,2.34,0.99,28.91%,5.53%,-0.38%,12.50%,7.11%,5.81%,19.82%,2738.00,228.00,-23.72%,-2.05%,101.16,100.66,99.51%,0.56%,-0.43%,102.50%,-1.64%,5.06%,5.24,5.10,2.05%,7.48%,3.03%,0.84,0.74,1.27,1.34,35.35%,16.91%,8.33%,0.04%,-0.06%,-0.09%,-0.04%,0.07%,0.06%,0.14%,-0.10%,0.43%,-0.20%,-2.24%,-0.06%,-3.77%,-1.87%,-19.47%,-6.03%,0.59,0.74,1.56%,1.62%,-1.23%,-0.47%,-4.58%,-3.56%,4.06%,-21.04%,7.14%,-35.44%,202.79%,45.35,4/26/2024 8:30:00 AM,4/3/2006,Yes,Yes,2842,0.06%,0.35%,2.00,973.33,0.63,344776,3217,45.93,40.56,40.70,40.81,40.38,40.72,0.41%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6703,"POST","Post Holdings Inc","-","Consumer Defensive","Packaged Foods","USA",6100.05,22.60,15.78,0.46,0.83,1.55,36.75,12.33,65.00,2.74,,,0.00%,4.45,1.29,3.31%,15.44%,-4.76%,48.90%,3.09%,25.51%,-6.27%,7390.60,297.50,51.43%,2.35%,60.40,54.25,89.82%,10.60%,-0.15%,95.01%,-2.91%,3.43%,3.11,1.86,2.54%,8.07%,2.90%,1.99,1.00,1.60,1.60,25.88%,10.33%,4.03%,-0.03%,-0.06%,-0.08%,-0.04%,-0.03%,-0.02%,0.13%,-0.05%,-0.25%,-0.47%,-1.42%,-3.16%,7.87%,26.26%,13.95%,14.16%,0.67,1.40,1.09%,1.32%,-3.27%,-3.26%,10.23%,-6.63%,8.63%,-6.63%,27.50%,-6.63%,575.33%,37.24,5/2/2024 4:30:00 PM,1/27/2012,Yes,Yes,11430,-0.91%,1.50%,1.82,598.08,0.33,111034,2923,114.99,99.95,101.45,101.18,100.26,100.53,0.58%,,,,,,,,,,,,,,,,,,,,,,,,,,,
