"No.","Ticker","Company","Index","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Book/sh","Cash/sh","Dividend","Dividend Yield","Payout Ratio","EPS (ttm)","EPS next Q","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","Sales growth quarter over quarter","EPS growth quarter over quarter","Sales","Income","EPS Surprise","Revenue Surprise","Shares Outstanding","Shares Float","Float %","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Short Interest","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (1 Minute)","Performance (2 Minutes)","Performance (3 Minutes)","Performance (5 Minutes)","Performance (10 Minutes)","Performance (15 Minutes)","Performance (30 Minutes)","Performance (1 Hour)","Performance (2 Hours)","Performance (4 Hours)","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","All-Time High","All-Time Low","Relative Strength Index (14)","Earnings Date","IPO Date","Optionable","Shortable","Employees","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Volume","Trades","Target Price","Prev Close","Open","High","Low","Price","Change","After-Hours Close","After-Hours Change","Single Category","Asset Type","ETF Type","Sector/Theme","Region","Active/Passive","Net Expense Ratio","Total Holdings","Assets Under Management","Net Asset Value","Net Asset Value %","Net Flows (1 Month)","Net Flows % (1 Month)","Net Flows (3 Month)","Net Flows % (3 Month)","Net Flows (YTD)","Net Flows % (YTD)","Net Flows (1 Year)","Net Flows % (1 Year)","Return 1 Year","Return 3 Year","Return 5 Year","Return 10 Year","Return Since Inception","Tags"
9125,"WERN","Werner Enterprises, Inc.","RUT","Industrials","Trucking","USA",2533.70,22.66,13.48,2.30,0.77,1.66,41.05,,24.09,0.97,0.55,1.38%,31.18%,1.76,0.31,2.46%,49.95%,-5.45%,9.85%,6.38%,-4.59%,-60.87%,3283.50,112.38,-10.57%,0.13%,63.44,62.37,98.31%,1.62%,0.00%,86.91%,-1.87%,3.79%,4.48,2.36,3.55%,7.56%,5.17%,1.92,1.87,0.42,0.42,8.68%,5.37%,3.42%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.27%,-0.35%,-0.94%,-1.28%,-3.94%,-0.07%,1.16%,-6.92%,-15.05%,-5.66%,0.79,1.11,2.77%,2.62%,-1.88%,-2.55%,-4.20%,-7.61%,3.31%,-16.24%,14.13%,-20.55%,3773.38%,44.41,2/6/2024 4:30:00 PM,6/20/1986,Yes,Yes,14300,-0.03%,-0.70%,2.47,527.09,2.74,1442586,10014,43.75,40.26,39.98,40.65,39.61,39.97,-0.72%,39.97,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
9126,"WES","Western Midstream Partners LP","-","Energy","Oil & Gas Midstream","USA",11063.01,10.75,8.97,2.83,3.65,3.92,22.60,10.54,7.44,1.29,2.50,8.59%,60.86%,2.71,0.79,-10.92%,21.62%,11.78%,3.80%,9.55%,-7.35%,5.87%,3027.70,1045.48,10.58%,-2.80%,384.07,191.75,49.93%,49.47%,-5.15%,42.60%,-3.97%,3.83%,6.35,7.35,9.05%,36.74%,10.37%,1.79,1.78,2.57,2.57,49.37%,40.55%,34.53%,0.00%,0.00%,-0.27%,-0.10%,-0.34%,-0.68%,-1.02%,-0.71%,-0.92%,-0.21%,2.93%,5.16%,3.22%,8.16%,3.38%,-0.38%,2.73,0.59,2.33%,1.91%,1.98%,2.78%,6.44%,-3.00%,8.73%,-3.48%,24.15%,-55.41%,918.50%,58.26,2/21/2024 4:30:00 PM,12/7/2012,Yes,Yes,1217,1.36%,0.07%,2.47,1157.63,0.90,1037297,3458,30.98,28.74,28.76,29.47,28.75,29.15,1.43%,29.15,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
9127,"WEST","Westrock Coffee Company","RUT","Consumer Defensive","Packaged Foods","USA",960.52,,218.20,,1.09,7.61,19.68,,1.43,0.55,,,,-0.78,0.00,86.88%,123.81%,,,24.31%,-4.64%,137.43%,877.47,-51.61,314.09%,-6.72%,75.02,29.26,39.00%,66.76%,3.58%,52.93%,-14.30%,18.67%,23.84,5.46,-6.10%,-14.36%,-8.35%,1.53,0.80,0.54,0.71,16.40%,1.13%,-5.88%,0.00%,0.00%,0.05%,0.23%,0.46%,0.73%,1.49%,1.39%,1.68%,2.01%,5.92%,7.38%,27.30%,1.30%,-8.32%,6.86%,0.51,0.39,4.59%,3.55%,4.23%,7.86%,8.01%,-2.63%,20.95%,-15.43%,58.58%,-25.83%,58.58%,60.47,11/9/2023 4:30:00 PM,10/19/2021,Yes,Yes,1327,-2.68%,0.72%,1.00,229.20,1.30,297738,2477,12.00,11.13,11.21,11.21,10.27,10.91,-1.98%,10.91,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
9128,"WETG","WeTrade Group Inc.","-","Technology","Software - Application","China",8.51,,,,1.80,0.21,0.36,,15.15,9.06,,,,-1.69,,,,,,36.82%,-69.48%,97.88%,4.72,-10.07,,,2.63,2.25,85.55%,14.37%,0.00%,2.70%,,0.43%,0.11,0.01,-22.88%,-24.60%,-25.32%,19.77,19.77,0.00,0.00,27.40%,-268.39%,-213.22%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-2.13%,-1.53%,-2.13%,-3.75%,-4.88%,-61.22%,-64.19%,-96.17%,-16.00%,,0.57,22.81%,17.42%,0.92%,-6.76%,-60.12%,-28.92%,53.27%,-96.82%,53.27%,-99.97%,53.27%,47.65,11/29/2023 4:30:00 PM,7/23/2020,No,Yes,35,-7.60%,0.86%,,84.93,0.76,64451,284,,3.47,3.50,3.73,3.07,3.23,-6.80%,3.21,-0.74%,,,,,,,,,,,,,,,,,,,,,,,,,
9129,"WETH","Wetouch Technology Inc.","-","Real Estate","Real Estate Services","China",,,,,,,,,,,,,,,,,,,,,-4.30%,-13.10%,,,,,0.17,,,0.43%,0.00%,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,No,No,130,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9130,"WEX","WEX Inc","-","Technology","Software - Infrastructure","USA",9457.51,35.93,11.91,3.15,3.71,5.57,1.80,12.37,39.73,122.88,,,0.00%,6.16,3.51,9.40%,14.63%,9.79%,11.41%,12.01%,7.22%,-1.81%,2548.00,266.60,2.89%,1.95%,43.22,42.45,98.22%,0.66%,-14.48%,98.91%,-0.36%,1.21%,1.56,0.52,2.10%,15.37%,5.74%,1.05,1.03,1.55,2.12,58.58%,25.69%,10.46%,0.00%,-0.21%,-0.18%,-0.10%,-0.01%,-0.21%,-0.74%,-0.54%,-1.01%,-1.21%,4.31%,11.74%,24.06%,21.22%,11.76%,13.74%,1.60,5.37,2.43%,2.51%,6.81%,11.82%,18.20%,-1.32%,25.63%,-1.32%,36.63%,-6.44%,2595.25%,69.27,2/8/2024 8:30:00 AM,2/16/2005,Yes,Yes,6100,-1.48%,0.21%,2.06,329.68,0.95,313576,4613,235.33,224.14,224.61,224.61,220.93,221.28,-1.28%,221.28,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
9131,"WEYS","Weyco Group, Inc","RUT","Consumer Cyclical","Footwear & Accessories","USA",308.75,9.74,,,0.92,1.31,8.92,4.31,24.78,3.64,0.99,3.05%,31.28%,3.34,,,,13.92%,,8.64%,-13.22%,-12.62%,336.50,31.87,,,9.58,5.49,57.31%,42.19%,-0.16%,24.19%,-4.17%,0.91%,3.37,0.05,10.63%,14.31%,13.06%,8.51,4.54,0.04,0.05,44.11%,13.25%,9.47%,0.00%,0.00%,0.00%,1.44%,-1.44%,0.23%,0.23%,-0.74%,-2.34%,-1.22%,-0.37%,4.47%,19.44%,21.54%,24.52%,3.64%,0.84,0.99,4.31%,2.68%,0.59%,3.10%,15.82%,-3.56%,13.68%,-3.56%,51.52%,-22.60%,4775.00%,53.48,3/5/2024 4:30:00 PM,7/2/1962,No,Yes,462,-1.10%,0.18%,3.00,14.76,0.44,6467,262,26.00,32.80,32.86,33.40,32.42,32.50,-0.91%,32.50,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
9132,"WF","Woori Financial Group Inc ADR","-","Financial","Banks - Regional","South Korea",8184.08,3.79,3.50,0.38,0.43,0.40,,3.32,83.18,,2.62,7.89%,27.17%,8.76,2.30,17.18%,5.82%,0.17%,9.90%,14.53%,20.41%,,18829.18,1861.67,-67.60%,-3.38%,246.36,246.35,100.00%,0.00%,,2.01%,-15.64%,0.05%,2.99,0.13,0.49%,8.85%,2.31%,0.20,,2.70,2.70,,7.17%,9.89%,0.06%,0.06%,0.06%,0.06%,0.03%,0.09%,0.00%,0.61%,0.12%,0.06%,-0.60%,16.73%,13.77%,32.35%,14.95%,9.93%,1.04,0.84,2.15%,1.95%,6.24%,10.09%,18.07%,-1.54%,20.36%,-1.54%,35.81%,-66.82%,227.53%,61.57,2/6/2024 8:30:00 AM,9/29/2003,No,Yes,150,0.61%,2.01%,1.76,43.40,0.92,40122,302,37.16,32.37,33.02,33.27,32.94,33.22,2.63%,,,,,,,,,,,,,,,,,,,,,,,,,,,
9133,"WFC","Wells Fargo & Co.","S&P 500","Financial","Banks - Diversified","USA",188518.43,10.76,9.71,1.61,1.65,1.12,,5.85,46.21,,1.47,2.84%,26.92%,4.83,1.10,-1.26%,12.15%,2.47%,6.67%,6.14%,-31.19%,27.50%,114380.00,17982.00,0.48%,0.89%,3631.64,3626.70,99.86%,0.14%,0.07%,76.06%,1.35%,0.85%,1.70,30.68,1.00%,10.47%,4.57%,0.92,,1.12,1.60,,18.92%,15.72%,0.00%,0.00%,0.00%,1.49%,0.08%,0.08%,0.08%,-0.04%,0.27%,0.08%,8.01%,11.78%,21.17%,22.23%,8.21%,5.47%,1.18,1.23,3.34%,2.35%,5.44%,6.66%,19.26%,-1.03%,16.89%,-1.03%,47.26%,-21.72%,7266.47%,65.66,1/12/2024 8:30:00 AM,12/10/1962,Yes,Yes,238000,0.14%,-0.38%,1.97,18096.15,1.35,24353192,66936,56.59,52.04,51.84,52.32,51.32,51.91,-0.25%,51.89,-0.04%,,,,,,,,,,,,,,,,,,,,,,,,,
9134,"WFCF","Where Food Comes From Inc","-","Technology","Software - Application","USA",71.37,34.20,,,2.84,6.61,27.03,26.73,1.97,0.48,,,0.00%,0.38,,,,24.79%,,7.40%,10.47%,66.59%,25.14,2.15,,,5.50,2.87,52.18%,47.63%,0.08%,18.80%,-11.36%,0.81%,7.32,0.02,12.45%,18.48%,16.17%,2.09,1.71,0.23,0.26,41.86%,10.73%,8.56%,0.77%,0.46%,0.46%,0.46%,0.46%,-2.17%,-2.17%,-2.42%,-2.42%,-2.78%,-3.27%,-4.48%,-4.41%,-7.47%,-9.47%,-4.06%,0.51,0.38,3.66%,2.61%,-4.40%,-4.10%,-5.57%,-6.81%,6.56%,-11.98%,6.56%,-78.57%,2635.63%,33.99,2/15/2024 8:30:00 AM,11/15/2006,No,Yes,102,-0.08%,-0.04%,1.00,3.17,0.60,1916,27,18.30,13.02,13.01,13.15,13.00,13.00,-0.12%,13.10,0.77%,,,,,,,,,,,,,,,,,,,,,,,,,
9135,"WFG","West Fraser Timber Co., Ltd.","-","Basic Materials","Lumber & Wood Production","Canada",6568.85,,11.51,,1.02,0.90,7.30,93.36,88.39,10.92,1.20,1.51%,5.52%,-2.13,0.28,250.95%,128.21%,,28.83%,24.76%,-6.25%,-66.22%,6454.00,-167.00,-575.33%,2.82%,79.44,53.74,67.65%,33.37%,0.00%,46.93%,,0.88%,3.73,0.47,-1.72%,-2.25%,-2.24%,2.26,1.45,0.03,0.07,5.21%,-0.05%,-2.59%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.06%,-0.35%,-1.79%,1.81%,-2.65%,1.58%,4.83%,-3.19%,-6.88%,1.96,2.27,3.44%,2.53%,-0.02%,-1.87%,3.30%,-9.43%,9.83%,-11.62%,24.30%,-22.60%,830.41%,49.11,2/14/2024 4:30:00 PM,11/4/2008,Yes,Yes,10800,0.25%,-1.39%,1.29,126.86,1.21,153471,1207,101.01,80.61,79.49,81.26,79.11,79.69,-1.14%,79.73,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,
9136,"WFH","Direxion Work From Home ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.37,0.64%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-2.00%,-3.01%,-2.00%,5.60%,15.88%,19.44%,20.40%,4.69%,0.99,0.86,1.25%,0.92%,0.90%,4.50%,14.77%,-2.51%,11.85%,-2.51%,39.45%,-28.85%,48.05%,55.78,,6/25/2020,Yes,Yes,,-1.52%,-0.45%,,1.84,1.18,2178,25,,58.23,57.97,58.23,57.09,57.09,-1.96%,55.95,-2.00%,"US Equities - Factor & Thematic","Equities (Stocks)","US Equities","Demographic & Lifestyle Trends","US","Passive",0.45%,40,30007248,57.16,-0.00,0.00,0.00,-4101200.80,-12.02,0.00,0.00,-11146249.16,-27.08,21.23,-8.25,,,4.08,"Global equity home-office communication-services"
9137,"WFHY","WisdomTree U.S. High Yield Corporate Bond Fund","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,2.79,6.21%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.09%,0.11%,0.10%,0.05%,0.12%,0.11%,0.12%,-0.40%,-0.20%,3.16%,2.90%,0.76%,-0.95%,0.48,0.22,0.38%,0.38%,-0.34%,-0.37%,2.02%,-1.75%,1.65%,-1.75%,6.84%,-16.84%,12.42%,47.12,,4/27/2016,No,Yes,,0.00%,-0.18%,,28.21,1.09,30816,180,,45.07,44.99,45.01,44.91,44.99,-0.18%,,,"Bonds - Corporate","Bonds","US Bonds",,"US","Passive",0.38%,475,225218069,45.04,-0.00,0.00,0.00,-8905113.90,-3.80,-4516448.60,-1.97,44008745.10,24.29,7.37,-0.09,2.89,,4.01,"U.S. fixed-income corporate-bonds bonds high-yield"
9138,"WFIG","WisdomTree U.S. Corporate Bond Fund","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,1.91,4.34%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.03%,-0.03%,-0.03%,0.00%,-0.37%,-0.80%,4.92%,1.35%,0.75%,-1.91%,0.34,0.17,0.13%,0.14%,-0.77%,-0.84%,1.28%,-2.27%,1.63%,-2.27%,7.61%,-21.49%,7.61%,42.97,,4/27/2016,No,No,,-0.19%,0.00%,,1.74,2.70,4710,16,,44.12,44.12,44.03,43.97,44.03,-0.19%,,,"Bonds - Corporate","Bonds","US Bonds",,"US","Passive",0.18%,450,8805397,44.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-8650070.80,-49.56,4.69,-3.18,1.36,,1.57,"U.S. fixed-income corporate-bonds bonds investment-grade"
9139,"WFRD","Weatherford International plc","RUT","Energy","Oil & Gas Equipment & Services","USA",7348.44,17.98,12.03,1.05,1.43,7.92,6.91,11.80,12.83,14.70,,,0.00%,5.65,1.43,21.18%,23.12%,,17.20%,-0.45%,12.66%,91.82%,5135.00,417.00,39.27%,1.80%,72.00,70.72,98.22%,2.21%,-7.95%,98.19%,1.72%,4.13%,3.36,2.92,8.52%,57.16%,15.05%,1.79,1.37,2.00,2.23,33.89%,16.05%,8.12%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.01%,-0.44%,0.04%,5.11%,7.52%,5.88%,21.05%,52.38%,3.86%,1.87,3.93,3.14%,4.10%,7.65%,8.90%,21.29%,-1.01%,23.67%,-1.01%,97.45%,-1.01%,7656.49%,61.60,2/6/2024 4:30:00 PM,12/20/2019,Yes,Yes,18500,-0.59%,0.00%,1.38,869.52,0.89,770598,8151,125.57,102.21,102.21,102.88,100.18,101.61,-0.59%,101.60,-0.01%,,,,,,,,,,,,,,,,,,,,,,,,,
9140,"WGMI","Valkyrie Bitcoin Miners ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.06,0.29%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-1.21%,-2.16%,-2.84%,-4.10%,12.11%,60.19%,94.18%,60.32%,109.35%,5.72%,3.49,1.54,9.73%,7.91%,32.79%,24.11%,52.87%,-15.35%,69.97%,-15.35%,205.70%,-37.63%,367.57%,64.44,,2/8/2022,Yes,Yes,,-2.46%,1.25%,,542.79,0.94,509659,1784,,19.27,19.51,19.85,18.34,19.03,-1.25%,18.49,-2.84%,"Global or ExUS Equities - Factor & Thematic","Equities (Stocks)","Global Equities","Fintech",,"Active",0.75%,22,112432170,19.06,-0.00,17953490.00,19.00,63150685.00,128.14,33769292.50,42.93,81928730.00,268.59,110.07,,,,-15.82,"Global equity technology crypto bitcoin hardware software"
9141,"WGO","Winnebago Industries, Inc.","RUT","Consumer Cyclical","Recreational Vehicles","USA",2031.01,13.49,9.09,0.90,0.62,1.50,9.25,11.54,46.37,7.51,1.24,1.79%,17.71%,5.15,0.92,-24.18%,31.38%,13.64%,15.00%,15.63%,-19.87%,-56.16%,3301.50,181.50,-10.16%,5.42%,29.80,28.26,94.83%,3.33%,-2.89%,109.82%,-3.84%,19.86%,10.49,5.61,7.62%,13.74%,9.13%,2.69,1.27,0.47,0.47,15.81%,7.94%,5.50%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.06%,-0.19%,-0.34%,-0.47%,0.61%,2.06%,2.69%,4.78%,8.70%,5.19%,-4.69%,1.71,1.83,2.17%,2.70%,2.93%,0.35%,8.20%,-7.90%,6.73%,-7.90%,28.77%,-20.64%,6437.41%,55.83,12/20/2023 8:30:00 AM,9/9/1970,Yes,Yes,6250,0.23%,-1.00%,2.31,535.13,0.74,396806,3894,75.62,70.00,69.30,69.83,68.87,69.46,-0.77%,69.46,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
9142,"WGS","GeneDx Holdings Corp","-","Healthcare","Health Information Services","USA",130.69,,,,0.63,0.51,1.14,,9.83,4.42,,,,-32.74,-0.65,88.55%,51.30%,,,14.47%,-35.96%,-704.96%,206.50,-458.75,37.37%,1.69%,25.88,15.95,61.63%,40.34%,-7.13%,42.64%,-11.97%,6.65%,2.73,1.06,-73.62%,-112.50%,-141.50%,2.51,2.38,0.28,0.29,2.24%,-119.86%,-222.16%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.65%,2.88%,29.49%,54.91%,291.47%,-1.75%,-68.51%,83.64%,2.36,0.43,12.76%,11.55%,33.95%,61.27%,12.12%,6.77%,248.28%,-71.80%,335.34%,-99.44%,335.34%,71.78,2/20/2024 4:30:00 PM,11/4/2020,Yes,Yes,1100,13.48%,0.00%,2.00,387.92,0.90,350346,1944,7.38,4.45,4.45,5.25,4.37,5.05,13.48%,5.24,3.76%,,,,,,,,,,,,,,,,,,,,,,,,,
9143,"WH","Wyndham Hotels & Resorts Inc","-","Consumer Cyclical","Lodging","USA",6373.89,23.07,16.86,17.75,4.52,8.59,96.57,18.80,9.16,0.81,1.45,1.85%,41.13%,3.41,0.83,5.39%,10.43%,15.96%,1.30%,-3.57%,-4.75%,-4.56%,1409.00,290.00,1.76%,-0.32%,81.40,79.23,97.33%,2.19%,0.00%,95.24%,-0.77%,2.17%,2.61,1.72,7.11%,33.96%,9.95%,,,2.91,2.96,45.56%,38.25%,20.58%,0.00%,0.00%,0.00%,0.00%,2.27%,1.72%,1.20%,1.35%,0.69%,0.97%,-1.51%,-1.35%,2.46%,5.98%,-2.70%,-2.14%,1.37,1.48,2.05%,1.77%,-0.53%,-0.83%,6.06%,-3.72%,2.17%,-3.72%,23.55%,-16.16%,442.69%,47.63,2/14/2024 4:30:00 PM,5/18/2018,Yes,Yes,2300,-0.59%,-0.47%,1.46,658.36,0.84,554500,2890,90.80,79.53,79.16,80.11,78.69,78.69,-1.06%,80.04,1.72%,,,,,,,,,,,,,,,,,,,,,,,,,
9144,"WHD","Cactus Inc","RUT","Energy","Oil & Gas Equipment & Services","USA",2983.04,19.88,15.04,0.85,2.95,3.67,46.80,12.08,12.57,0.99,0.46,1.00%,24.44%,2.32,0.68,57.20%,6.14%,0.72%,23.50%,13.43%,56.04%,56.12%,1009.87,151.21,-3.50%,-0.12%,64.61,64.19,99.35%,0.64%,-58.95%,110.52%,-2.68%,5.15%,4.68,3.31,11.82%,22.15%,17.87%,2.78,1.63,0.03,0.04,35.98%,24.47%,14.97%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.88%,-1.75%,7.02%,19.64%,6.11%,-8.41%,-12.54%,1.70%,1.96,1.47,3.70%,3.46%,9.69%,8.81%,3.23%,-1.24%,22.86%,-19.00%,47.20%,-28.06%,465.81%,66.33,2/28/2024 4:30:00 PM,2/8/2018,Yes,Yes,1200,0.46%,0.02%,2.60,706.74,1.10,774965,7402,53.30,45.95,45.96,47.15,45.52,46.17,0.48%,46.17,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
9145,"WHF","WhiteHorse Finance, Inc.","-","Financial","Asset Management","USA",294.72,18.65,7.01,3.59,2.85,0.91,,,13.87,,1.48,11.67%,217.75%,0.68,0.46,20.30%,-1.60%,7.28%,5.19%,,20.00%,45.60%,103.56,,1.20%,2.52%,23.24,17.28,74.33%,4.26%,0.00%,36.17%,,0.67%,2.30,0.12,,,,,,,,,,,0.00%,-0.31%,0.08%,0.24%,-0.14%,0.08%,0.00%,-0.16%,-0.70%,-0.54%,0.56%,1.36%,1.85%,-0.08%,-4.78%,3.09%,1.33,0.20,1.17%,1.53%,0.36%,0.80%,0.99%,-2.98%,4.79%,-7.38%,13.93%,-22.76%,137.22%,53.14,2/29/2024 8:30:00 AM,12/5/2012,Yes,Yes,,-0.08%,-0.24%,2.70,50.55,0.85,43007,256,13.21,12.72,12.69,12.77,12.62,12.68,-0.31%,12.68,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
9146,"WHG","Westwood Holdings Group Inc","-","Financial","Asset Management","USA",113.09,9.47,,,1.18,0.94,2.13,7.42,13.17,5.80,0.60,4.85%,51.28%,1.31,,,,-17.86%,,-3.01%,11.87%,179.62%,95.66,10.56,,,9.14,7.16,78.34%,21.76%,-0.08%,52.48%,-5.72%,0.08%,0.21,0.01,6.93%,9.14%,8.54%,,,0.03,0.04,92.66%,10.86%,11.04%,-1.71%,-1.71%,-1.71%,-1.71%,-0.86%,-3.66%,-3.36%,-2.06%,-0.96%,-0.40%,3.17%,10.75%,12.88%,16.06%,9.38%,-1.67%,1.24,0.37,3.76%,3.09%,2.74%,4.29%,8.89%,-2.98%,13.09%,-12.96%,38.72%,-80.81%,46.05%,58.57,2/14/2024 4:30:00 PM,6/13/2002,Yes,Yes,152,-1.04%,0.00%,,28.37,0.94,26643,73,,12.49,12.49,12.71,12.34,12.36,-1.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,
9147,"WHLM","Wilhelmina International Inc","-","Industrials","Specialty Business Services","USA",22.70,46.71,,,1.29,0.91,2.03,81.09,4.82,2.16,,,0.00%,0.09,,,,86.91%,,-9.92%,0.68%,-80.98%,17.54,0.49,,,5.16,,,99.36%,0.00%,1.56%,-0.54%,,3.17,0.01,1.19%,2.00%,1.73%,1.74,1.74,0.13,0.16,98.82%,3.87%,2.77%,0.00%,0.23%,0.23%,0.23%,0.23%,0.23%,-1.78%,-1.78%,-2.00%,0.22%,-6.38%,1.15%,-1.79%,23.60%,21.55%,6.93%,0.64,0.21,2.25%,3.42%,-5.42%,-2.02%,7.04%,-11.29%,18.28%,-11.47%,34.15%,-99.27%,1000.00%,43.32,11/9/2023 4:30:00 PM,7/30/1996,No,Yes,85,-1.12%,-2.41%,1.00,2.22,0.17,375,11,4.40,4.56,4.45,4.40,4.40,4.40,-3.51%,4.41,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
9148,"WHLR","Wheeler Real Estate Investment Trust Inc","-","Real Estate","REIT - Retail","USA",11.71,,,,0.11,,0.24,2.86,-103.92,0.72,,,,-48.42,,,,4.14%,,4.64%,35.69%,-360.89%,103.64,-47.46,,,68.02,63.68,93.62%,6.39%,-0.32%,54.92%,-0.09%,0.34%,0.04,0.22,-3.62%,-32.87%,-8.37%,,,8.32,8.33,38.13%,20.59%,-45.79%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.94%,1.94%,0.00%,1.94%,-4.79%,-23.15%,-28.87%,-95.72%,-98.84%,-43.58%,1.70,0.03,9.98%,11.72%,-12.33%,-32.49%,-94.86%,-61.75%,7.58%,-99.01%,7.58%,-99.97%,7.58%,37.15,,11/19/2012,No,Yes,47,4.32%,-7.30%,3.00,4976.81,0.12,586398,289,5.00,0.18,0.17,0.18,0.16,0.17,-3.29%,0.17,0.68%,,,,,,,,,,,,,,,,,,,,,,,,,
9149,"WHR","Whirlpool Corp.","S&P 500","Consumer Cyclical","Furnishings, Fixtures & Appliances","USA",5909.86,12.48,7.32,,0.30,2.52,3.76,16.15,42.95,28.73,7.00,6.47%,80.33%,8.67,1.81,-17.27%,10.55%,,-11.67%,-1.26%,3.35%,130.31%,19457.00,480.00,9.02%,2.08%,55.00,53.12,96.58%,2.80%,0.00%,91.79%,-2.97%,11.98%,5.83,6.37,2.79%,20.43%,5.11%,0.89,0.57,2.97,3.32,16.41%,6.17%,2.47%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.06%,-0.09%,-0.86%,-0.83%,-3.76%,-5.92%,-19.48%,-26.84%,-11.18%,1.47,3.15,2.49%,2.53%,-2.63%,-5.67%,-15.79%,-13.94%,2.08%,-32.66%,9.92%,-58.03%,840.52%,43.19,1/29/2024 4:30:00 PM,1/3/1955,Yes,Yes,59000,-0.06%,-1.44%,3.12,1091.96,0.69,748624,8989,101.38,109.80,108.22,109.64,107.72,108.16,-1.49%,108.10,-0.06%,,,,,,,,,,,,,,,,,,,,,,,,,
9150,"WIA","Western Asset Inflation-Linked Income Fund","-","Financial","Closed-End Fund - Debt","USA",187.98,,,,11.56,0.87,,,9.22,,0.59,7.35%,,-0.02,,,,,,,-29.20%,,16.26,,,,23.32,23.30,99.91%,0.04%,159.26%,69.64%,,0.03%,0.16,0.01,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.08%,0.00%,0.00%,0.12%,-0.25%,0.01%,-0.49%,-0.49%,0.75%,0.75%,-6.13%,-0.74%,0.58,0.06,0.52%,0.65%,-0.57%,-0.59%,-0.47%,-2.66%,3.07%,-7.31%,6.61%,-36.25%,16.89%,45.67,,9/26/2003,No,Yes,,0.12%,-0.12%,,49.36,0.31,15146,58,,8.06,8.05,8.07,8.04,8.06,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,
