"No.","Ticker","Company","Index","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Book/sh","Cash/sh","Dividend","Dividend Yield","Payout Ratio","EPS (ttm)","EPS next Q","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","Sales growth quarter over quarter","EPS growth quarter over quarter","Sales","Income","EPS Surprise","Revenue Surprise","Shares Outstanding","Shares Float","Float %","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Short Interest","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (1 Minute)","Performance (2 Minutes)","Performance (3 Minutes)","Performance (5 Minutes)","Performance (10 Minutes)","Performance (15 Minutes)","Performance (30 Minutes)","Performance (1 Hour)","Performance (2 Hours)","Performance (4 Hours)","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","All-Time High","All-Time Low","Relative Strength Index (14)","Earnings Date","IPO Date","Optionable","Shortable","Employees","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Volume","Trades","Target Price","Prev Close","Open","High","Low","Price","Change","After-Hours Close","After-Hours Change","Single Category","Asset Type","ETF Type","Sector/Theme","Region","Active/Passive","Net Expense Ratio","Total Holdings","Assets Under Management","Net Asset Value","Net Asset Value %","Net Flows (1 Month)","Net Flows % (1 Month)","Net Flows (3 Month)","Net Flows % (3 Month)","Net Flows (YTD)","Net Flows % (YTD)","Net Flows (1 Year)","Net Flows % (1 Year)","Return 1 Year","Return 3 Year","Return 5 Year","Return 10 Year","Return Since Inception","Tags"
7260,"RKLB","Rocket Lab USA Inc","RUT","Industrials","Aerospace & Defense","USA",2794.06,,,,9.89,5.83,5.67,,0.97,1.00,,,,-0.37,-0.08,-32.41%,40.41%,,,110.65%,68.99%,5.74%,282.46,-181.21,33.45%,-2.33%,488.92,300.81,61.53%,38.96%,-0.10%,30.09%,-0.26%,18.12%,7.27,54.51,-16.68%,-32.39%,-19.18%,3.12,2.69,0.97,1.00,19.73%,-61.88%,-64.15%,0.18%,0.20%,0.27%,0.09%,0.47%,0.55%,0.44%,0.62%,0.89%,1.07%,14.08%,22.20%,52.01%,9.88%,-14.61%,2.53%,1.28,0.24,4.27%,5.12%,17.15%,25.90%,27.32%,-0.18%,55.13%,-29.57%,63.40%,-73.43%,63.40%,74.21,8/8/2024 4:30:00 PM,11/24/2020,Yes,Yes,1650,1.61%,-1.24%,1.69,7493.87,1.15,4049930,11172,7.20,5.65,5.58,5.67,5.36,5.67,0.35%,,,,,,,,,,,,,,,,,,,,,,,,,,,
7261,"RKT","Rocket Companies Inc","-","Financial","Mortgage Finance","USA",2043.40,120.38,26.72,,0.53,3.12,2.29,,4.69,6.41,,,,0.12,0.05,508.43%,91.80%,,,25.90%,30.04%,171.29%,3848.89,19.22,566.67%,34.84%,135.81,120.30,88.58%,13.75%,0.10%,63.91%,-0.23%,15.59%,7.92,18.75,0.09%,3.13%,0.21%,,,13.00,18.95,97.23%,17.18%,0.50%,0.04%,0.03%,0.14%,0.07%,0.24%,0.24%,0.03%,0.00%,1.98%,1.04%,10.40%,-1.61%,19.59%,17.58%,42.23%,1.17%,2.43,0.54,3.84%,3.77%,5.33%,4.80%,23.77%,-7.34%,21.43%,-7.34%,104.32%,-61.63%,145.40%,60.00,5/2/2024 4:30:00 PM,8/6/2020,Yes,Yes,14700,0.76%,1.47%,3.64,2367.38,1.08,1201232,6391,12.06,14.33,14.54,14.73,14.18,14.65,2.23%,,,,,,,,,,,,,,,,,,,,,,,,,,,
7262,"RL","Ralph Lauren Corp","S&P 500","Consumer Cyclical","Apparel Manufacturing","USA",10974.34,18.01,14.04,1.76,1.65,4.52,6.14,12.13,38.71,28.50,3.29,1.88%,30.87%,9.72,2.46,8.16%,11.85%,13.00%,10.25%,3.37%,1.76%,190.66%,6631.40,646.30,2.44%,0.11%,41.40,39.39,95.14%,37.16%,-11.65%,67.03%,-0.24%,8.54%,3.67,3.36,9.65%,26.48%,13.30%,2.29,1.68,0.98,1.09,63.15%,12.30%,9.75%,0.00%,0.05%,0.07%,0.14%,-0.07%,-0.33%,-0.09%,0.24%,-0.61%,-2.02%,-1.11%,-6.00%,9.25%,22.86%,38.23%,21.44%,1.53,4.79,2.80%,2.37%,-1.99%,-0.39%,13.66%,-7.86%,10.06%,-8.81%,61.25%,-8.81%,1273.44%,46.60,5/23/2024 8:30:00 AM,6/12/1997,Yes,Yes,23400,-1.52%,-2.07%,2.09,916.93,0.79,341454,5019,193.26,181.58,177.82,179.97,174.02,175.11,-3.56%,,,,,,,,,,,,,,,,,,,,,,,,,,,
7263,"RLAY","Relay Therapeutics Inc","RUT","Healthcare","Biotechnology","USA",1125.02,,,,31.84,1.50,1.50,,5.64,5.65,,,,-2.64,-0.73,-1.28%,-0.69%,-38.74%,,319.82%,4327.88%,19.93%,35.33,-329.12,14.69%,8233.33%,127.46,119.27,93.57%,10.15%,-0.81%,72.40%,1.46%,6.75%,5.88,8.05,-35.03%,-40.40%,-41.51%,20.73,20.73,0.06,0.07,84.53%,-1045.73%,-931.62%,0.04%,0.18%,0.18%,0.25%,0.42%,0.18%,0.16%,1.87%,2.06%,-0.29%,30.79%,8.10%,20.56%,-25.52%,-33.16%,-23.02%,1.70,0.51,7.36%,7.22%,23.12%,23.01%,2.59%,-2.69%,42.32%,-36.28%,48.69%,-86.83%,48.69%,70.93,5/2/2024 4:30:00 PM,7/16/2020,Yes,Yes,323,5.94%,-2.91%,1.09,1370.54,0.94,609330,3256,23.20,8.24,8.00,8.52,8.15,8.48,2.86%,,,,,,,,,,,,,,,,,,,,,,,,,,,
7264,"RLGT","Radiant Logistics, Inc.","RUT","Industrials","Integrated Freight & Logistics","USA",289.05,50.20,19.23,2.04,0.35,1.40,9.08,9.63,4.38,0.68,,,0.00%,0.12,0.03,-78.66%,256.84%,21.04%,24.60%,9.46%,-24.41%,-117.69%,828.66,6.05,-201.01%,-7.74%,47.29,35.78,75.66%,23.89%,-0.11%,54.41%,-3.37%,1.12%,3.62,0.40,1.52%,2.94%,2.38%,1.51,1.51,0.23,0.29,17.65%,0.97%,0.73%,0.00%,0.00%,0.24%,0.24%,0.24%,0.00%,-0.65%,-0.32%,1.82%,4.19%,11.82%,11.21%,18.27%,-2.23%,-14.11%,-7.38%,0.86,0.19,3.56%,3.14%,13.31%,15.94%,7.48%,3.02%,27.33%,-20.75%,27.33%,-29.63%,10150.00%,69.39,5/9/2024 4:30:00 PM,12/30/2005,Yes,Yes,899,4.19%,0.05%,1.00,110.34,0.85,44186,290,9.38,5.90,5.90,6.20,5.96,6.15,4.24%,,,,,,,,,,,,,,,,,,,,,,,,,,,
7265,"RLI","RLI Corp.","-","Financial","Insurance - Property & Casualty","USA",6485.34,19.60,24.06,2.00,4.09,4.26,,14.09,33.27,,2.77,1.95%,16.19%,7.24,1.36,17.62%,1.49%,35.80%,9.80%,13.80%,25.27%,29.08%,1586.44,333.70,18.26%,1.88%,45.64,40.29,88.28%,11.85%,-0.04%,79.78%,-0.62%,1.69%,4.73,0.68,7.91%,23.63%,21.74%,0.33,,0.01,0.08,,25.56%,21.03%,0.00%,0.00%,-0.03%,-0.06%,0.03%,-0.01%,-0.23%,-0.15%,-0.30%,0.05%,2.19%,0.96%,3.40%,2.92%,7.84%,6.58%,0.41,2.30,1.49%,1.51%,1.29%,-0.65%,1.76%,-4.73%,3.56%,-4.91%,13.87%,-4.91%,56005.43%,54.04,7/22/2024 4:30:00 PM,11/1/1982,Yes,Yes,1099,0.52%,0.51%,2.22,143.50,0.53,35536,813,166.26,140.43,141.14,142.84,140.79,141.88,1.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,
7266,"RLJ","RLJ Lodging Trust","RUT","Real Estate","REIT - Hotel & Motel","USA",1527.82,34.49,37.78,,1.14,0.78,3.91,9.53,12.56,2.51,0.41,4.15%,111.80%,0.28,0.15,-32.80%,20.63%,-19.14%,,9.64%,3.15%,-140.00%,1335.48,44.43,12.28%,0.51%,155.30,151.46,97.53%,2.85%,0.00%,93.63%,-2.49%,5.75%,6.81,8.71,1.44%,3.00%,0.95%,,,1.01,1.01,15.44%,10.75%,3.33%,0.00%,0.00%,0.04%,0.00%,0.15%,0.00%,-0.05%,0.00%,0.51%,1.87%,4.93%,0.20%,-15.00%,-15.15%,-3.52%,-16.38%,1.70,0.19,1.78%,1.77%,2.94%,-1.28%,-8.98%,-12.19%,5.95%,-20.90%,8.93%,-71.61%,162.27%,56.37,8/1/2024 4:30:00 PM,5/11/2011,Yes,Yes,79,0.82%,1.04%,2.00,1278.96,0.44,262575,1598,13.89,9.62,9.72,9.82,9.65,9.80,1.87%,,,,,,,,,,,,,,,,,,,,,,,,,,,
7267,"RLMD","Relmada Therapeutics Inc","-","Healthcare","Biotechnology","USA",117.96,,,,,1.64,1.41,,2.39,2.77,,,,-3.13,-0.83,8.31%,23.44%,-2.94%,,0.00%,,17.16%,0.00,-94.30,15.29%,,30.10,25.39,84.35%,15.86%,3.72%,47.55%,4.25%,3.99%,9.58,1.01,-85.74%,-95.48%,-130.89%,6.82,6.82,0.00,0.00,,0.00%,,0.00%,0.00%,0.00%,0.00%,0.26%,-0.13%,-0.13%,0.51%,-1.51%,-3.93%,22.57%,29.04%,-15.91%,18.13%,38.65%,-5.56%,0.53,0.25,14.35%,5.90%,20.03%,18.94%,3.89%,-12.53%,59.59%,-45.86%,61.90%,-95.11%,116.02%,64.29,5/8/2024 4:30:00 PM,6/20/2014,Yes,Yes,20,-3.93%,0.25%,2.50,105.85,1.45,72336,210,10.62,4.06,4.07,4.07,3.87,3.91,-3.69%,,,,,,,,,,,,,,,,,,,,,,,,,,,
7268,"RLTY","Cohen & Steers Real Estate Opportunities and Income Fund","-","Financial","Closed-End Fund - Debt","USA",252.34,8.43,,,,,,,,,1.32,8.75%,70.89%,1.79,,,,,,,,,,,,,16.72,16.71,99.95%,0.05%,10.58%,20.78%,,0.19%,0.53,0.03,,,,,,,,,,,0.00%,0.00%,0.00%,0.30%,0.30%,0.30%,0.21%,0.81%,1.16%,1.14%,4.79%,6.49%,11.78%,7.48%,4.07%,7.86%,1.10,0.24,1.90%,1.62%,5.64%,7.96%,11.09%,-0.13%,14.06%,-0.13%,32.60%,-26.39%,32.60%,76.80,,2/24/2022,No,Yes,,1.82%,-0.87%,,61.26,1.55,44742,138,,14.95,14.82,15.09,14.82,15.09,0.94%,,,,,,,,,,,,,,,,,,,,,,,,,,,
7269,"RLX","RLX Technology Inc ADR","-","Consumer Defensive","Tobacco","China",1699.50,23.44,14.90,1.84,8.03,1.05,1.66,,1.68,1.06,0.01,0.57%,13.91%,0.08,0.02,74.85%,23.07%,90.13%,12.71%,41.82%,259.85%,323.81%,211.52,100.36,-35.78%,4.93%,962.89,879.69,91.36%,8.64%,0.00%,22.73%,-3.21%,3.38%,10.13,29.78,4.40%,4.56%,4.71%,14.03,13.86,0.00,0.00,30.99%,-11.69%,47.45%,-0.28%,0.28%,0.00%,0.00%,0.00%,0.00%,-0.28%,-0.28%,-0.56%,-1.94%,-2.49%,-3.55%,0.28%,-6.12%,-1.94%,-11.75%,0.90,0.05,1.96%,2.43%,-3.47%,-7.29%,-5.96%,-19.41%,-0.28%,-26.46%,26.98%,-94.96%,95.85%,34.33,5/17/2024 8:30:00 AM,1/22/2021,Yes,Yes,1235,-1.12%,-1.38%,1.00,2940.25,0.71,987003,1712,3.06,1.81,1.78,1.80,1.76,1.76,-2.49%,,,,,,,,,,,,,,,,,,,,,,,,,,,
7270,"RLY","SPDR SSgA Multi-Asset Real Return ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.99,3.49%,,,,,,,,,,,,,,,,,,,,,,,0.03,0.00,,,,,,,,,,,0.11%,0.11%,0.11%,-0.00%,0.05%,0.11%,0.03%,0.11%,0.32%,-0.00%,1.54%,1.22%,1.07%,5.68%,2.80%,3.97%,0.67,0.21,0.59%,0.64%,1.56%,0.32%,3.70%,-2.71%,2.83%,-2.71%,9.95%,-12.49%,76.65%,57.75,,4/26/2012,Yes,Yes,,-0.04%,0.16%,,122.15,0.23,13225,82,,28.26,28.31,28.30,28.17,28.30,0.12%,,,"Target Date / Multi-Asset - Other","Multi-Asset - Tactical / Active","Global Diversified",,,"Active",0.50%,13,520472282,28.27,0.00,-50353504.31,-8.82,-26513322.97,-4.85,-13656284.84,-2.56,-47136720.05,-8.30,7.24,6.73,7.78,2.90,2.95,"Global TIPS REITs infrastructure natural-resources"
7271,"RLYB","Rallybio Corp","-","Healthcare","Biotechnology","USA",54.51,,,,,0.56,0.58,,2.36,2.27,,,,-1.88,-0.37,18.87%,10.04%,-35.52%,,0.00%,,-8.46%,0.00,-76.28,0.72%,,37.83,23.27,61.51%,43.85%,0.00%,33.14%,0.44%,6.13%,4.69,1.43,-58.30%,-62.43%,-85.44%,9.77,9.77,0.00,0.00,,0.00%,,0.00%,0.00%,0.00%,-0.34%,0.00%,-1.10%,-0.38%,0.38%,-1.13%,-9.31%,1.15%,-20.30%,-40.23%,-31.51%,-77.67%,-44.98%,-1.67,0.11,5.85%,7.82%,-6.39%,-16.85%,-39.23%,-34.25%,13.85%,-79.39%,13.85%,-94.90%,13.85%,43.37,5/9/2024 8:30:00 AM,7/29/2021,No,Yes,43,-5.40%,0.72%,1.33,303.75,0.23,32908,170,13.00,1.38,1.39,1.40,1.31,1.32,-4.71%,,,,,,,,,,,,,,,,,,,,,,,,,,,
7272,"RM","Regional Management Corp","RUT","Financial","Credit Services","USA",273.34,12.00,4.84,0.50,0.49,0.81,2.23,1.09,34.10,12.36,1.20,4.35%,72.14%,2.30,0.58,161.69%,31.35%,-10.68%,24.00%,12.56%,6.60%,72.77%,560.33,22.47,78.29%,3.04%,9.76,8.99,92.11%,9.18%,11.82%,80.57%,-2.38%,2.99%,8.92,0.27,1.30%,6.88%,1.30%,,,4.13,4.13,97.49%,17.36%,4.01%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.52%,-0.52%,-1.15%,-0.93%,-1.27%,0.77%,-1.00%,10.44%,9.74%,-17.80%,10.09%,1.49,0.81,2.13%,3.18%,0.46%,-1.64%,9.07%,-10.44%,10.44%,-20.20%,34.68%,-59.16%,167.40%,49.94,7/31/2024 4:30:00 PM,3/28/2012,Yes,Yes,2081,-1.25%,0.65%,2.60,30.17,0.96,13658,427,30.33,27.78,27.96,28.00,27.51,27.61,-0.61%,,,,,,,,,,,,,,,,,,,,,,,,,,,
7273,"RMAX","RE/MAX Holdings Inc","RUT","Real Estate","Real Estate Services","USA",170.58,,6.93,,0.54,0.41,1.34,6.31,21.85,6.76,0.23,2.54%,,-3.95,0.34,-10.77%,7.63%,,,10.06%,-8.33%,-385.03%,318.56,-71.70,3.09%,1.33%,18.27,16.84,92.17%,10.68%,8.00%,86.05%,-7.76%,5.52%,3.56,0.93,-11.57%,-16.16%,-8.14%,,,1.14,1.17,63.91%,19.07%,-22.51%,0.00%,0.23%,0.29%,0.32%,0.44%,-0.19%,1.23%,0.55%,2.20%,3.19%,9.69%,6.97%,20.18%,-19.63%,-55.79%,-32.11%,1.37,0.38,4.30%,4.33%,9.73%,7.85%,-5.76%,-11.28%,30.02%,-55.81%,30.40%,-86.59%,30.40%,65.95,5/2/2024 4:30:00 PM,10/2/2013,Yes,Yes,544,2.49%,1.49%,3.57,261.46,0.86,105933,795,9.00,8.70,8.83,9.07,8.69,9.05,4.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,
7274,"RMBI","Richmond Mutual Bancorporation Inc","-","Financial","Banks - Regional","USA",129.96,13.56,,,1.70,0.91,,13.05,12.87,,0.56,4.77%,61.69%,0.87,,,,14.77%,,13.02%,26.69%,-14.38%,76.31,8.95,,,10.37,9.48,91.42%,14.34%,0.14%,20.19%,-0.56%,0.97%,10.26,0.09,0.63%,6.67%,2.21%,0.23,,2.06,2.06,,13.48%,11.73%,0.00%,0.00%,0.00%,0.00%,0.00%,0.77%,0.34%,0.69%,1.21%,-0.42%,2.26%,0.34%,0.69%,8.91%,9.72%,2.00%,0.62,0.29,2.33%,2.11%,1.52%,1.88%,4.44%,-6.08%,15.67%,-9.69%,24.39%,-35.35%,36.35%,55.26,,7/2/2019,No,Yes,176,1.21%,0.00%,,8.94,3.43,14469,93,,11.60,11.60,11.70,11.60,11.74,1.21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
7275,"RMBL","RumbleON Inc","RUT","Consumer Cyclical","Auto & Truck Dealerships","USA",152.68,,77.32,,0.11,1.64,2.41,,2.63,1.80,,,,-9.92,-0.06,94.81%,108.92%,18.58%,25.00%,112.10%,-11.12%,71.86%,1339.74,-208.87,8.89%,-6.65%,35.07,22.08,62.96%,37.37%,0.00%,45.50%,2.08%,4.58%,4.36,1.01,-21.48%,-146.12%,-48.01%,1.10,0.24,3.69,7.51,24.73%,-0.27%,-15.59%,0.00%,-0.23%,-0.23%,-0.69%,-1.14%,-1.30%,-2.26%,-1.37%,-2.70%,-4.20%,17.66%,-21.98%,-23.36%,-37.79%,-56.83%,-46.81%,2.11,0.41,12.98%,9.49%,0.20%,-16.05%,-29.78%,-35.37%,30.42%,-64.01%,30.42%,-98.03%,44.33%,47.24,5/8/2024 8:30:00 AM,1/22/2016,Yes,Yes,2412,0.23%,0.35%,1.60,232.01,0.80,87017,450,9.50,4.30,4.32,4.50,4.32,4.33,0.58%,,,,,,,,,,,,,,,,,,,,,,,,,,,
7276,"RMBS","Rambus Inc.","RUT","Technology","Semiconductors","USA",7004.62,19.84,26.33,1.41,15.06,7.06,17.91,39.46,9.20,3.63,,,0.00%,3.28,0.45,53.56%,23.90%,,14.05%,16.01%,3.61%,913.56%,465.23,363.52,-29.36%,1.21%,107.85,107.05,99.26%,0.68%,-22.13%,90.89%,-2.65%,3.56%,3.04,3.81,33.48%,41.47%,35.73%,6.98,6.40,0.03,0.03,71.42%,24.39%,78.14%,0.29%,0.41%,0.39%,0.03%,0.37%,-0.33%,-0.61%,-1.61%,-1.35%,-1.52%,1.47%,11.88%,8.06%,-1.95%,0.15%,-4.78%,1.21,2.16,3.46%,3.41%,10.06%,13.02%,6.80%,-4.06%,23.74%,-14.91%,35.03%,-48.83%,2010.06%,66.66,7/29/2024 4:30:00 PM,5/14/1997,Yes,Yes,623,-2.40%,0.91%,1.83,1254.46,0.54,319770,6665,74.00,65.99,66.59,66.76,64.68,64.99,-1.52%,,,,,,,,,,,,,,,,,,,,,,,,,,,
7277,"RMCF","Rocky Mountain Chocolate Factory Inc","-","Consumer Defensive","Confectioners","USA",13.28,,,,0.48,1.24,6.39,,1.69,0.33,,,,-0.76,,,,,,-2.69%,-10.91%,7.91%,27.95,-4.81,,,6.31,5.33,84.47%,16.02%,55.42%,55.02%,-0.70%,0.14%,0.37,0.01,-22.46%,-39.00%,-40.64%,1.19,0.65,0.11,0.28,13.97%,-17.54%,-17.20%,0.00%,0.00%,-0.71%,-0.71%,0.00%,-1.56%,-1.64%,-1.64%,-6.89%,-3.90%,13.24%,-22.41%,-41.15%,-54.36%,-63.42%,-54.46%,1.03,0.19,13.92%,9.36%,-4.60%,-23.78%,-44.78%,-43.07%,19.71%,-65.03%,19.71%,-91.43%,623.28%,39.38,7/15/2024 4:30:00 PM,2/11/1986,No,Yes,160,-6.05%,3.24%,1.00,19.96,0.75,7048,77,18.00,2.16,2.23,2.24,2.11,2.10,-3.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,
7278,"RMCO","Royalty Management Holding Corp.","-","Financial","Asset Management","USA",14.21,,,,,1.36,118.43,,0.70,0.01,,,,-0.13,,,,,,54.71%,,-96.10%,0.00,-0.49,,,14.27,7.34,51.44%,50.95%,0.00%,0.96%,,0.47%,0.69,0.03,-8.31%,-88.91%,-4.01%,0.68,0.68,0.21,0.26,,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,9.64%,0.00%,9.65%,9.65%,5.56%,15.85%,-26.92%,-5.00%,-45.71%,-90.73%,-44.12%,-0.18,0.11,13.26%,13.91%,10.83%,-2.62%,-68.56%,-40.25%,28.38%,-95.86%,35.73%,-95.86%,35.73%,53.24,,5/5/2021,No,Yes,,5.56%,-0.33%,,49.88,0.14,3307,1037,,0.90,0.90,0.90,0.90,0.95,5.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,
7279,"RMD","Resmed Inc.","S&P 500","Healthcare","Medical Instruments & Supplies","USA",30190.01,31.63,23.39,2.43,6.59,6.52,126.90,27.71,31.52,1.62,1.95,0.95%,28.91%,6.50,2.08,20.17%,13.52%,22.66%,13.00%,12.88%,7.17%,29.19%,4584.16,958.38,10.51%,1.94%,147.06,145.80,99.14%,0.75%,-7.06%,58.34%,-0.38%,5.88%,7.50,8.58,14.17%,22.39%,16.63%,3.04,1.97,0.24,0.25,54.74%,28.12%,20.91%,0.02%,0.02%,0.00%,0.02%,-0.05%,-0.12%,0.07%,0.74%,0.40%,-0.82%,6.52%,-2.56%,10.57%,15.52%,-6.03%,19.46%,0.67,5.69,2.52%,2.84%,4.26%,-0.80%,14.26%,-7.83%,14.54%,-10.64%,55.40%,-31.80%,33623.08%,57.06,8/1/2024 4:30:00 PM,6/2/1995,Yes,Yes,10140,0.45%,-0.12%,1.96,1144.00,0.71,383211,5499,222.90,204.83,204.59,207.19,203.18,205.50,0.33%,,,,,,,,,,,,,,,,,,,,,,,,,,,
7280,"RMI","RiverNorth Opportunistic Municipal Income Fund Inc","-","Financial","Closed-End Fund - Debt","USA",102.06,16.85,,,,,,,,,1.16,7.27%,202.65%,0.95,,,,,,,,,,,,,6.37,6.37,100.00%,,,20.20%,,0.04%,0.17,0.00,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.02%,-0.19%,0.13%,1.27%,-1.72%,2.76%,0.95%,-2.14%,5.12%,0.57,0.18,0.78%,1.03%,0.72%,0.74%,3.61%,-2.47%,4.02%,-7.83%,22.68%,-30.41%,22.68%,53.89,,10/26/2018,No,Yes,,0.13%,-0.99%,,15.10,1.15,8161,22,,16.15,15.99,16.13,15.99,16.01,-0.87%,,,,,,,,,,,,,,,,,,,,,,,,,,,
7281,"RMIF","LHA Risk-Managed Income ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,1.65,6.49%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.41%,1.25%,1.58%,2.00%,,1.49%,0.10,0.07,0.14%,0.14%,1.52%,1.44%,1.53%,0.92%,4.86%,0.43%,4.86%,0.43%,4.86%,78.84,,6/9/2023,No,Yes,,0.00%,1.19%,,2.85,0.06,78,1,,25.17,25.47,25.47,25.47,25.47,1.19%,,,"Bonds - Broad Market","Bonds","US Bonds",,"US","Active",1.38%,6,31502500,25.20,0.01,0.00,0.00,0.00,0.00,-630490.00,-1.96,-630490.00,-1.96,6.51,,,,6.85,"U.S. fixed-income ETFs income"
7282,"RMM","RiverNorth Managed Duration Municipal Income Fund Inc","-","Financial","Closed-End Fund - Debt","USA",301.42,13.39,,,,,,,,,1.10,7.18%,114.52%,1.14,,,,,,,,,,,,,19.74,19.74,99.99%,0.01%,0.00%,11.86%,,0.33%,1.26,0.06,,,,,,,,,,,0.00%,0.00%,0.00%,-0.07%,-0.07%,-0.07%,-0.07%,-0.07%,-0.72%,-0.97%,-0.78%,1.13%,3.18%,4.52%,0.59%,7.69%,0.58,0.18,1.09%,1.18%,0.24%,2.00%,4.87%,-1.96%,5.23%,-3.66%,23.94%,-30.50%,24.55%,54.70,,7/26/2019,No,Yes,,-0.97%,0.06%,,51.14,0.39,9515,30,,15.41,15.42,15.36,15.26,15.27,-0.91%,,,,,,,,,,,,,,,,,,,,,,,,,,,
7283,"RMMZ","RiverNorth Managed Duration Municipal Income Fund II Inc","-","Financial","Closed-End Fund - Debt","USA",135.87,14.22,,,,,,,,,1.17,7.26%,147.93%,1.13,,,,,,,,,,,,,8.46,8.45,99.99%,0.10%,0.00%,11.41%,,0.12%,0.61,0.01,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.43%,0.22%,-0.92%,-0.10%,4.76%,1.71%,-1.23%,2.68%,0.84,0.16,1.13%,0.95%,-0.45%,0.74%,4.35%,-1.71%,4.08%,-3.77%,24.38%,-21.61%,24.38%,48.56,,2/11/2022,No,Yes,,0.22%,-0.59%,,17.11,0.32,2556,15,,16.13,16.03,16.10,16.03,16.07,-0.37%,,,,,,,,,,,,,,,,,,,,,,,,,,,
7284,"RMNI","Rimini Street Inc.","RUT","Technology","Software - Application","USA",273.94,12.48,8.78,0.83,0.63,,2.12,36.24,-0.40,1.43,,,0.00%,0.24,0.09,-39.78%,6.15%,,15.00%,11.30%,1.17%,-77.09%,432.73,21.74,-31.12%,0.20%,89.59,45.59,50.89%,49.57%,-0.43%,40.58%,2.67%,5.88%,11.11,2.68,6.04%,,67.33%,0.79,0.79,,,61.62%,10.73%,5.02%,0.28%,0.00%,0.00%,0.00%,-0.33%,-0.33%,-0.33%,-0.49%,2.02%,2.71%,3.77%,3.41%,5.94%,-7.34%,-42.29%,-7.34%,1.29,0.12,4.54%,3.97%,4.70%,12.51%,5.29%,-5.02%,33.77%,-43.05%,51.12%,-73.70%,51.12%,59.66,5/2/2024 8:30:00 AM,8/28/2015,Yes,Yes,2120,2.71%,0.00%,1.67,241.26,0.39,44445,273,3.88,2.95,2.95,3.05,2.95,3.03,2.71%,,,,,,,,,,,,,,,,,,,,,,,,,,,
7285,"RMR","RMR Group Inc","RUT","Real Estate","Real Estate Services","USA",420.09,9.32,15.40,,0.43,1.74,2.19,4.28,14.43,11.48,1.70,6.77%,46.52%,2.69,0.37,-55.77%,7.77%,-10.30%,,22.90%,4.48%,-69.78%,982.58,44.69,-12.82%,-11.46%,15.71,14.27,90.83%,14.73%,0.00%,71.74%,-0.45%,1.23%,1.92,0.18,7.60%,19.38%,16.51%,,,0.12,0.15,16.47%,11.08%,4.55%,0.00%,0.00%,-0.12%,-0.16%,-0.08%,-0.44%,-0.51%,-0.10%,0.84%,1.01%,9.36%,7.81%,4.45%,-6.58%,2.95%,-11.05%,1.27,0.48,2.03%,1.97%,9.40%,7.56%,3.59%,0.50%,14.08%,-12.87%,16.25%,-69.76%,149.25%,76.52,5/7/2024 4:30:00 PM,12/14/2015,Yes,Yes,600,1.01%,0.28%,2.50,91.93,0.62,26672,564,28.50,24.79,24.86,25.27,24.81,25.11,1.29%,,,,,,,,,,,,,,,,,,,,,,,,,,,
7286,"RMT","Royce Micro-Cap Trust Inc","-","Financial","Closed-End Fund - Equity","USA",486.24,6.56,,,58.84,0.93,,,10.47,,0.74,7.57%,49.18%,1.49,,,,,,,10.00%,11.80%,8.26,,,,49.72,49.62,99.81%,0.18%,12.42%,29.50%,,0.03%,0.19,0.02,,,,,,,,,,,0.41%,0.41%,-0.00%,0.51%,0.10%,0.39%,0.10%,0.94%,1.14%,1.59%,5.84%,1.45%,9.76%,10.26%,8.91%,5.84%,1.32,0.14,1.21%,1.18%,6.18%,4.11%,9.66%,-0.41%,10.38%,-0.41%,27.51%,-43.83%,194.58%,70.05,,12/15/1993,No,Yes,,1.87%,0.52%,,86.80,3.06,125109,291,,9.55,9.60,9.78,9.54,9.78,2.41%,,,,,,,,,,,,,,,,,,,,,,,,,,,
