"No.","Ticker","Company","Index","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Book/sh","Cash/sh","Dividend","Dividend Yield","Payout Ratio","EPS (ttm)","EPS next Q","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","Sales growth quarter over quarter","EPS growth quarter over quarter","Sales","Income","EPS Surprise","Revenue Surprise","Shares Outstanding","Shares Float","Float %","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Short Interest","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (1 Minute)","Performance (2 Minutes)","Performance (3 Minutes)","Performance (5 Minutes)","Performance (10 Minutes)","Performance (15 Minutes)","Performance (30 Minutes)","Performance (1 Hour)","Performance (2 Hours)","Performance (4 Hours)","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","All-Time High","All-Time Low","Relative Strength Index (14)","Earnings Date","IPO Date","Optionable","Shortable","Employees","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Volume","Trades","Target Price","Prev Close","Open","High","Low","Price","Change","After-Hours Close","After-Hours Change","Single Category","Asset Type","ETF Type","Sector/Theme","Region","Active/Passive","Net Expense Ratio","Total Holdings","Assets Under Management","Net Asset Value","Net Asset Value %","Net Flows (1 Month)","Net Flows % (1 Month)","Net Flows (3 Month)","Net Flows % (3 Month)","Net Flows (YTD)","Net Flows % (YTD)","Net Flows (1 Year)","Net Flows % (1 Year)","Return 1 Year","Return 3 Year","Return 5 Year","Return 10 Year","Return Since Inception","Tags"
7894,"SPHQ","Invesco S&P 500 Quality ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.78,1.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,3.93%,3.93%,2.95%,4.05%,4.03%,2.91%,5.07%,8.91%,19.98%,30.03%,19.14%,0.93,0.60,0.80%,0.83%,3.90%,6.79%,15.97%,0.50%,12.70%,0.50%,35.02%,0.50%,705.38%,80.92,,12/6/2005,Yes,Yes,,0.59%,0.03%,,845.13,1.28,1079236,4678,,64.03,64.05,64.43,63.97,64.43,0.62%,66.92,3.86%,"US Equities - Factor & Thematic","Equities (Stocks)","US Equities",,"US","Passive",0.15%,101,9821427554,64.03,0.01,243513793.40,2.54,643545508.00,7.01,1659141080.30,20.33,2645253015.20,36.86,31.93,12.30,16.22,13.56,9.38,"U.S. equity quality SP500"
7895,"SPHR","Sphere Entertainment Co","RUT","Communication Services","Entertainment","USA",1215.35,3.16,,,1.38,0.50,1.75,,69.17,19.64,,,0.00%,10.88,-1.63,-206.76%,6.48%,118.73%,,-9.10%,-11.55%,18.52%,882.59,382.73,-595.97%,-1.02%,27.81,26.87,96.62%,23.95%,2.78%,95.22%,0.27%,26.09%,10.46,7.01,3.76%,9.20%,12.36%,0.65,0.65,0.27,0.63,24.75%,-25.76%,43.36%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.03%,1.88%,-6.32%,-8.99%,-28.75%,4.37%,22.42%,1.30%,1.42,1.44,3.53%,3.77%,-6.04%,-12.35%,-9.21%,-30.28%,-0.47%,-33.63%,32.21%,-38.64%,91.15%,33.86,5/10/2024 8:30:00 AM,4/9/2020,Yes,Yes,1100,-0.52%,-0.86%,2.71,669.97,1.02,685880,5909,41.25,34.88,34.58,34.95,33.70,34.40,-1.38%,34.79,1.13%,,,,,,,,,,,,,,,,,,,,,,,,,
7896,"SPHY","SPDR Portfolio High Yield Bond ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,1.80,7.78%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06%,0.06%,0.06%,0.09%,0.06%,0.06%,0.09%,0.13%,0.09%,0.04%,0.26%,-0.56%,-0.39%,-0.56%,1.93%,-0.81%,0.45,0.09,0.37%,0.33%,-0.09%,0.18%,0.93%,-0.73%,1.62%,-1.61%,6.38%,-15.47%,14.29%,49.47,,6/19/2012,Yes,Yes,,-0.09%,-0.30%,,2892.67,0.38,1088284,2516,,23.28,23.21,23.26,23.16,23.19,-0.39%,,,"Bonds - Corporate","Bonds","US Bonds",,"US","Passive",0.05%,1944,4996014055,23.20,-0.00,287554748.20,6.11,1034628795.40,26.12,1691839898.40,51.20,3828547690.00,327.94,10.27,1.90,4.12,4.02,4.39,"U.S. fixed-income corporate-bonds bonds high-yield"
7897,"SPI","SPI Energy Co Ltd","-","Technology","Solar","USA",15.33,,,,0.07,5.89,2.79,,0.08,0.17,,,,-0.81,,,,60.64%,,,29.36%,87.46%,209.86,-24.60,,2.26%,31.60,23.22,73.48%,26.53%,0.00%,1.54%,-38.09%,0.22%,0.63,0.05,-10.83%,-212.09%,-105.10%,0.41,0.20,8.36,34.34,14.71%,-2.37%,-11.72%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.79%,-0.98%,-12.14%,-16.81%,-20.48%,-50.92%,-65.36%,-37.98%,0.73,0.05,6.21%,9.09%,-16.29%,-11.19%,-28.69%,-31.25%,5.43%,-69.11%,5.43%,-99.74%,5.43%,37.43,,1/8/2016,Yes,Yes,,-2.67%,-2.29%,1.00,79.17,0.54,42504,121,1.25,0.51,0.50,0.50,0.48,0.49,-4.90%,0.49,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
7898,"SPIB","SPDR Portfolio Intermediate Term Corporate Bond ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,1.36,4.18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02%,0.02%,0.02%,0.02%,0.02%,0.02%,0.02%,0.05%,0.06%,0.08%,0.80%,0.40%,0.62%,0.18%,2.19%,-0.46%,0.23,0.10,0.23%,0.23%,0.64%,1.05%,1.57%,-0.09%,2.20%,-0.88%,5.79%,-12.13%,15.48%,63.42,,2/11/2009,Yes,Yes,,0.09%,-0.06%,,3892.14,0.37,1442570,2807,,32.67,32.65,32.69,32.65,32.68,0.03%,,,"Bonds - Corporate","Bonds","US Bonds",,"US","Passive",0.04%,4744,8272777511,32.67,0.00,174530142.40,2.16,-298263103.20,-3.48,791582288.40,10.58,2068918246.20,33.35,6.62,-0.76,1.61,2.34,3.55,"U.S. fixed-income corporate-bonds bonds"
7899,"SPIP","SPDR Portfolio TIPS ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.99,3.89%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.02%,0.00%,0.04%,0.04%,0.02%,0.06%,0.12%,0.75%,0.35%,0.04%,-0.27%,-0.97%,-0.39%,0.25,0.12,0.35%,0.34%,0.47%,0.76%,0.77%,-0.16%,2.13%,-2.08%,4.68%,-20.51%,30.25%,57.85,,5/30/2007,Yes,Yes,,0.00%,0.08%,,205.83,0.57,117855,320,,25.45,25.47,25.50,25.44,25.47,0.08%,,,"Bonds - Inflation protected","Bonds","US Bonds",,"US","Passive",0.12%,52,1240563446,25.47,-0.00,-17785364.90,-1.41,-63137235.40,-4.84,-183453892.80,-12.88,-448961280.50,-26.57,2.99,-1.50,2.11,1.98,3.42,"U.S. fixed-income treasuries TIPS inflation"
7900,"SPIR","Spire Global Inc","-","Industrials","Specialty Business Services","USA",255.85,,,,2.39,3.00,4.00,,3.51,2.63,,,,-3.48,-0.47,14.10%,62.51%,,,56.33%,6.29%,-18.55%,107.22,-71.54,9.25%,-8.20%,21.10,19.65,93.13%,19.20%,-0.85%,19.97%,1.70%,11.20%,3.42,2.20,-26.92%,-79.87%,-33.62%,2.22,2.22,1.49,1.53,58.39%,-38.36%,-66.72%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.62%,0.38%,14.22%,-7.23%,-11.97%,38.97%,95.98%,34.53%,2.00,0.78,8.24%,8.39%,12.27%,2.45%,31.75%,-17.10%,29.88%,-45.77%,275.71%,-93.26%,275.71%,55.96,5/15/2024 4:30:00 PM,11/3/2020,Yes,Yes,416,3.04%,-2.48%,1.33,642.96,0.54,349642,3172,16.17,10.47,10.21,10.72,10.11,10.52,0.48%,10.50,-0.19%,,,,,,,,,,,,,,,,,,,,,,,,,
7901,"SPKL","Spark I Acquisition Corp.","-","Financial","Shell Companies","USA",169.78,432.64,,,,1.70,182.56,,6.10,0.06,,,,0.02,,,,,,0.00%,,318.14%,0.00,0.39,,,10.00,10.00,100.00%,39.11%,0.00%,50.93%,,0.00%,0.01,0.00,0.75%,0.80%,0.39%,2.22,2.22,0.00,0.00,,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.23%,-0.10%,0.29%,0.98%,,,1.97%,,0.06,0.32%,0.14%,0.16%,0.35%,0.92%,-8.90%,0.78%,-8.90%,2.68%,-8.90%,2.68%,54.92,,11/27/2023,No,Yes,3,-0.23%,0.14%,,48.66,0.08,3682,4,,10.35,10.36,10.36,10.34,10.34,-0.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,
7902,"SPKLU","Spark I Acquisition Corp.","-","Financial","Shell Companies","USA",160.87,,,,,,,,-0.17,,,,,,,,,,,,,,,,,,10.00,10.00,100.00%,,,13.60%,,0.01%,2.34,0.00,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-4.92%,-7.61%,3.25%,,,2.54%,,0.26,0.00%,0.80%,-0.93%,-0.66%,0.70%,-14.97%,3.25%,-14.97%,3.74%,-14.97%,3.74%,47.17,,10/6/2023,No,Yes,,0.00%,0.09%,,0.55,0.09,52,1,,10.45,10.46,10.46,10.46,10.46,0.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,
7903,"SPLB","SPDR Portfolio Long Term Corporate Bond ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,1.13,4.89%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02%,0.04%,0.07%,0.07%,0.07%,0.09%,0.09%,0.15%,0.11%,0.35%,1.99%,1.36%,0.65%,-2.00%,0.83%,-2.98%,0.59,0.19,0.64%,0.58%,1.83%,2.78%,2.94%,0.04%,6.14%,-4.18%,15.29%,-31.53%,22.94%,62.54,,3/11/2009,Yes,Yes,,0.09%,0.17%,,741.34,0.46,338230,678,,23.02,23.06,23.10,23.00,23.08,0.26%,,,"Bonds - Corporate","Bonds","US Bonds",,"US","Passive",0.04%,2859,794443826,23.06,0.00,13183223.40,1.69,22484074.50,2.91,38193807.70,5.05,88431943.80,12.53,6.02,-5.74,0.04,2.62,5.52,"U.S. fixed-income corporate-bonds bonds"
7904,"SPLG","SPDR Portfolio S&P 500 ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.82,1.29%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.05%,-0.01%,0.03%,0.19%,1.64%,2.42%,6.14%,15.36%,24.18%,14.19%,1.01,0.56,0.70%,0.78%,2.13%,4.52%,12.93%,-0.27%,9.89%,-0.27%,32.63%,-0.27%,921.28%,72.71,,11/15/2005,Yes,Yes,,0.31%,-0.27%,,7560.23,0.41,3134032,19513,,63.80,63.63,63.86,63.50,63.83,0.05%,63.83,0.00%,"US Equities - Broad Market & Size","Equities (Stocks)","US Equities",,"US","Passive",0.02%,507,38747801338,63.83,0.00,1492074872.55,4.00,3870582241.60,11.10,8717525060.60,29.03,14165022202.90,57.62,26.07,10.14,15.24,12.77,10.44,"U.S. equity SP500"
7905,"SPLP","Steel Partners Holdings LP","-","Industrials","Conglomerates","USA",777.81,5.64,,,0.40,0.78,1.74,3.60,46.77,20.96,,,0.00%,6.47,,,,,,4.50%,6.97%,41.83%,1931.70,160.21,,,21.30,12.31,57.79%,42.23%,0.00%,4.35%,2.23%,0.05%,0.53,0.01,4.45%,18.08%,12.65%,1.24,1.13,0.33,0.33,37.54%,8.03%,8.29%,0.00%,0.00%,0.00%,0.00%,-2.64%,-2.64%,-2.64%,-2.64%,-2.64%,-0.00%,-8.75%,2.85%,-2.01%,-13.10%,-16.28%,-8.75%,1.36,1.44,2.25%,2.35%,-3.84%,-4.05%,-10.17%,-9.53%,5.64%,-23.96%,10.21%,-23.96%,746.87%,44.59,,4/19/2011,No,Yes,5100,0.00%,0.00%,,11.59,0.03,321,10,,36.50,36.50,36.50,36.50,36.50,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,
7906,"SPLV","Invesco S&P 500 Low Volatility ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,1.52,2.34%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02%,0.05%,0.05%,0.09%,0.10%,0.11%,0.05%,0.12%,0.17%,0.18%,-0.64%,-1.19%,0.56%,2.35%,4.80%,3.56%,0.69,0.53,0.74%,0.77%,-0.41%,0.48%,3.81%,-1.88%,3.78%,-1.88%,13.50%,-7.06%,224.45%,48.55,,5/5/2011,Yes,Yes,,0.23%,-0.40%,,1924.09,0.59,1128559,3311,,65.00,64.74,64.90,64.45,64.89,-0.17%,,,"US Equities - Factor & Thematic","Equities (Stocks)","US Equities",,"US","Passive",0.25%,102,6862187591,65.01,-0.00,-171881159.00,-2.44,-1224048456.50,-15.14,-1470122365.30,-17.64,-2648335608.30,-27.85,7.39,4.06,5.44,8.70,10.15,"U.S. equity volatility SP500"
7907,"SPMB","SPDR Portfolio Mortgage Backed Bond ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.74,3.39%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.03%,0.04%,0.04%,0.02%,0.05%,0.05%,0.05%,0.09%,0.03%,1.63%,0.65%,1.16%,-0.46%,-0.37%,-1.40%,0.18,0.12,0.41%,0.41%,1.47%,2.10%,2.02%,0.00%,4.02%,-1.89%,8.80%,-33.87%,8.80%,64.65,,1/27/2009,Yes,Yes,,0.05%,0.09%,,690.93,0.67,464546,665,,21.73,21.75,21.79,21.72,21.76,0.14%,,,"Bonds - Mortgage","Bonds","US Bonds",,"US","Passive",0.04%,2429,5181138486,21.73,0.00,25702366.60,0.50,219884823.30,4.43,445864910.40,9.42,838676480.50,19.31,3.13,-2.74,-0.66,0.89,,"U.S. fixed-income bonds MBS investment-grade"
7908,"SPMC","Sound Point Meridian Capital Inc","-","Financial","Asset Management","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.32%,0.31%,,,,,,0.00%,,1.80,,,,,,,,,,,,,,6/14/2024,No,No,,2.56%,-2.50%,,,,606701,573,,20.00,19.50,20.00,18.20,20.00,0.00%,19.26,-3.70%,,,,,,,,,,,,,,,,,,,,,,,,,
7909,"SPMD","SPDR Portfolio S&P 400 Mid Cap ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.72,1.41%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.35%,0.39%,-0.64%,-4.57%,-0.80%,7.13%,12.95%,4.58%,1.12,0.69,1.20%,1.06%,-1.99%,-1.25%,6.01%,-4.68%,3.18%,-4.87%,25.28%,-4.87%,738.04%,42.78,,11/15/2005,Yes,Yes,,-0.31%,-0.76%,,1008.16,2.15,2167103,3646,,51.50,51.11,51.12,50.58,50.95,-1.07%,51.03,0.16%,"US Equities - Broad Market & Size","Equities (Stocks)","US Equities",,"US","Passive",0.03%,403,9948545185,50.89,0.00,28903778.55,0.29,245650939.35,2.53,1556344646.70,18.55,2488549424.35,33.36,14.68,3.67,10.47,8.69,9.27,"U.S. equity SP400 mid-cap"
7910,"SPMO","Invesco S&P 500 Momentum ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.85,0.97%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.63%,0.00%,0.63%,0.00%,1.37%,4.22%,7.50%,11.25%,36.61%,59.75%,33.49%,0.92,1.08,1.09%,1.12%,5.63%,9.26%,25.91%,0.32%,17.51%,0.32%,60.53%,0.32%,272.84%,81.23,,10/12/2015,Yes,Yes,,0.63%,-0.09%,,337.73,2.09,706332,6230,,86.96,86.88,87.43,86.66,87.43,0.54%,88.55,1.28%,"US Equities - Factor & Thematic","Equities (Stocks)","US Equities",,"US","Passive",0.13%,101,1766216179,86.96,0.01,347286390.60,24.48,383214959.90,27.71,1260451335.80,249.22,1304155759.20,282.25,62.00,17.20,18.46,,16.96,"U.S. equity momentum SP500"
7911,"SPMV","Invesco S&P 500 Minimum Variance ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.91,2.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.04%,0.55%,3.06%,5.28%,14.44%,19.61%,11.41%,0.85,0.22,0.24%,0.20%,1.05%,3.13%,10.29%,0.17%,7.23%,0.17%,24.75%,0.17%,96.72%,66.61,,7/13/2017,Yes,No,,0.00%,0.58%,,2.99,0.00,5,3,,43.48,43.73,43.73,43.73,43.73,0.58%,,,"US Equities - Factor & Thematic","Equities (Stocks)","US Equities",,"US","Passive",0.10%,81,4809366,43.72,0.00,-435627.10,-8.31,-4199458.60,-46.61,-4607918.20,-48.93,-18957445.60,-79.76,15.73,6.60,9.95,,10.57,"U.S. equity volatility SP500"
7912,"SPNS","Sapiens International Corp NV","RUT","Technology","Software - Application","Israel",1848.90,28.22,20.97,3.62,3.53,4.13,9.44,26.17,8.04,3.51,0.42,1.27%,48.19%,1.18,0.36,9.26%,7.23%,32.28%,7.80%,12.35%,7.64%,21.37%,524.11,65.61,4.74%,0.39%,55.73,30.56,54.84%,45.18%,0.00%,38.42%,5.66%,0.69%,1.46,0.21,9.74%,15.23%,13.61%,1.84,1.84,0.09,0.15,43.89%,15.36%,12.52%,0.00%,0.00%,0.00%,0.00%,0.08%,-0.19%,-0.57%,-0.23%,-0.84%,-0.19%,0.97%,-4.27%,10.71%,23.77%,22.31%,14.62%,1.23,0.74,2.51%,1.82%,-1.87%,2.11%,13.60%,-6.11%,12.40%,-6.11%,36.00%,-75.79%,4478.32%,48.70,5/8/2024 8:30:00 AM,5/29/1992,Yes,Yes,5000,-2.01%,-0.32%,2.67,145.21,0.48,69619,1184,34.40,33.96,33.85,33.85,33.10,33.17,-2.33%,33.17,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
7913,"SPNT","SiriusPoint Ltd","RUT","Financial","Insurance - Reinsurance","Bermuda",2052.58,6.94,6.69,0.46,0.73,0.85,,4.60,14.15,,,,0.00%,1.73,0.40,-13.69%,12.64%,,15.00%,65.86%,0.09%,-37.77%,2801.80,302.00,39.92%,,168.12,95.81,56.99%,43.80%,0.00%,53.45%,-0.85%,2.15%,3.48,2.06,3.12%,13.14%,8.90%,0.78,,0.30,0.31,,13.38%,10.78%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.12%,-0.25%,-0.33%,-0.37%,-4.75%,-4.97%,-1.87%,7.60%,25.55%,3.79%,0.95,0.28,2.07%,2.09%,-6.28%,-3.51%,4.98%,-10.81%,4.83%,-10.81%,42.15%,-36.09%,195.82%,36.46,4/30/2024 4:30:00 PM,8/15/2013,Yes,Yes,1063,-0.82%,-0.74%,2.00,590.49,0.71,417794,2368,13.00,12.23,12.14,12.27,12.02,12.04,-1.55%,12.04,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
7914,"SPOK","Spok Holdings Inc","RUT","Healthcare","Health Information Services","USA",290.18,17.36,12.79,,2.06,1.81,12.43,13.23,7.91,1.15,1.25,8.72%,162.32%,0.83,0.24,37.66%,5.66%,,,-3.81%,5.21%,34.20%,140.75,16.79,-19.23%,0.21%,19.99,19.75,98.80%,2.44%,-30.81%,58.08%,-6.83%,2.31%,3.21,0.46,7.51%,10.22%,10.06%,1.33,1.33,0.04,0.06,63.83%,15.91%,11.93%,0.00%,0.00%,0.00%,0.00%,0.49%,0.28%,0.56%,0.74%,0.70%,0.92%,-2.98%,-6.46%,-16.05%,-4.02%,14.27%,-7.43%,0.32,0.39,2.22%,2.42%,-4.96%,-5.50%,-7.94%,-11.60%,8.26%,-21.00%,37.00%,-39.08%,7467.61%,37.06,5/1/2024 4:30:00 PM,5/30/2002,Yes,Yes,384,0.21%,-0.28%,1.00,142.21,0.71,101127,1524,18.00,14.34,14.30,14.36,14.11,14.33,-0.07%,14.33,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
7915,"SPOT","Spotify Technology S.A.","-","Communication Services","Internet Content & Information","Luxembourg",61076.46,,42.30,,4.07,17.44,12.11,68.81,17.95,25.85,,,,-0.67,1.16,273.73%,44.66%,-41.57%,,18.39%,20.91%,184.13%,15003.73,-119.43,55.23%,0.59%,197.14,140.21,71.12%,28.14%,0.00%,60.16%,-2.17%,2.10%,1.48,2.94,-1.33%,-3.90%,-2.18%,1.42,1.42,0.53,0.53,26.07%,0.01%,-0.80%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.91%,0.87%,0.77%,0.62%,1.56%,3.29%,22.81%,56.91%,106.41%,66.58%,1.59,10.48,3.40%,3.07%,1.40%,4.41%,39.95%,-5.45%,16.90%,-5.45%,142.22%,-19.21%,351.79%,54.47,4/23/2024 8:30:00 AM,4/3/2018,Yes,Yes,,1.88%,0.40%,1.79,1987.55,1.03,2046922,24429,348.42,306.01,307.23,316.70,305.85,313.02,2.29%,315.83,0.90%,,,,,,,,,,,,,,,,,,,,,,,,,
7916,"SPPL","Simpple Ltd","-","Technology","Software - Application","Singapore",10.22,,,,,,,,,,,,,,,,,,,,,,,,,,16.23,4.86,29.94%,70.07%,0.00%,0.74%,,0.44%,0.20,0.02,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.18%,1.10%,0.79%,-1.90%,-9.99%,-36.37%,-91.43%,,-89.34%,,0.07,7.04%,10.21%,-8.11%,-9.84%,-84.05%,-20.27%,4.98%,-93.50%,4.98%,-93.50%,4.98%,38.70,,9/13/2023,No,Yes,,-1.58%,-3.10%,,108.32,0.32,34736,87,,0.66,0.64,0.65,0.62,0.63,-4.63%,0.65,3.18%,,,,,,,,,,,,,,,,,,,,,,,,,
7917,"SPPP","Sprott Physical Platinum and Palladium Trust","-","Financial","Asset Management","Canada",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.10%,-0.05%,-0.53%,-1.99%,-9.66%,-6.87%,-1.16%,-21.05%,-7.33%,0.23,0.19,1.43%,1.70%,-6.39%,-5.34%,-5.47%,-12.12%,0.97%,-22.66%,9.36%,-56.69%,73.15%,33.23,,12/19/2012,No,Yes,,0.65%,-0.43%,,208.85,0.56,117125,259,,9.33,9.29,9.42,9.27,9.35,0.21%,9.36,0.11%,,,,,,,,,,,,,,,,,,,,,,,,,
7918,"SPQ","Simplify US Equity PLUS QIS ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.54,1.82%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.36%,1.75%,5.22%,13.01%,,13.19%,,0.30,0.28%,0.88%,1.63%,3.80%,7.84%,-0.16%,13.48%,-0.16%,17.95%,-0.16%,17.95%,69.47,,11/14/2023,No,Yes,,0.00%,-0.16%,,1.34,0.08,102,1,,29.98,29.94,29.94,29.94,29.94,-0.16%,,,"US Equities - Quant Strat","Equities (Stocks)","US Equities",,"US","Active",1.00%,6,2992029,29.92,0.00,0.00,0.00,-718250.00,-19.36,-718250.00,-19.36,-82250.00,-2.68,,,,,36.35,"U.S. equity preferred futures"
7919,"SPR","Spirit Aerosystems Holdings Inc","-","Industrials","Aerospace & Defense","USA",3420.74,,23.01,,0.54,,9.72,,-9.61,3.02,,,,-8.70,-0.76,-23.68%,125.65%,,8.50%,3.15%,18.96%,-97.99%,6319.30,-968.40,-560.62%,5.09%,116.05,115.57,99.59%,0.84%,0.00%,95.40%,3.74%,8.45%,4.30,9.77,-14.52%,,-32.75%,1.52,0.76,,,-3.88%,-9.22%,-15.32%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.51%,-0.51%,0.26%,-2.00%,-3.80%,-9.02%,3.49%,-5.23%,-7.65%,1.83,0.84,2.21%,2.57%,-3.82%,-7.65%,6.85%,-16.71%,0.72%,-19.24%,100.34%,-72.10%,311.06%,36.11,5/7/2024 8:30:00 AM,11/21/2006,Yes,Yes,20655,1.31%,-1.40%,2.15,2274.27,0.81,1841767,10298,35.35,29.38,28.97,29.44,28.97,29.35,-0.10%,29.20,-0.51%,,,,,,,,,,,,,,,,,,,,,,,,,
7920,"SPRB","Spruce Biosciences Inc","-","Healthcare","Biotechnology","USA",26.74,,,,2.64,0.40,0.33,,1.62,1.97,,,,-1.15,-0.30,7.83%,14.63%,-22.95%,,0.00%,1.93%,29.45%,10.13,-46.75,2.98%,73.54%,41.03,28.37,69.14%,31.07%,-24.60%,27.58%,-0.35%,0.14%,0.03,0.04,-41.26%,-53.55%,-67.86%,4.67,4.67,0.03,0.06,98.80%,-507.82%,-461.67%,0.00%,0.00%,0.00%,0.00%,0.14%,0.14%,0.14%,0.14%,0.00%,0.92%,-4.03%,-18.79%,-19.59%,-62.66%,-72.59%,-77.83%,2.47,0.04,4.05%,4.75%,-8.80%,-11.88%,-67.25%,-25.32%,-1.56%,-89.08%,-1.56%,-98.17%,-1.56%,33.81,5/13/2024 4:30:00 PM,10/9/2020,Yes,Yes,29,-3.36%,0.03%,2.43,1301.63,0.41,536824,898,2.50,0.67,0.67,0.67,0.63,0.65,-3.33%,0.65,-0.55%,,,,,,,,,,,,,,,,,,,,,,,,,
7921,"SPRC","SciSparc Ltd","-","Healthcare","Biotechnology","Israel",2.28,,,,0.79,0.09,0.44,,10.77,2.10,,,,-13.34,,,,-55.28%,,22.75%,,,2.88,-5.12,,,2.45,2.45,100.00%,0.02%,0.00%,2.76%,,0.65%,0.03,0.02,-47.02%,-72.84%,-67.06%,4.10,3.63,0.00,0.01,47.12%,-220.81%,-177.91%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-3.23%,-3.23%,-0.82%,-5.06%,3.45%,-22.50%,-60.92%,-86.42%,-93.73%,-80.94%,1.17,0.07,4.29%,6.61%,-10.50%,-25.74%,-74.57%,-55.71%,6.81%,-94.41%,6.81%,-99.58%,,30.35,,8/30/2021,No,Yes,4,0.00%,-0.25%,1.00,467.73,0.05,22783,68,520.00,0.93,0.93,0.94,0.91,0.93,-0.25%,0.90,-3.23%,,,,,,,,,,,,,,,,,,,,,,,,,
