"No.","Ticker","Company","Index","Sector","Industry","Country","Exchange","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Book/sh","Cash/sh","Dividend","Dividend Yield","Payout Ratio","EPS (ttm)","EPS next Q","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","Sales growth quarter over quarter","EPS growth quarter over quarter","Sales","Income","EPS Surprise","Revenue Surprise","Shares Outstanding","Shares Float","Float %","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Short Float","Short Ratio","Short Interest","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (1 Minute)","Performance (2 Minutes)","Performance (3 Minutes)","Performance (5 Minutes)","Performance (10 Minutes)","Performance (15 Minutes)","Performance (30 Minutes)","Performance (1 Hour)","Performance (2 Hours)","Performance (4 Hours)","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","All-Time High","All-Time Low","Relative Strength Index (14)","Earnings Date","IPO Date","Optionable","Shortable","Employees","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Volume","Trades","Target Price","Prev Close","Open","High","Low","Price","Change","After-Hours Close","After-Hours Change","Single Category","Asset Type","ETF Type","Sector/Theme","Region","Active/Passive","Net Expense Ratio","Total Holdings","Assets Under Management","Net Asset Value","Net Asset Value %","Net Flows (1 Month)","Net Flows % (1 Month)","Net Flows (3 Month)","Net Flows % (3 Month)","Net Flows (YTD)","Net Flows % (YTD)","Net Flows (1 Year)","Net Flows % (1 Year)","Return 1 Year","Return 3 Year","Return 5 Year","Return 10 Year","Return Since Inception","Tags"
6984,"PRTS","CarParts.com Inc","-","Consumer Cyclical","Auto Parts","USA","NASD",75.48,,,,0.12,0.73,1.98,,1.81,0.66,,,,-0.56,-0.19,-322.22%,28.95%,-0.12%,,26.27%,-13.25%,-297.05%,611.71,-31.27,-54.55%,1.80%,57.40,53.90,93.90%,6.09%,0.00%,44.84%,-31.18%,1.01%,1.14,0.55,-12.55%,-29.11%,-23.75%,1.62,0.57,0.35,0.45,30.62%,-5.22%,-5.11%,0.00%,0.00%,0.00%,0.38%,1.93%,1.54%,2.73%,6.05%,6.05%,9.58%,22.90%,35.50%,63.62%,4.37%,-57.03%,21.76%,1.99,0.09,11.65%,7.69%,27.12%,30.79%,27.65%,1.15%,68.59%,-57.03%,93.38%,-94.35%,93.38%,72.36,10/29/2024 4:30:00 PM,2/9/2007,Yes,Yes,1695,6.91%,1.65%,2.33,478.83,1.35,360097,1091,1.60,1.21,1.23,1.32,1.22,1.32,8.68%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6985,"PRU","Prudential Financial Inc","S&P 500","Financial","Insurance - Life","USA","NYSE",42531.32,10.59,8.10,3.29,0.60,1.40,,5.84,85.45,,5.21,4.36%,74.14%,11.28,3.32,14.51%,10.83%,-6.62%,3.22%,-3.13%,133.36%,155.49%,71432.00,4067.00,0.26%,24.97%,355.93,355.38,99.85%,0.17%,,59.22%,-0.08%,1.68%,4.12,5.98,0.57%,14.59%,7.98%,2.61,,0.68,0.95,,7.81%,5.69%,-0.03%,0.02%,-0.06%,-0.10%,-0.11%,-0.18%,0.05%,-0.21%,-0.17%,-0.43%,0.24%,-0.95%,-4.55%,-5.57%,15.73%,0.79%,1.29,2.39,2.19%,1.94%,1.14%,-2.32%,0.40%,-8.49%,5.15%,-8.49%,18.76%,-8.49%,1023.89%,49.80,2/4/2025 4:30:00 PM,12/13/2001,Yes,Yes,40658,0.03%,1.56%,2.89,1451.39,0.51,410285,6442,131.62,117.61,119.44,119.69,118.65,119.47,1.58%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6986,"PRVA","Privia Health Group Inc","RUT","Healthcare","Health Information Services","USA","NASD",2510.43,204.30,81.52,,1.46,4.08,5.95,26.83,5.13,3.52,,,0.00%,0.10,0.05,-31.26%,96.50%,,,21.19%,4.95%,-37.83%,1716.32,12.82,-37.11%,5.72%,119.95,106.24,88.57%,11.47%,-0.97%,97.27%,2.75%,5.44%,8.25,5.77,1.20%,2.21%,2.07%,1.78,1.78,0.01,0.01,9.36%,0.77%,0.75%,0.00%,-0.05%,-0.14%,-0.10%,-0.25%,-0.57%,-0.52%,-0.38%,-1.83%,-3.46%,3.05%,0.10%,17.79%,9.13%,-1.55%,7.01%,0.84,0.81,4.89%,3.99%,2.98%,0.00%,10.41%,-9.77%,14.95%,-9.98%,31.41%,-58.79%,31.41%,54.99,11/7/2024 8:30:00 AM,4/29/2021,Yes,Yes,1102,-2.20%,1.86%,1.21,699.55,0.41,157842,3326,26.22,21.00,21.39,21.67,20.93,20.92,-0.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6987,"PRVS","Parnassus Value Select ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80,0.01,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,-0.04%,-0.04%,0.21%,0.00%,-0.25%,0.39%,-2.44%,,,,2.02%,,0.28,0.80%,,0.76%,0.49%,0.49%,-2.83%,3.00%,-2.83%,3.00%,-2.83%,3.00%,,,12/12/2024,No,No,,-0.25%,1.38%,,11.69,0.15,987,12,,24.08,24.41,24.46,24.35,24.35,1.13%,,,"US Equities - US Style","Equities (Stocks)","US Equities","Corporate Governance","US","Active",0.59%,28,1678502,23.98,0.02,727598.00,76.52,727598.00,76.52,484814.00,40.61,727598.00,76.52,,,,,-32.79,
6988,"PRZO","ParaZero Technologies Ltd","-","Industrials","Aerospace & Defense","Israel","NASD",20.70,,,,138.01,18.99,14.79,,0.10,0.13,,,,-0.14,,,,,,-31.77%,-20.29%,-49.55%,0.15,-1.43,,,11.16,9.01,80.73%,19.28%,0.00%,0.76%,-36.75%,5.36%,0.06,0.48,-131.83%,-512.37%,-122.64%,4.92,4.62,0.07,0.12,12.05%,-833.94%,-957.80%,-0.03%,0.21%,0.21%,-0.26%,-0.28%,-0.30%,-0.30%,0.24%,-1.88%,-4.42%,-15.32%,37.36%,172.71%,185.29%,184.85%,-8.65%,-1.68,0.32,12.11%,16.80%,-9.07%,35.41%,122.15%,-41.32%,237.16%,-41.32%,278.45%,-55.32%,278.45%,50.63,,7/27/2023,No,Yes,14,-4.90%,2.63%,,7657.18,0.18,769169,1713,,1.90,1.95,2.00,1.83,1.85,-2.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6989,"PSA","Public Storage","S&P 500","Real Estate","REIT - Industrial","USA","NYSE",51097.32,30.23,27.82,16.39,10.92,9.71,85.30,18.80,30.04,3.42,12.11,4.15%,108.47%,9.65,2.57,-8.92%,4.08%,5.31%,1.84%,12.51%,3.84%,-32.30%,4678.06,1697.94,-17.01%,0.82%,175.11,157.28,89.82%,10.22%,-0.00%,83.32%,2.82%,2.08%,4.42,3.27,9.56%,19.24%,8.90%,,,0.99,0.99,48.78%,47.14%,36.30%,0.01%,-0.13%,-0.17%,-0.15%,-0.16%,-0.21%,-0.16%,-0.14%,-0.60%,-1.84%,-2.19%,-9.07%,-15.14%,-4.57%,-1.14%,-2.59%,0.76,6.14,1.61%,2.06%,-2.07%,-8.86%,-5.96%,-18.04%,1.66%,-21.17%,13.80%,-28.03%,5100.42%,35.28,10/30/2024 4:30:00 PM,11/18/1980,Yes,Yes,6200,-2.12%,2.77%,2.19,740.17,0.58,240854,4489,341.24,289.98,298.00,297.77,291.52,291.68,0.59%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6990,"PSBD","Palmer Square Capital BDC Inc","-","Financial","Asset Management","USA","NYSE",509.29,,8.53,,,,,,,,1.67,10.71%,0.00%,,0.47,-13.55%,-6.43%,,,,,,,,-1.01%,21.37%,32.65,21.76,66.66%,,,,,0.10%,0.96,0.02,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,-0.61%,-0.61%,-0.13%,-1.08%,-2.56%,-0.06%,1.69%,-1.39%,-2.68%,-2.87%,,2.63%,0.08,0.39,2.98%,2.23%,0.29%,-0.73%,-3.03%,-3.64%,3.17%,-7.58%,3.17%,-7.58%,3.17%,50.62,11/5/2024 8:30:00 AM,1/18/2024,No,Yes,,3.17%,-3.82%,,22.55,1.98,24882,131,16.75,15.72,15.12,16.07,15.16,15.60,-0.76%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6991,"PSC","Principal U.S. Small-Cap ETF","-","Financial","Exchange Traded Fund","USA","NASD",,,,,,,,,,,0.30,0.58%,,,,,,,,,,,,,,,,,,,,,,,0.10,0.00,,,,,,,,,,,0.00%,0.00%,0.07%,0.07%,-0.09%,-0.09%,-0.08%,0.15%,-0.11%,-1.06%,1.63%,-3.37%,0.29%,0.36%,17.15%,2.28%,1.18,0.92,1.74%,1.80%,1.26%,-2.10%,4.10%,-8.25%,4.46%,-8.25%,19.28%,-8.25%,189.10%,50.68,,9/22/2016,No,Yes,,-1.06%,2.28%,,45.18,0.62,15717,89,,51.82,53.00,53.14,52.33,52.44,1.20%,,,"US Equities - Factor & Thematic","Equities (Stocks)","US Equities",,"US","Active",0.38%,501,727094451,51.06,0.03,43237000.00,6.32,80802000.00,12.50,5123600.00,0.71,212224600.00,41.22,16.09,4.54,11.21,,10.35,"U.S. equity small-cap Russell-2000"
6992,"PSCC","Invesco S&P SmallCap Consumer Staples ETF","-","Financial","Exchange Traded Fund","USA","NASD",,,,,,,,,,,0.72,1.93%,,,,,,,,,,,,,,,,,,,,,,,0.36,0.00,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,0.15%,0.15%,-0.04%,-1.28%,-0.62%,-8.62%,-1.54%,0.70%,-4.09%,-2.52%,0.66,0.46,0.95%,1.13%,-2.40%,-4.19%,0.02%,-9.63%,2.04%,-9.63%,7.20%,-9.63%,924.06%,38.32,,4/7/2010,Yes,Yes,,-1.28%,1.74%,,5.63,0.34,1073,16,,36.92,37.56,37.03,36.99,37.08,0.44%,,,"US Equities - Industry Sector","Equities (Stocks)","US Equities","Consumer Staples","US","Passive",0.29%,27,50560521,36.91,0.00,398260.70,0.79,-1887989.90,-3.60,-761280.40,-1.48,-41525642.50,-45.09,-2.74,1.90,8.91,9.20,11.91,"U.S. equity consumer-staples small-cap"
6993,"PSCD","Invesco S&P SmallCap Consumer Discretionary ETF","-","Financial","Exchange Traded Fund","USA","NASD",,,,,,,,,,,1.40,1.27%,,,,,,,,,,,,,,,,,,,,,,,1.79,0.00,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.15%,-0.20%,-1.38%,1.28%,-4.78%,1.84%,1.90%,11.37%,0.72%,1.50,1.29,0.54%,0.54%,0.11%,-1.98%,3.18%,-7.92%,3.65%,-7.92%,13.58%,-12.98%,897.41%,47.56,,4/7/2010,Yes,No,,-1.16%,2.46%,,0.73,1.89,764,16,,108.33,111.00,110.97,109.55,109.71,1.27%,,,"US Equities - Industry Sector","Equities (Stocks)","US Equities","Consumer Discretionary","US","Passive",0.29%,86,26029564,108.46,0.01,0.00,0.00,0.00,0.00,0.00,0.00,-11048325.20,-29.80,9.63,1.42,12.57,9.12,11.24,"U.S. equity consumer-discretionary small-cap"
6994,"PSCE","Invesco S&P SmallCap Energy ETF","-","Financial","Exchange Traded Fund","USA","NASD",,,,,,,,,,,0.82,1.57%,,,,,,,,,,,,,,,,,,,,,,,0.76,0.03,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.19%,0.19%,-0.16%,0.11%,0.29%,0.98%,4.30%,4.22%,1.39%,-7.15%,5.86%,8.16%,1.68,1.03,1.54%,2.08%,7.58%,3.85%,0.74%,-4.52%,14.63%,-10.34%,16.00%,-80.91%,423.50%,67.27,,4/7/2010,Yes,Yes,,0.38%,1.07%,,38.20,0.40,8484,138,,51.60,52.15,52.43,51.94,52.35,1.45%,,,"US Equities - Industry Sector","Equities (Stocks)","US Equities","Energy","US","Passive",0.29%,33,96076861,51.54,0.02,-14249101.00,-12.92,7572900.90,8.56,-3459729.70,-3.48,-131103408.70,-57.71,7.01,12.61,9.10,-8.36,-5.22,"U.S. equity energy small-cap"
6995,"PSCF","Invesco S&P SmallCap Financials ETF","-","Financial","Exchange Traded Fund","USA","NASD",,,,,,,,,,,1.37,2.49%,,,,,,,,,,,,,,,,,,,,,,,0.33,0.00,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.09%,0.20%,-0.22%,-0.42%,1.20%,-7.26%,-1.67%,3.10%,15.81%,-0.50%,1.10,0.90,1.37%,1.32%,-0.49%,-4.91%,4.60%,-11.56%,6.07%,-11.56%,23.90%,-14.11%,382.45%,45.00,,4/7/2010,Yes,No,,-0.42%,1.88%,,3.39,1.87,3528,22,,54.26,55.28,55.21,55.05,55.05,1.45%,,,"US Equities - Industry Sector","Equities (Stocks)","US Equities","Financials","US","Passive",0.29%,167,18458950,54.29,0.01,0.00,0.00,-3580708.40,-16.25,0.00,0.00,-4221616.10,-18.61,15.88,-2.32,2.46,6.08,8.19,"U.S. equity financial small-cap"
6996,"PSCH","Invesco S&P SmallCap Health Care ETF","-","Financial","Exchange Traded Fund","USA","NASD",,,,,,,,,,,0.12,0.27%,,,,,,,,,,,,,,,,,,,,,,,0.12,0.00,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,-0.06%,-0.17%,0.01%,0.25%,-0.14%,-1.02%,-1.87%,-3.34%,0.39%,-2.52%,6.54%,1.68%,0.95,0.78,1.36%,1.55%,-0.38%,-2.29%,1.32%,-8.19%,3.86%,-8.19%,12.73%,-32.41%,963.76%,46.13,,4/7/2010,Yes,Yes,,-0.94%,1.86%,,11.35,0.99,6249,86,,44.63,45.46,45.31,44.83,45.03,0.90%,,,"US Equities - Industry Sector","Equities (Stocks)","US Equities","Healthcare","US","Passive",0.29%,73,179693879,44.70,0.01,-3239052.00,-1.77,-8423751.30,-4.48,0.00,0.00,-54039637.20,-23.12,5.84,-7.08,0.62,8.59,12.34,"U.S. equity healthcare small-cap"
6997,"PSCI","Invesco S&P SmallCap Industrials ETF","-","Financial","Exchange Traded Fund","USA","NASD",,,,,,,,,,,0.88,0.63%,,,,,,,,,,,,,,,,,,,,,,,0.10,0.00,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.01%,0.01%,0.22%,0.48%,-0.04%,-0.98%,3.45%,-3.33%,4.89%,5.18%,25.58%,3.80%,1.22,2.36,1.33%,1.58%,2.34%,-1.16%,7.93%,-7.46%,6.99%,-7.46%,28.37%,-7.46%,1167.98%,55.00,,4/7/2010,Yes,Yes,,-0.98%,2.62%,,11.62,0.83,5377,119,,137.26,140.86,140.28,139.20,139.48,1.62%,,,"US Equities - Industry Sector","Equities (Stocks)","US Equities","Industrials","US","Passive",0.29%,96,218622789,137.50,0.01,164505.20,0.08,13590400.30,6.63,-2712580.50,-1.23,25633420.00,13.28,23.89,13.26,14.45,12.99,13.03,"U.S. equity industrials small-cap"
6998,"PSCJ","Pacer Swan SOS Conservative (July) ETF","-","Financial","Exchange Traded Fund","USA","AMEX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.00,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-1.21%,-1.84%,4.73%,7.88%,22.11%,-0.27%,0.43,0.13,0.25%,0.30%,-0.76%,-0.35%,6.27%,-1.93%,2.27%,-1.93%,14.89%,-1.93%,41.77%,44.54,,7/1/2021,No,Yes,,0.00%,0.00%,,2.93,0.00,0,0,,26.60,26.60,26.60,26.60,26.60,0.00%,,,"US Equities - Quant Strat","Equities (Stocks)","US Equities",,"US","Passive",0.60%,5,39285002,26.63,-0.00,0.00,0.00,19867.50,0.05,0.00,0.00,23561380.00,149.85,14.18,8.00,,,7.54,"U.S. options buffer upside-cap fixed-period SP500"
6999,"PSCM","Invesco S&P SmallCap Materials ETF","-","Financial","Exchange Traded Fund","USA","NASD",,,,,,,,,,,0.59,0.79%,,,,,,,,,,,,,,,,,,,,,,,0.03,0.00,,,,,,,,,,,0.14%,0.14%,0.14%,0.14%,0.14%,0.14%,0.14%,0.13%,0.01%,-0.92%,2.61%,-7.85%,-5.78%,-9.45%,5.25%,1.00%,1.20,1.17,1.42%,1.16%,0.60%,-5.92%,-4.05%,-13.92%,5.72%,-13.92%,8.77%,-13.92%,256.86%,45.30,,4/7/2010,Yes,No,,-0.92%,2.47%,,1.76,0.47,457,8,,73.32,75.13,75.13,74.43,74.44,1.53%,,,"US Equities - Industry Sector","Equities (Stocks)","US Equities","Materials","US","Passive",0.29%,27,16842442,73.23,0.02,-728350.10,-4.15,54568.10,0.33,-732280.10,-4.17,1021339.30,6.46,4.65,3.30,11.00,7.18,8.38,"U.S. equity materials small-cap"
7000,"PSCQ","Pacer Swan SOS Conservative (October) ETF","-","Financial","Exchange Traded Fund","USA","AMEX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.00,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-1.23%,-1.71%,1.32%,5.47%,18.09%,-0.41%,0.36,0.12,0.26%,0.24%,-0.83%,-0.55%,3.56%,-1.82%,1.38%,-1.82%,9.39%,-1.82%,37.38%,42.26,,10/4/2021,No,Yes,,0.00%,0.00%,,20.14,0.00,0,0,,26.36,26.36,26.36,26.36,26.36,0.00%,,,"US Equities - Quant Strat","Equities (Stocks)","US Equities",,"US","Passive",0.60%,5,37692817,26.45,-0.00,3326652.50,9.68,26594140.00,239.62,1327560.00,3.65,27944677.50,286.67,8.87,7.90,,,7.81,"U.S. options buffer upside-cap fixed-period SP500"
7001,"PSCT","Invesco S&P SmallCap Information Technology ETF","-","Financial","Exchange Traded Fund","USA","NASD",,,,,,,,,,,0.01,0.01%,,,,,,,,,,,,,,,,,,,,,,,8.60,0.17,,,,,,,,,,,0.00%,0.00%,0.00%,0.11%,0.11%,0.11%,0.37%,0.62%,0.08%,-0.64%,-0.33%,-4.93%,-0.29%,-5.22%,6.15%,1.88%,1.18,1.03,1.77%,1.91%,-0.05%,-0.94%,3.16%,-6.01%,6.92%,-6.01%,16.12%,-7.13%,732.69%,49.36,,4/7/2010,Yes,Yes,,-0.64%,2.73%,,20.23,0.47,5267,34,,47.64,48.94,48.94,48.33,48.63,2.08%,,,"US Equities - Industry Sector","Equities (Stocks)","US Equities","Technology","US","Passive",0.29%,68,310424793,47.68,0.02,1454972.30,0.47,-7678690.10,-2.41,948737.00,0.31,-23254703.20,-6.97,3.85,-0.92,8.05,11.64,12.59,"U.S. equity technology I.T. small-cap"
7002,"PSCU","Invesco S&P SmallCap Utilities & Communication Services ETF","-","Financial","Exchange Traded Fund","USA","NASD",,,,,,,,,,,0.58,0.99%,,,,,,,,,,,,,,,,,,,,,,,0.24,0.00,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.19%,-0.69%,-0.69%,0.25%,-6.22%,-0.96%,8.49%,13.30%,-0.83%,0.79,0.71,0.80%,0.80%,-0.92%,-5.45%,4.37%,-12.54%,3.63%,-12.54%,21.92%,-14.94%,454.02%,41.19,,4/7/2010,No,Yes,,-0.69%,2.38%,,3.02,0.60,1005,10,,57.83,59.21,59.06,58.78,58.80,1.67%,,,"US Equities - Industry Sector","Equities (Stocks)","US Equities","Utilities","US","Passive",0.29%,37,16209471,57.89,0.02,-626180.30,-3.72,-3844661.50,-19.17,0.00,0.00,-2933765.30,-15.33,12.38,-3.62,3.86,6.61,8.60,"U.S. equity utilities communication-services small-cap"
7003,"PSCW","Pacer Swan SOS Conservative (April) ETF","-","Financial","Exchange Traded Fund","USA","AMEX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.98,0.02,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.04%,1.21%,5.84%,12.06%,20.07%,1.18%,0.39,0.17,0.32%,0.34%,0.52%,1.91%,8.10%,-0.53%,6.60%,-0.53%,14.79%,-0.53%,31.47%,57.49,,4/1/2021,No,No,,0.00%,1.22%,,3.20,1.52,2700,1,,26.16,26.48,26.48,26.48,26.48,1.22%,,,"US Equities - Quant Strat","Equities (Stocks)","US Equities",,"US","Passive",0.60%,5,37322032,26.19,0.01,-1322620.00,-3.42,-2618705.00,-6.56,0.00,0.00,20311810.00,119.41,12.49,6.02,,,6.36,"U.S. options buffer upside-cap fixed-period SP500"
7004,"PSCX","Pacer Swan SOS Conservative (January) ETF","-","Financial","Exchange Traded Fund","USA","AMEX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68,0.00,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-1.16%,0.46%,4.36%,12.19%,29.76%,-0.17%,0.35,0.11,0.37%,0.21%,-0.03%,1.77%,8.96%,-1.70%,6.81%,-1.70%,13.62%,-1.70%,36.07%,55.94,,12/23/2020,No,No,,0.00%,0.00%,,2.64,0.00,0,0,,27.64,27.64,27.64,27.64,27.64,0.00%,,,"US Equities - Quant Strat","Equities (Stocks)","US Equities",,"US","Passive",0.60%,5,19377120,27.68,-0.00,53200.00,0.28,-1318365.00,-6.37,0.00,0.00,3076272.50,18.87,12.81,7.16,,,7.52,"U.S. options buffer upside-cap fixed-period SP500"
7005,"PSDM","PGIM Short Duration Multi-Sector Bond ETF","-","Financial","Exchange Traded Fund","USA","AMEX",,,,,,,,,,,2.63,5.17%,,,,,,,,,,,,,,,,,,,,,,,2.16,0.03,,,,,,,,,,,-0.00%,-0.00%,-0.00%,-0.00%,-0.00%,-0.00%,0.02%,0.11%,0.06%,0.06%,0.17%,-0.24%,-0.35%,0.18%,-0.06%,0.15%,0.12,0.10,0.09%,0.10%,0.09%,-0.04%,0.10%,-0.51%,0.45%,-1.48%,1.60%,-1.48%,3.34%,51.89,,8/1/2023,No,Yes,,0.06%,0.19%,,11.74,2.72,17759,40,,50.72,50.81,51.13,50.78,50.84,0.24%,,,"Bonds - Broad Market","Bonds","Global Bonds",,,"Active",0.40%,372,60755566,50.63,0.00,3812500.00,6.70,25453500.00,72.10,1268250.00,2.13,29263250.00,92.92,4.67,,,,6.06,"U.S. bonds multi-sector"
7006,"PSEC","Prospect Capital Corp","-","Financial","Asset Management","USA","NASD",1877.17,,9.16,,2.28,0.53,,,8.10,,0.69,16.03%,201.90%,-0.25,0.14,-47.06%,-12.96%,,,,-16.90%,,821.72,,24.93%,-2.96%,436.18,310.15,71.11%,28.85%,10.17%,9.46%,,5.25%,4.43,16.28,,,,,,,,,,,-0.00%,-0.06%,0.09%,-0.09%,-0.07%,-0.03%,0.09%,0.20%,0.44%,0.09%,-0.15%,-3.94%,-15.78%,-23.15%,-28.98%,-0.15%,0.98,0.10,1.66%,2.32%,0.45%,-4.35%,-16.51%,-18.49%,5.22%,-31.14%,5.22%,-77.31%,17.11%,44.67,11/8/2024 8:30:00 AM,7/27/2004,Yes,Yes,,0.32%,0.47%,,3674.21,0.41,839903,2368,4.00,4.27,4.29,4.33,4.28,4.30,0.79%,,,,,,,,,,,,,,,,,,,,,,,,,,,
7007,"PSEP","Innovator U.S. Equity Power Buffer ETF - September","-","Financial","Exchange Traded Fund","USA","AMEX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,0.01,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,-0.03%,-0.00%,0.03%,-0.01%,0.10%,0.41%,-0.35%,1.55%,4.34%,12.79%,0.60%,0.49,0.24,0.55%,0.54%,0.29%,0.34%,3.74%,-0.66%,2.66%,-0.66%,13.71%,-0.66%,87.42%,53.61,,9/3/2019,Yes,Yes,,-0.10%,0.94%,,61.16,0.25,8490,31,,38.99,39.36,39.37,39.27,39.32,0.85%,,,"US Equities - Quant Strat","Equities (Stocks)","US Equities",,"US","Passive",0.79%,5,906724902,39.04,0.01,-6869037.50,-0.75,-4239377.50,-0.47,-3905070.00,-0.43,62774137.50,7.44,11.94,8.85,8.56,,8.96,"U.S. options SP500 buffer upside-cap fixed-period"
7008,"PSET","Principal Quality ETF","-","Financial","Exchange Traded Fund","USA","NASD",,,,,,,,,,,0.37,0.51%,,,,,,,,,,,,,,,,,,,,,,,0.67,0.00,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,-0.01%,0.12%,0.17%,0.43%,0.04%,0.04%,0.58%,-1.70%,0.08%,2.60%,19.17%,1.29%,0.96,0.77,0.67%,0.73%,0.29%,0.01%,5.08%,-2.45%,4.64%,-2.45%,20.10%,-2.45%,192.41%,51.38,,3/22/2016,No,No,,0.04%,1.46%,,1.90,1.48,1569,16,,71.42,72.46,72.49,72.18,72.49,1.50%,,,"US Equities - Dividend & Fundamental","Equities (Stocks)","US Equities",,"US","Active",0.15%,75,58293871,71.09,0.02,0.00,0.00,1417800.00,2.49,0.00,0.00,9362600.00,19.13,17.78,8.50,12.60,,13.96,"U.S. equity growth quality healthcare SP500"
7009,"PSF","Cohen & Steers Select Preferred and Income Fund Inc","-","Financial","Closed-End Fund - Debt","USA","NYSE",238.52,5.94,,,,,,,,,1.51,7.62%,,3.34,,,,,,,,,,,,,12.03,12.02,99.97%,,,13.73%,,0.28%,0.84,0.03,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.15%,0.24%,0.63%,0.51%,0.63%,0.15%,-1.44%,-5.57%,-1.44%,2.01%,0.30%,1.10,0.22,1.11%,1.08%,0.30%,-1.53%,-0.92%,-6.02%,2.16%,-8.19%,7.48%,-37.71%,82.38%,47.65,,11/24/2010,No,Yes,,0.71%,0.92%,,39.80,1.11,24486,63,,19.51,19.69,19.84,19.67,19.83,1.64%,,,,,,,,,,,,,,,,,,,,,,,,,,,
7010,"PSFD","Pacer Swan SOS Flex (January) ETF","-","Financial","Exchange Traded Fund","USA","AMEX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.46,0.02,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,-0.09%,-0.24%,0.54%,0.89%,3.40%,5.29%,16.72%,0.87%,0.58,0.16,0.42%,0.35%,0.71%,1.21%,5.12%,-0.60%,2.85%,-0.60%,17.36%,-0.60%,62.06%,60.92,,12/24/2020,No,Yes,,-0.02%,1.09%,,3.12,1.04,1799,8,,33.02,33.38,33.34,33.34,33.38,1.08%,,,"US Equities - Quant Strat","Equities (Stocks)","US Equities",,"US","Passive",0.60%,6,47925400,33.05,0.01,179075.00,0.38,-635967.50,-1.31,0.00,0.00,12115342.50,33.83,13.86,10.67,,,12.36,"U.S. options buffer upside-cap fixed-period SP500"
