date,book,dividend,div_growth,div_yield,earn,earn_yld,earn_growth,real_earn_growth,sp500_pe,sp500,sp500_adj,price_book,price_sales,cape_shiller,sales,sales_growth,real_sales,real_sales_growth,1mo_ustreas,6mo_ustreas,1yr_ustreas,2yr_ustreas,3yr_ustreas,5yr_ustreas,10yr_ustreas,20yr_ustreas,30yr_ustreas,5yr_real_int,10yr_real_int,20yr_real_int,30yr_real_int,cpi,fed_debt,gdp,gdp_growth,real_gdp,real_gdp_growth,real_gdp_per_cap,us_home_prices,us_avg_income,us_med_income,us_med_income_growth,us_med_real_income,us_infl,us_pop,us_pop_growth
1970-09-30,,26.37,,0.038599999999999995,44.31,0.0649,,,15.41,82.58,682.66,,,14.84,,,,,,,,,,,0.0739,,,,,,,39.2,,,0.0545,5.36,0.0042,26070.16,167.98,,,,,0.056600000000000004,205.05,0.011699999999999999
1970-12-31,,25.57,,0.0349,41.77,0.057,,,17.55,90.05,733.19,,,15.87,,,,,,,,,,,0.0639,,,,,,,39.8,0.271,1.09,0.048600000000000004,5.3,-0.0017000000000000001,25709.21,168.87,,,,,0.0557,,
1971-03-31,,25.2,,0.031200000000000002,42.29,0.0524,,,19.08,99.6,806.89,,,17.4,,,,,,,,,,,0.057,,,,,,,40.0,,,0.0799,5.44,0.027000000000000003,26324.23,169.12,,,,,0.0471,,
1971-06-30,,24.74,,0.0311,42.46,0.0533,,,18.74,99.72,795.93,,,17.08,,,,,,,,,,,0.0652,,,,,,,40.6,,,0.0833,5.47,0.0311,26383.4,168.44,,,,,0.0464,,
1971-09-30,,24.54,,0.0311,43.13,0.0546,,,18.31,99.4,789.48,,,16.86,,,,,,,,,,,0.061399999999999996,,,,,,,40.8,,,0.08439999999999999,5.52,0.0301,26524.96,169.96,,,,,0.0408,207.66,0.0127
1971-12-31,,24.21,,0.031,44.94,0.0575,,,17.4,99.17,781.91,,,16.6,,,,,,,,,,,0.0593,,,,,,,41.1,0.271,1.19,0.0934,5.53,0.0437,26516.02,170.73,,,,,0.0327,,
1972-03-31,,24.03,,0.0285,45.48,0.053899999999999997,,,18.54,107.7,843.01,,,17.81,,,,,,,,,,,0.060700000000000004,,,,,,,41.4,,,0.08410000000000001,5.63,0.0347,26931.03,170.96,,,,,0.035,,
1972-06-30,,23.86,,0.028399999999999998,46.39,0.0553,,,18.09,108.0,839.28,,,17.64,,,,,,,,,,,0.0611,,,,,,,41.7,,,0.09519999999999999,5.76,0.0525,27468.78,170.74,,,,,0.0271,,
1972-09-30,,23.71,,0.0282,47.26,0.056100000000000004,,,17.82,109.4,842.08,,,17.61,,,,,,,,,,,0.0655,,,,,,,42.1,,,0.0959,5.81,0.0538,27659.29,172.09,,,,,0.0319,209.9,0.0108
1972-12-31,,24.02,,0.0268,48.95,0.0546,,,18.3,117.5,895.91,,,18.65,,,,,,,,,,,0.0636,,,,,,,42.5,0.265,1.33,0.1164,5.91,0.0689,28055.28,170.6,,,,,0.0341,,
1973-03-31,,23.72,,0.0282,50.89,0.0605,,,16.53,112.4,841.19,,,17.41,,,,,,,,,,,0.06709999999999999,,,,,,,43.3,,,0.11939999999999999,6.06,0.0756,28681.15,167.24,,,,,0.045899999999999996,,
1973-06-30,,23.61,,0.030699999999999998,53.01,0.069,,,14.5,104.8,768.35,,,15.81,,,,,,,,,,,0.069,,,,,,,44.2,,,0.1165,6.12,0.0632,28924.51,164.29,,,,,0.06,,
1973-09-30,,23.44,,0.031,55.13,0.0728,,,13.73,105.6,757.08,,,15.48,,,,,,,,,,,0.0709,,,,,,,45.2,,,0.111,6.09,0.04769999999999999,28705.72,162.08,,,,,0.0736,211.91,0.0096
1973-12-31,,23.71,,0.035699999999999996,57.24,0.0861,,,11.62,94.78,664.8,,,13.49,,,,,,,,,,,0.0674,,,,,,,46.2,0.252,1.48,0.1109,6.15,0.04019999999999999,28911.96,161.48,,,,,0.08710000000000001,,
1974-03-31,,23.32,,0.0353,56.68,0.0858,,,11.66,97.44,660.58,,,13.31,,,,,,,,,,,0.0721,,,,,,,47.8,,,0.08259999999999999,6.1,0.0064,28598.03,159.69,,,,,0.1039,,
1974-06-30,,23.15,,0.039,57.8,0.0973,,,10.27,89.79,593.81,,,11.89,,,,,,,,,,,0.0754,,,,,,,49.0,,,0.08220000000000001,6.11,-0.0021,28600.77,158.71,,,,,0.10859999999999999,,
1974-09-30,,22.99,,0.0527,58.34,0.13369999999999999,,,7.48,68.12,436.26,,,8.68,,,,,,,,,,,0.08039999999999999,,,,,,,50.6,,,0.08800000000000001,6.05,-0.0063,28262.26,156.74,,,,,0.1195,213.85,0.0092
1974-12-31,,22.48,,0.0537,55.51,0.1325,,,7.54,67.07,418.77,,,8.29,,,,,,,,,,,0.07429999999999999,,,,,,,51.9,0.23199999999999998,1.6,0.0836,6.03,-0.0195,28083.03,157.14,13094.42,11196.68,,56640.0,0.1234,,
1975-03-31,,22.57,,0.0438,51.96,0.1009,,,9.91,83.78,515.17,,,10.16,,,,,,,,,,,0.07730000000000001,,,,,,,52.7,,,0.08380000000000001,5.96,-0.023,27672.8,161.87,,,,,0.1025,,
1975-06-30,,22.43,,0.04019999999999999,48.12,0.0861,,,11.61,92.4,558.63,,,11.01,,,,,,,,,,,0.0786,,,,,,,53.6,,,0.0796,6.0,-0.0183,27802.15,162.98,,,,,0.09390000000000001,,
1975-09-30,,22.02,,0.0438,46.06,0.0916,,,10.91,84.67,502.52,,,9.92,,,,,,,,,,,0.0843,,,,,,,54.6,,,0.096,6.1,0.008,28210.13,159.32,,,,,0.0791,215.97,0.009899999999999999
1975-12-31,,21.49,,0.0415,46.48,0.0897,,,11.14,88.7,517.9,,,10.25,,,,,,,,,,,0.08,,,,,,,55.5,0.24600000000000002,1.76,0.1014,6.18,0.0255,28522.17,159.34,13778.73,11799.94,0.053899999999999997,55100.0,0.0694,,
1976-03-31,,21.39,,0.0365,50.2,0.0857,,,11.67,101.1,586.08,,,11.63,,,,,,,,,,,0.07730000000000001,,,,,,,55.9,,,0.1265,6.32,0.061500000000000006,29094.6,160.4,,,,,0.060700000000000004,,
1976-06-30,,21.45,,0.0369,52.77,0.0909,,,11.01,101.8,580.79,,,11.54,,,,,,,,,,,0.0786,,,,,,,56.8,,,0.12140000000000001,6.37,0.0617,29238.63,163.43,,,,,0.059699999999999996,,
1976-09-30,,21.66,,0.0365,53.73,0.09050000000000001,,,11.05,105.5,593.54,,,11.81,,,,,,,,,,,0.0759,,,,,,,57.6,,,0.10339999999999999,6.4,0.0496,29326.1,162.78,,,,,0.054900000000000004,218.04,0.0095
1976-12-31,,22.55,,0.0387,55.18,0.0947,,,10.57,104.7,582.96,,,11.6,,,,,,,,,,,0.0687,,,,,,,58.2,0.267,1.93,0.09789999999999999,6.45,0.0431,29463.67,163.53,14921.49,12685.08,0.075,56040.0,0.048600000000000004,,
1977-03-31,,22.82,,0.0417,54.9,0.1002,,,9.98,100.6,547.9,,,10.9,,,,,,,,,,,0.0746,,,,,,,59.5,,,0.0924,6.53,0.0323,29738.33,165.16,,,,,0.0644,,
1977-06-30,,23.28,,0.043899999999999995,55.63,0.10490000000000001,,,9.53,99.29,530.07,,,10.53,,,,,,,,,,,0.0728,,,,,,,60.7,,,0.1099,6.65,0.0447,30239.91,169.33,,,,,0.0687,,
1977-09-30,,23.75,,0.046799999999999994,56.52,0.11130000000000001,,,8.99,96.23,507.88,,,10.07,,,,,,,,,,,0.07339999999999999,,,,,,,61.4,,,0.1229,6.77,0.057699999999999994,30705.02,171.15,,,,,0.066,220.24,0.0101
1977-12-31,,24.37,,0.049800000000000004,56.83,0.1161,,,8.62,93.82,489.58,,,9.68,,,,,,,,,,,0.07690000000000001,,,,,,,62.1,0.271,2.16,0.1189,6.77,0.0501,30624.25,175.03,16101.25,13573.15,0.07,56320.0,0.067,,
1978-03-31,,24.53,,0.054000000000000006,55.81,0.1229,,,8.13,88.82,453.98,,,8.95,,,,,,,,,,,0.08039999999999999,,,,,,,63.4,,,0.10769999999999999,6.8,0.041100000000000005,30641.0,176.92,,,,,0.0655,,
1978-06-30,,24.4,,0.050300000000000004,55.81,0.115,,,8.7,97.66,485.39,,,9.55,,,,,,,,,,,0.08460000000000001,,,,,,,65.2,,,0.1341,7.06,0.0608,31741.3,179.06,,,,,0.0741,,
1978-09-30,,24.46,,0.0483,56.38,0.1114,,,8.98,103.9,506.3,,,9.94,,,,,,,,,,,0.0842,,,,,,,66.5,,,0.1306,7.13,0.0525,31973.23,180.58,,,,,0.08310000000000001,222.58,0.0106
1978-12-31,,24.27,,0.0528,59.02,0.1283,,,7.79,96.11,460.04,,,9.01,,,,,,,,,,,0.0901,,,,,,,67.7,0.267,2.48,0.1445,7.23,0.0666,32313.48,182.7,17729.66,15064.81,0.1099,58510.0,0.0902,,
1979-03-31,,24.14,,0.0519,61.75,0.1329,,,7.53,100.1,464.73,,,9.07,,,,,,,,,,,0.09119999999999999,,,,,,,69.8,,,0.147,7.24,0.06509999999999999,32282.33,185.57,,,,,0.1009,,
1979-06-30,,23.93,,0.0525,62.66,0.1375,,,7.27,101.7,455.83,,,8.85,,,,,,,,,,,0.0891,,,,,,,72.3,,,0.11130000000000001,7.25,0.026600000000000002,32228.01,184.55,,,,,0.10890000000000001,,
1979-09-30,,23.93,,0.0507,63.55,0.13470000000000001,,,7.42,108.6,471.75,,,9.11,,,,,,,,,,,0.0933,,,,,,,74.6,,,0.11380000000000001,7.3,0.0239,32385.67,182.77,,,,,0.12179999999999999,225.06,0.0111
1979-12-31,,23.87,,0.0524,62.78,0.1378,,,7.25,107.8,455.45,,,8.75,,,,,,,,,,,0.1039,,,,,,,76.7,0.25,2.72,0.09970000000000001,7.32,0.0128,32388.73,181.38,19553.96,16461.74,0.09269999999999999,58400.0,0.1329,,
1980-03-31,,23.46,,0.0554,61.86,0.146,,,6.85,104.7,423.58,,,8.08,,,,,,,,,,,0.1275,,,,,,,80.1,,,0.1042,7.34,0.014199999999999999,32412.82,176.5,,,,,0.1476,,
1980-06-30,,23.28,,0.0518,58.54,0.1304,,,7.67,114.6,449.05,,,8.51,,,,,,,,,,,0.0978,,,,,,,82.7,,,0.0795,7.19,-0.0078000000000000005,31669.16,173.6,,,,,0.1438,,
1980-09-30,,23.42,,0.048,56.48,0.1157,,,8.64,126.5,488.01,,,9.2,,,,,,,,,,,0.1151,,,,,,,84.0,,,0.0708,7.18,-0.016200000000000003,31554.48,176.18,,,,,0.126,227.22,0.0096
1980-12-31,,23.13,,0.0461,55.65,0.111,,,9.01,133.5,501.29,,,9.39,,,,,,,,,,,0.1284,,,,,,,86.3,0.255,2.99,0.09609999999999999,7.32,-0.0004,32064.02,171.91,21064.61,17709.3,0.0758,56580.0,0.1252,,
1981-03-31,,23.0,,0.0471,53.39,0.10949999999999999,,,9.14,133.2,487.73,,,9.08,,,,,,,,,,,0.13119999999999998,,,,,,,88.5,,,0.1199,7.46,0.016,32612.21,168.68,,,,,0.10490000000000001,,
1981-06-30,,22.86,,0.0483,53.69,0.11349999999999999,,,8.81,132.3,473.2,,,8.77,,,,,,,,,,,0.13470000000000001,,,,,,,90.6,,,0.1305,7.4,0.0297,32291.43,168.72,,,,,0.0955,,
1981-09-30,,22.67,,0.055099999999999996,53.09,0.1291,,,7.75,118.3,411.33,,,7.58,,,,,,,,,,,0.1532,,,,,,,93.2,,,0.14150000000000001,7.49,0.0433,32599.46,166.24,,,,,0.10949999999999999,229.47,0.009899999999999999
1981-12-31,,22.86,,0.0536,52.95,0.1241,,,8.06,123.8,426.79,,,7.83,,,,,,,,,,,0.13720000000000002,,,,,,,94.0,0.252,3.28,0.0989,7.41,0.013000000000000001,32167.32,165.34,22788.6,19075.08,0.0771,55630.0,0.0892,,
1982-03-31,,23.04,,0.060599999999999994,50.79,0.13369999999999999,,,7.48,110.8,379.95,,,6.95,,,,,,,,,,,0.1386,,,,,,,94.5,,,0.048,7.3,-0.0219,31592.18,166.21,,,,,0.0678,,
1982-06-30,,22.75,,0.0621,47.34,0.1292,,,7.74,109.7,366.48,,,6.69,,,,,,,,,,,0.14300000000000002,,,,,,,97.0,,,0.0536,7.33,-0.0101,31660.93,162.69,,,,,0.0706,,
1982-09-30,,22.67,,0.055999999999999994,44.88,0.1108,,,9.03,122.4,405.15,,,7.4,,,,,,,,,,,0.1234,,,,,,,97.9,,,0.032400000000000005,7.3,-0.0256,31466.79,160.19,,,,,0.0504,231.66,0.0096
1982-12-31,,22.81,,0.0493,41.97,0.0907,,,11.03,139.4,462.84,,,8.47,,,,,,,,,,,0.1054,,,,,,,97.6,0.27899999999999997,3.4,0.0371,7.3,-0.0144,31407.39,161.85,24309.09,20170.91,0.0574,55470.0,0.0383,,
1983-03-31,,22.87,,0.0455,41.11,0.0818,,,12.23,151.9,502.8,,,9.23,,,,,,,,,,,0.1051,,,,,,,97.9,,,0.0608,7.4,0.0143,31748.66,164.31,,,,,0.036000000000000004,,
1983-06-30,,22.6,,0.0417,41.0,0.0757,,,13.22,166.4,541.94,,,10.0,,,,,,,,,,,0.1085,,,,,,,99.5,,,0.0741,7.57,0.0327,32397.17,163.61,,,,,0.0258,,
1983-09-30,,22.53,,0.04190000000000001,42.8,0.0795,,,12.57,167.2,538.05,,,9.98,,,,,,,,,,,0.1165,,,,,,,100.7,,,0.0959,7.72,0.0574,32971.93,162.68,,,,,0.0286,233.79,0.0092
1983-12-31,,22.68,,0.0431,44.88,0.08529999999999999,,,11.72,164.4,525.91,,,9.82,,,,,,,,,,,0.1183,,,,,,,101.3,0.322,3.79,0.1152,7.88,0.079,33586.88,162.31,25400.76,20884.39,0.0354,55120.0,0.0379,,
1984-03-31,,22.68,,0.045599999999999995,48.2,0.09699999999999999,,,10.31,157.4,497.14,,,9.33,,,,,,,,,,,0.1232,,,,,,,102.6,,,0.1251,8.03,0.0858,34169.43,162.63,,,,,0.048,,
1984-06-30,,22.84,,0.04769999999999999,50.62,0.1058,,,9.45,153.1,478.42,,,9.01,,,,,,,,,,,0.1356,,,,,,,103.7,,,0.1204,8.17,0.08,34684.83,163.52,,,,,0.042199999999999994,,
1984-09-30,,22.78,,0.0444,51.11,0.09970000000000001,,,10.03,166.1,512.62,,,9.69,,,,,,,,,,,0.1252,,,,,,,105.0,,,0.10710000000000001,8.25,0.069,34942.2,163.08,,,,,0.042699999999999995,235.82,0.0087
1984-12-31,,23.17,,0.0458,51.21,0.1012,,,9.89,164.5,506.24,,,9.6,,,,,,,,,,,0.115,,,,,,,105.3,0.331,4.15,0.0932,8.32,0.0558,35150.9,164.16,27462.96,22414.07,0.0732,56780.0,0.0395,,
1985-03-31,,23.33,,0.042699999999999995,49.92,0.09140000000000001,,,10.95,179.4,546.38,,,10.37,,,,,,,,,,,0.1186,,,,,,,106.4,,,0.0824,8.4,0.0455,35413.0,164.72,,,,,0.037000000000000005,,
1985-06-30,,23.31,,0.040999999999999995,47.01,0.08259999999999999,,,12.1,188.9,568.9,,,10.81,,,,,,,,,,,0.1016,,,,,,,107.6,,,0.0712,8.47,0.0368,35645.96,165.47,,,,,0.037599999999999995,,
1985-09-30,,23.46,,0.0426,45.57,0.0827,,,12.09,184.1,550.86,,,10.47,,,,,,,,,,,0.10369999999999999,,,,,,,108.3,,,0.0741,8.6,0.0426,36107.89,167.2,,,,,0.031400000000000004,237.92,0.0089
1985-12-31,,23.42,,0.0381,43.32,0.0705,,,14.19,207.3,614.61,,,11.69,,,,,,,,,,,0.0926,,,,,,,109.3,0.353,4.44,0.0712,8.67,0.0418,36292.22,167.66,29066.19,23617.05,0.0537,57860.0,0.038,,
1986-03-31,,23.89,,0.0345,43.25,0.0625,,,16.0,232.3,691.89,,,13.19,,,,,,,,,,,0.07780000000000001,,,,,,,108.8,,,0.06570000000000001,8.75,0.0415,36546.59,171.72,,,,,0.0226,,
1986-06-30,,23.97,,0.033,43.53,0.06,,,16.68,245.3,725.94,,,13.89,,,,,,,,,,,0.078,,,,,,,109.5,,,0.0583,8.79,0.037000000000000005,36626.66,174.15,,,,,0.0177,,
1986-09-30,,24.2,,0.0345,43.67,0.0623,,,16.05,238.3,700.74,,,13.47,,,,,,,,,,,0.0745,,,,,,,110.2,,,0.0504,8.87,0.031200000000000002,36893.5,175.9,,,,,0.0175,240.13,0.009300000000000001
1986-12-31,,24.28,,0.0333,42.46,0.0582,,,17.17,248.6,729.05,,,14.09,,,,,,,,,,,0.0711,,,,,,,110.5,0.385,4.66,0.048,8.92,0.0291,37008.45,178.17,30759.73,24897.38,0.0542,60010.0,0.011000000000000001,,
1987-03-31,,24.11,,0.0285,43.65,0.0516,,,19.37,292.5,845.55,,,16.43,,,,,,,,,,,0.0725,,,,,,,112.1,,,0.0475,8.99,0.0271,37199.81,186.43,,,,,0.030299999999999997,,
1987-06-30,,24.33,,0.028300000000000002,41.17,0.0478,,,20.9,301.4,860.53,,,16.83,,,,,,,,,,,0.084,,,,,,,113.5,,,0.0574,9.08,0.0335,37517.18,189.12,,,,,0.0365,,
1987-09-30,,24.4,,0.027200000000000002,44.69,0.049800000000000004,,,20.09,318.7,898.05,,,17.68,,,,,,,,,,,0.0942,,,,,,,115.0,,,0.0601,9.16,0.0326,37757.06,190.6,,,,,0.0436,242.29,0.009000000000000001
1987-12-31,,24.74,,0.0366,49.14,0.0726,,,13.77,241.0,676.75,,,13.39,,,,,,,,,,,0.08990000000000001,,,,,,,115.4,0.396,5.01,0.07519999999999999,9.32,0.0447,38318.08,191.96,32409.2,26061.18,0.0467,60760.0,0.0443,,
1988-03-31,,24.9,,0.0337,51.71,0.07,,,14.29,265.7,739.07,,,14.67,,,,,,,,,,,0.0837,,,,,,,116.5,,,0.07440000000000001,9.37,0.0424,38428.84,192.87,,,,,0.0393,,
1988-06-30,,25.35,,0.0341,59.51,0.0801,,,12.49,270.7,743.4,,,14.77,,,,,,,,,,,0.0892,,,,,,,118.0,,,0.0799,9.49,0.044800000000000006,38845.76,195.2,,,,,0.039599999999999996,,
1988-09-30,,25.59,,0.0353,61.48,0.0848,,,11.79,268.0,724.93,,,14.37,,,,,,,,,,,0.0898,,,,,,,119.8,,,0.0815,9.55,0.04190000000000001,38982.29,196.33,,,,,0.0417,244.5,0.0091
1988-12-31,,26.22,,0.0353,63.87,0.0859,,,11.64,276.5,743.58,,,14.7,,,,,,,,,,,0.0911,,,,,,,120.5,0.39899999999999997,5.4,0.0782,9.67,0.038,39408.37,197.09,34017.04,27225.19,0.0447,61210.0,0.044199999999999996,,
1989-03-31,,26.53,,0.0342,66.14,0.08529999999999999,,,11.73,292.7,775.56,,,15.3,,,,,,,,,,,0.09359999999999999,,,,,,,122.3,,,0.0863,9.77,0.0432,39715.06,197.16,,,,,0.049800000000000004,,
1989-06-30,,27.07,,0.032,65.86,0.0779,,,12.84,323.7,845.26,,,16.64,,,,,,,,,,,0.0828,,,,,,,124.1,,,0.0814,9.85,0.0375,39924.01,197.67,,,,,0.051699999999999996,,
1989-09-30,,27.83,,0.030899999999999997,61.41,0.0682,,,14.66,347.3,900.35,,,17.71,,,,,,,,,,,0.0819,,,,,,,125.0,,,0.0781,9.92,0.0391,40117.02,198.14,,,,,0.0434,246.82,0.0095
1989-12-31,,28.41,0.1338,0.0317,58.77,0.06559999999999999,-0.0371,-0.07980000000000001,15.24,348.6,895.84,,,17.65,,,,,,,,,,,0.0784,,,,,,,126.1,0.39399999999999996,5.75,0.0644,9.94,0.0274,40089.48,196.59,36522.43,28907.79,0.061799999999999994,62260.0,0.04650000000000001,,
1990-03-31,,28.5,0.1306,0.0334,54.56,0.064,-0.1318,-0.175,15.62,338.46,852.21,,,16.83,,,,,,0.0828,0.08349999999999999,0.0863,0.0863,0.086,0.0859,,0.08560000000000001,,,,,128.7,,,0.06559999999999999,10.05,0.0282,40420.45,193.35,,,,,0.052300000000000006,,
1990-06-30,,29.1,0.1249,0.032400000000000005,53.04,0.059000000000000004,-0.157,-0.19469999999999998,16.95,360.39,899.04,,,17.82,,,,,,0.0805,0.081,0.08349999999999999,0.084,0.0843,0.0848,,0.08460000000000001,,,,,129.9,,,0.061900000000000004,10.08,0.0241,40442.72,193.33,,,,,0.0467,249.34,
1990-09-30,,28.9,0.1025,0.0375,53.09,0.0689,-0.0823,-0.1356,14.51,315.41,770.23,,,15.3,,,,,,0.077,0.0776,0.0808,0.0827,0.0851,0.0889,,0.09029999999999999,,,,,132.7,,,0.056100000000000004,10.09,0.0173,40324.96,188.57,,,,,0.0616,250.23,0.011399999999999999
1990-12-31,,29.27,0.0933,0.0368,51.68,0.0649,-0.0669,-0.1206,15.41,328.75,796.21,,,15.85,,,,,,0.0703,0.0705,0.0731,0.0747,0.07730000000000001,0.08070000000000001,,0.0824,,,,,133.8,0.409,6.0,0.044800000000000006,10.0,0.006,39835.53,183.99,37402.29,29943.26,0.0358,61500.0,0.0611,251.0,
1991-03-31,,29.07,0.07,0.0325,50.26,0.0562,-0.0337,-0.0788,17.78,372.28,893.62,,,17.82,,,,,,0.062,0.064,0.071,0.0735,0.07769999999999999,0.08109999999999999,,0.08289999999999999,,,,,135.0,,,0.0277,9.95,-0.0095,39541.68,180.37,,,,,0.049,251.68,
1991-06-30,,28.94,0.0415,0.0321,46.25,0.0513,-0.087,-0.128,19.49,378.29,901.37,,,18.01,,,,,,0.0602,0.0636,0.0696,0.0739,0.0794,0.0828,,0.08470000000000001,,,,,136.0,,,0.027999999999999997,10.03,-0.0054,39692.37,181.68,,,,,0.047,252.68,0.0134
1991-09-30,,28.99,0.0373,0.0317,42.09,0.046,-0.18030000000000002,-0.2072,21.73,387.2,914.53,,,18.36,,,,,,0.0548,0.0557,0.061799999999999994,0.065,0.07139999999999999,0.0765,,0.0795,,,,,137.2,,,0.0317,10.08,-0.001,39740.9,180.85,,,,,0.0339,253.65,0.0137
1991-12-31,,28.68,0.0097,0.031400000000000004,37.53,0.041100000000000005,-0.2516,-0.27390000000000003,24.33,388.51,912.97,,,18.44,,,,,,0.0426,0.0438,0.050300000000000004,0.053899999999999997,0.061900000000000004,0.0709,,0.077,,,,,137.9,0.441,6.26,0.0433,10.12,0.011699999999999999,39741.71,178.19,37923.93,30128.23,0.0062,59710.0,0.030600000000000002,254.53,0.0141
1992-03-31,,28.67,0.0177,0.030299999999999997,37.66,0.0397,-0.2268,-0.2507,25.16,407.36,947.64,,,19.28,,,,,,0.0433,0.0463,0.056799999999999996,0.061799999999999994,0.0695,0.0754,,0.0797,,,,,139.3,,,0.054299999999999994,10.24,0.0286,40097.63,176.36,,,,,0.0319,255.29,0.0143
1992-06-30,,28.48,0.014199999999999999,0.0302,39.41,0.0418,-0.1216,-0.1479,23.95,408.27,943.66,,,19.31,,,,,,0.038900000000000004,0.0417,0.050499999999999996,0.055999999999999994,0.06480000000000001,0.0726,,0.0784,,,,,140.2,,,0.056100000000000004,10.35,0.0317,40388.05,177.05,,,,,0.030899999999999997,256.2,0.0139
1992-09-30,,28.43,0.0098,0.0296,41.37,0.0431,0.0123,-0.017,23.2,418.48,959.73,,,19.71,,,,,,0.0304,0.0318,0.038900000000000004,0.044199999999999996,0.0538,0.0642,,0.07339999999999999,,,,,141.3,,,0.0581,10.45,0.036699999999999997,40630.75,175.74,,,,,0.029900000000000003,257.19,0.013999999999999999
1992-12-31,,28.28,0.0149,0.028399999999999998,43.6,0.0438,0.1954,0.1617,22.82,435.64,994.86,,,20.45,,,,,,0.0347,0.0371,0.0467,0.0521,0.0608,0.0677,,0.07440000000000001,,,,,141.9,0.46799999999999997,6.68,0.0664,10.56,0.0438,40915.15,174.63,38840.37,30634.58,0.0168,59210.0,0.028999999999999998,258.06,0.0139
1993-03-31,,28.16,0.0126,0.0277,44.77,0.0441,0.2254,0.1888,22.69,450.16,1015.85,,,20.85,,,,,,0.0315,0.0333,0.0395,0.044000000000000004,0.0519,0.059800000000000006,,0.0682,,,,,143.6,,,0.0576,10.58,0.0332,40865.8,172.38,,,,,0.030899999999999997,258.81,0.0138
1993-06-30,,28.1,0.0165,0.0279,43.38,0.0431,0.13369999999999999,0.1007,23.18,448.06,1005.51,,,20.61,,,,,,0.0329,0.0354,0.0416,0.0453,0.052199999999999996,0.0596,,0.0681,,,,,144.4,,,0.052300000000000006,10.64,0.0281,40974.13,173.97,,,,,0.03,259.62,0.0134
1993-09-30,,27.96,0.01,0.0273,45.58,0.0444,0.13140000000000002,0.1017,22.5,459.24,1025.63,,,20.99,,,,,,0.0315,0.0336,0.0385,0.0417,0.0473,0.0536,,0.06,,,,,145.1,,,0.048,10.69,0.0229,41025.27,174.65,,,,,0.0269,260.54,0.013000000000000001
1993-12-31,,27.95,0.0155,0.027000000000000003,48.65,0.047,0.1467,0.11599999999999999,21.29,465.95,1035.62,,,21.16,,,,,,0.0334,0.0361,0.0421,0.0454,0.051500000000000004,0.057699999999999994,0.064,0.0625,,,,,145.8,0.479,7.01,0.049800000000000004,10.83,0.026099999999999998,41453.64,173.63,41429.93,31239.46,0.0197,58920.0,0.0275,261.35,0.0127
1994-03-31,,27.97,0.0183,0.0274,50.0,0.049,0.1447,0.1167,20.42,463.81,1021.06,,,20.83,,,,,,0.0391,0.0432,0.05,0.054000000000000006,0.0594,0.06480000000000001,0.07,0.0691,,,,,147.2,,,0.0574,10.94,0.034300000000000004,41746.67,172.51,,,,,0.025099999999999997,262.04,0.0125
1994-06-30,,28.1,0.024900000000000002,0.0282,55.18,0.0554,0.3037,0.272,18.05,454.83,995.87,,,20.29,,,,,,0.0472,0.0527,0.0593,0.06269999999999999,0.067,0.071,0.0751,0.0739,,,,,148.0,,,0.0643,11.09,0.042300000000000004,42182.75,174.53,,,,,0.024900000000000002,262.84,0.0124
1994-09-30,,28.03,0.0323,0.0277,59.28,0.058499999999999996,0.33899999999999997,0.3005,17.09,466.96,1012.85,,,20.57,,,,,,0.0524,0.0576,0.0639,0.0669,0.0708,0.0746,0.0787,0.0771,,,,,149.4,,,0.0652,11.15,0.0434,42288.62,174.28,,,,,0.0296,263.72,0.012199999999999999
1994-12-31,,28.51,0.0471,0.028900000000000002,66.24,0.0672,0.3979,0.3615,14.88,455.19,985.34,,,19.91,,,,,,0.065,0.07139999999999999,0.0759,0.0771,0.07780000000000001,0.0781,0.0799,0.0787,,,,,149.7,0.478,7.46,0.063,11.28,0.0412,42644.32,173.37,43132.2,32263.82,0.032799999999999996,59550.0,0.026699999999999998,264.51,0.0121
1995-03-31,,28.19,0.0364,0.026699999999999998,69.67,0.066,0.43329999999999996,0.3935,15.15,493.15,1055.53,,,21.15,,,,,,0.0617,0.0643,0.0678,0.0689,0.0705,0.07200000000000001,0.0757,0.0745,,,,,151.4,,,0.0571,11.32,0.0348,42683.11,171.44,,,,,0.0285,265.21,0.0121
1995-06-30,,28.39,0.040999999999999995,0.0248,73.16,0.0638,0.3663,0.326,15.67,539.35,1146.09,,,22.72,,,,,,0.056600000000000004,0.0564,0.0572,0.057999999999999996,0.0593,0.0617,0.0659,0.06570000000000001,,,,,152.5,,,0.0461,11.35,0.024,42684.76,172.31,,,,,0.0304,265.99,0.012
1995-09-30,,28.71,0.050499999999999996,0.0235,74.41,0.0608,0.2872,0.2553,16.45,578.77,1224.23,,,23.94,,,,,,0.0554,0.0562,0.0581,0.058899999999999994,0.06,0.062,0.0665,0.0655,,,,,153.2,,,0.048,11.45,0.026699999999999998,42904.75,172.94,,,,,0.0254,266.88,0.012
1995-12-31,,29.11,0.046900000000000004,0.022400000000000003,71.69,0.0553,0.10980000000000001,0.0823,18.1,614.57,1297.42,,,25.03,,,,,,0.0535,0.053099999999999994,0.053200000000000004,0.053899999999999997,0.055099999999999996,0.0571,0.061200000000000004,0.060599999999999994,,,,,153.5,0.47700000000000004,7.77,0.0426,11.53,0.022000000000000002,43067.83,172.14,44939.76,34075.02,0.056100000000000004,61440.0,0.0254,267.67,0.011899999999999999
