"No.","Ticker","Company","Index","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Book/sh","Cash/sh","Dividend","Dividend Yield","Payout Ratio","EPS (ttm)","EPS next Q","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","Sales growth quarter over quarter","EPS growth quarter over quarter","Sales","Income","EPS Surprise","Revenue Surprise","Shares Outstanding","Shares Float","Float %","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Short Interest","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (1 Minute)","Performance (2 Minutes)","Performance (3 Minutes)","Performance (5 Minutes)","Performance (10 Minutes)","Performance (15 Minutes)","Performance (30 Minutes)","Performance (1 Hour)","Performance (2 Hours)","Performance (4 Hours)","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","All-Time High","All-Time Low","Relative Strength Index (14)","Earnings Date","IPO Date","Optionable","Shortable","Employees","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Volume","Trades","Target Price","Prev Close","Open","High","Low","Price","Change","After-Hours Close","After-Hours Change","Single Category","Asset Type","ETF Type","Sector/Theme","Region","Active/Passive","Net Expense Ratio","Total Holdings","Assets Under Management","Net Asset Value","Net Asset Value %","Net Flows (1 Month)","Net Flows % (1 Month)","Net Flows (3 Month)","Net Flows % (3 Month)","Net Flows (YTD)","Net Flows % (YTD)","Net Flows (1 Year)","Net Flows % (1 Year)","Return 1 Year","Return 3 Year","Return 5 Year","Return 10 Year","Return Since Inception","Tags"
9021,"VTS","Vitesse Energy Inc","RUT","Energy","Oil & Gas E&P","USA",771.69,,14.28,,3.30,1.41,1403.07,36.26,16.65,0.02,2.00,8.50%,,-0.82,0.38,-2.62%,-6.70%,,,20.60%,-12.49%,-24.63%,233.91,-21.58,26.39%,13.86%,32.81,25.50,77.72%,22.29%,0.00%,46.58%,,7.40%,7.80,1.89,-3.01%,-3.87%,-3.44%,0.97,0.97,0.15,0.15,38.91%,14.90%,-9.22%,0.00%,0.00%,0.00%,0.00%,-0.13%,-0.21%,-0.19%,-0.06%,-0.02%,0.09%,-0.93%,6.14%,1.77%,3.16%,37.46%,7.45%,-0.15,0.61,2.26%,2.50%,3.60%,8.77%,2.87%,-2.77%,19.82%,-14.13%,47.83%,-14.13%,69.21%,62.11,2/26/2024 4:30:00 PM,1/10/2023,Yes,Yes,36,0.99%,-0.30%,1.40,241.97,1.02,246475,2664,26.55,23.36,23.29,23.72,23.02,23.52,0.68%,23.52,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
9022,"VTSI","VirTra Inc","-","Industrials","Aerospace & Defense","USA",108.46,15.26,13.77,0.51,2.97,2.70,6.31,63.06,3.62,1.55,,,0.00%,0.64,0.15,266.67%,7.58%,-25.43%,30.00%,12.34%,54.21%,302.17%,36.57,7.00,700.00%,25.62%,10.92,10.44,95.60%,5.93%,-10.24%,15.31%,10.60%,0.61%,0.35,0.06,11.71%,19.47%,14.63%,2.69,2.07,0.21,0.23,64.43%,24.56%,19.15%,0.00%,-0.20%,-0.51%,-0.41%,-0.98%,-0.10%,-0.31%,-0.71%,-0.71%,-0.41%,8.79%,-20.87%,20.30%,58.25%,138.54%,3.27%,0.85,0.53,4.19%,4.98%,1.23%,-9.88%,24.33%,-24.36%,13.06%,-24.36%,164.32%,-84.95%,24350.00%,48.70,11/14/2023 4:30:00 PM,11/20/1997,Yes,Yes,121,4.26%,0.00%,1.00,179.27,0.74,132778,1058,13.75,9.38,9.38,9.94,9.27,9.78,4.26%,9.78,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
9023,"VTV","Vanguard Value ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,3.67,2.31%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.07%,0.06%,0.02%,0.01%,-0.09%,-0.11%,-0.11%,-0.14%,-0.19%,0.01%,3.12%,6.28%,10.63%,17.60%,6.21%,0.90,1.26,0.85%,0.77%,1.31%,3.68%,9.80%,-0.75%,8.26%,-0.75%,21.32%,-0.75%,608.88%,67.89,,1/30/2004,Yes,Yes,,-0.08%,0.30%,,2463.93,0.83,2057182,12371,,158.44,158.91,159.24,158.29,158.79,0.22%,158.79,0.00%,"US Equities - US Style","Equities (Stocks)","US Equities",,"US","Passive",0.04%,352,114056417887,158.39,0.00,1690110098.26,1.50,1825324354.38,1.63,1777005767.28,1.58,-1536865578.11,-1.33,21.73,8.93,10.79,10.28,8.79,"U.S. equity value large-cap"
9024,"VTVT","vTv Therapeutics Inc","-","Healthcare","Biotechnology","USA",41.85,,,,,,4.43,,-11.84,4.54,,,,-5.06,,,,18.96%,,-26.58%,-100.00%,-2766.15%,0.00,-20.25,,,2.08,0.45,21.63%,78.34%,0.00%,6.00%,-54.81%,8.44%,0.50,0.04,-91.51%,,,1.00,1.00,,,-900.00%,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,-3.40%,-7.29%,-4.27%,-0.21%,1.93%,33.95%,109.37%,123.56%,13.01%,-36.93%,74.96%,0.52,1.99,10.73%,14.47%,51.10%,84.72%,9.42%,-14.38%,172.63%,-49.19%,172.63%,-96.41%,172.63%,76.98,3/13/2024 8:30:00 AM,7/30/2015,No,Yes,16,10.92%,0.78%,1.00,76.65,0.47,36024,590,160.00,18.00,18.14,21.00,17.13,20.12,11.78%,19.32,-3.98%,,,,,,,,,,,,,,,,,,,,,,,,,
9025,"VTWG","Vanguard Russell 2000 Growth Index ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,1.46,0.77%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.11%,0.08%,0.05%,-0.00%,-0.14%,-0.29%,-0.34%,-0.37%,-0.35%,-1.86%,-1.04%,4.78%,11.95%,17.70%,3.33%,1.15,3.03,1.23%,1.25%,-0.98%,2.65%,9.32%,-4.69%,9.80%,-4.69%,28.04%,-23.39%,283.38%,49.48,,9/22/2010,Yes,Yes,,-1.33%,0.50%,,32.94,0.36,11915,338,,191.25,192.21,192.21,189.58,189.66,-0.83%,189.73,0.04%,"US Equities - US Style","Equities (Stocks)","US Equities",,"US","Passive",0.15%,1078,908417653,191.23,-0.01,0.00,0.00,31371000.00,3.58,17616000.00,1.98,93160750.00,11.43,21.51,-5.61,6.69,7.28,10.87,"U.S. equity growth Russell-2000 small-cap"
9026,"VTWO","Vanguard Russell 2000 Index ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,1.17,1.44%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.02%,0.09%,-0.19%,-0.37%,-0.52%,-0.40%,-1.92%,-1.49%,1.22%,9.54%,14.42%,0.26%,1.15,1.25,1.31%,1.27%,-0.95%,1.42%,7.37%,-4.33%,7.31%,-4.33%,24.35%,-17.69%,238.44%,48.39,,9/22/2010,Yes,Yes,,-0.81%,0.21%,,2978.54,0.58,1724200,6474,,81.80,81.97,82.10,81.20,81.31,-0.60%,81.28,-0.04%,"US Equities - Broad Market & Size","Equities (Stocks)","US Equities",,"US","Passive",0.10%,1968,8899972954,81.82,-0.01,587525750.00,7.07,1481994969.90,19.98,952313000.00,11.98,2148784719.90,31.83,18.55,-3.37,7.74,8.02,11.42,"U.S. equity Russell-2000 small-cap"
9027,"VTWV","Vanguard Russell 2000 Value Index ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,2.76,2.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,-0.03%,-0.03%,-0.27%,-0.28%,-0.41%,-0.43%,-0.51%,-1.92%,-1.92%,-2.33%,7.16%,10.78%,-2.82%,1.16,1.94,1.29%,1.16%,-0.95%,0.17%,5.34%,-3.94%,4.72%,-4.90%,20.71%,-15.00%,182.83%,47.05,,9/22/2010,Yes,Yes,,-0.35%,-0.14%,,39.16,0.59,23290,319,,133.38,133.19,133.79,132.53,132.73,-0.49%,132.71,-0.02%,"US Equities - US Style","Equities (Stocks)","US Equities",,"US","Passive",0.15%,1432,780214500,133.37,-0.00,-10044750.00,-1.27,-20025500.00,-2.50,-23394000.00,-2.91,-98264250.00,-11.19,15.20,-1.59,6.80,6.30,9.26,"U.S. equity value Russell-2000 small-cap"
9028,"VTYX","Ventyx Biosciences Inc","RUT","Healthcare","Biotechnology","USA",472.74,,,,,1.94,1.87,,4.12,4.26,,,,-3.29,-0.68,19.79%,3.56%,-148.81%,,0.00%,,-27.48%,0.00,-192.96,8.72%,,59.24,47.09,79.49%,20.51%,-2.79%,77.02%,7.15%,19.52%,2.00,9.19,-59.23%,-64.56%,-75.54%,11.87,11.87,0.05,0.05,,0.00%,,0.00%,0.00%,0.00%,0.38%,0.00%,-0.19%,-0.25%,0.21%,1.14%,-0.25%,-0.75%,219.20%,242.49%,-78.08%,-78.03%,223.08%,0.36,1.06,17.92%,21.26%,9.99%,87.53%,-57.19%,-30.49%,327.88%,-80.54%,327.88%,-83.11%,327.88%,59.53,2/27/2024 4:30:00 PM,10/21/2021,Yes,Yes,80,4.31%,-0.65%,1.80,4589.83,0.24,1112349,6315,10.80,7.70,7.65,8.12,7.27,7.98,3.64%,7.98,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
9029,"VUG","Vanguard Growth ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,1.80,0.53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,-0.28%,-0.05%,-0.06%,-0.27%,-0.35%,-0.32%,-0.39%,1.07%,1.65%,11.10%,20.36%,42.76%,9.74%,1.12,4.51,1.05%,1.10%,0.79%,3.91%,15.31%,-1.54%,13.62%,-1.54%,47.06%,-1.54%,1364.88%,56.54,,1/30/2004,Yes,Yes,,-0.26%,1.18%,,1005.39,0.74,744930,19002,,338.08,342.07,344.00,340.90,341.17,0.91%,341.00,-0.05%,"US Equities - US Style","Equities (Stocks)","US Equities",,"US","Passive",0.04%,209,117715843995,337.99,0.01,3051093261.28,2.66,3751543583.14,3.29,4129509363.89,3.64,7000283329.47,6.32,45.90,10.16,17.89,14.63,11.21,"U.S. equity growth large-cap"
9030,"VUSB","Vanguard Ultra-Short Bond ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,2.31,4.68%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.01%,0.01%,0.00%,0.00%,0.03%,-0.04%,-0.08%,0.64%,0.74%,0.03%,0.03,0.04,0.04%,0.06%,0.01%,-0.06%,0.43%,-0.51%,0.23%,-0.51%,2.86%,-3.51%,2.86%,50.73,,4/7/2021,No,Yes,,-0.01%,0.06%,,891.44,0.58,514832,909,,49.43,49.46,49.46,49.45,49.46,0.05%,49.46,0.01%,"Bonds - Broad Market","Bonds","US Bonds",,"US","Active",0.10%,632,4151280000,49.42,0.00,-150711000.00,-3.50,111481000.00,2.76,66980000.00,1.64,862073000.00,26.21,5.40,,,,2.00,"U.S. fixed-income bonds"
9031,"VUSE","Vident U.S. Equity Strategy ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.56,1.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.34%,-0.09%,-0.41%,-0.66%,-0.25%,4.36%,10.61%,23.26%,3.69%,1.12,0.49,0.89%,0.74%,-0.47%,1.32%,8.28%,-1.80%,6.27%,-1.80%,25.93%,-1.80%,178.97%,50.09,,1/22/2014,No,No,,-0.31%,0.77%,,21.57,0.82,17780,18,,52.73,53.14,53.16,52.98,52.98,0.46%,,,"US Equities - Factor & Thematic","Equities (Stocks)","US Equities","Corporate Governance","US","Passive",0.50%,126,560060750,52.71,0.01,2165285.00,0.39,-14554555.00,-2.53,-9456445.00,-1.66,-29425535.00,-4.99,26.21,8.75,12.72,9.18,9.12,"U.S. equity"
9032,"VUZI","Vuzix Corporation","RUT","Technology","Consumer Electronics","USA",86.09,,,,6.17,0.88,2.26,,1.51,0.59,,,,-0.65,-0.15,1.95%,13.55%,8.91%,20.00%,14.90%,-36.38%,-16.69%,13.96,-41.03,-13.33%,-53.87%,63.32,59.90,94.60%,7.45%,0.16%,38.80%,-1.37%,16.33%,13.75,9.78,-34.23%,-37.08%,-42.81%,11.59,9.27,0.00,0.00,-14.70%,-312.76%,-293.88%,0.00%,0.00%,0.00%,-4.32%,-1.55%,-1.85%,-2.92%,-2.21%,-2.56%,-5.00%,-10.14%,-21.30%,-38.99%,-63.06%,-66.75%,-36.21%,1.91,0.11,7.81%,7.03%,-13.54%,-20.51%,-59.12%,-37.56%,4.48%,-78.05%,4.48%,-95.90%,54.65%,34.85,3/28/2024 4:30:00 PM,4/1/2010,Yes,Yes,105,-5.00%,1.08%,2.00,711.37,0.64,455174,1907,3.50,1.38,1.40,1.40,1.32,1.33,-3.97%,1.33,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
9033,"VV","Vanguard Large Cap ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,3.08,1.31%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10%,0.08%,0.03%,0.03%,-0.14%,-0.15%,-0.18%,-0.18%,-0.16%,-0.24%,0.63%,2.34%,8.89%,15.93%,30.60%,8.27%,1.02,2.16,0.81%,0.77%,1.05%,3.83%,12.82%,-0.74%,10.25%,-0.74%,33.79%,-0.74%,676.97%,60.42,,1/30/2004,Yes,Yes,,-0.16%,0.78%,,279.80,0.72,201289,2571,,234.75,236.58,237.30,235.99,236.20,0.62%,,,"US Equities - Broad Market & Size","Equities (Stocks)","US Equities",,"US","Passive",0.04%,531,33730287691,234.68,0.01,295937742.70,0.89,712518380.51,2.16,612313278.63,1.85,1139388231.80,3.50,34.11,9.69,14.53,12.53,10.06,"U.S. equity large-cap"
9034,"VVI","Viad Corp.","RUT","Industrials","Specialty Business Services","USA",742.29,,18.31,,0.60,17.05,12.57,25.96,2.07,2.81,,,0.00%,-0.19,-0.99,359.62%,7.48%,-34.23%,14.00%,17.32%,17.60%,-131.47%,1238.68,-3.49,-3.95%,5.22%,20.99,20.24,96.43%,3.83%,-3.06%,90.65%,-2.27%,1.05%,2.57,0.21,0.46%,17.70%,-0.48%,0.94,0.89,15.73,16.32,8.76%,7.63%,-0.28%,0.00%,0.00%,-0.10%,-0.27%,-0.68%,-1.40%,-1.71%,-1.30%,-2.08%,-2.51%,-3.08%,4.63%,1.09%,25.64%,70.43%,-2.54%,1.96,1.20,2.47%,3.18%,-0.49%,2.73%,17.72%,-7.40%,11.19%,-7.40%,106.38%,-51.18%,1688.24%,49.96,2/8/2024 4:30:00 PM,8/12/2004,Yes,Yes,4035,-3.50%,-0.38%,1.50,82.63,0.89,73861,655,47.67,36.70,36.56,36.56,35.27,35.28,-3.87%,35.28,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
9035,"VVOS","Vivos Therapeutics Inc","-","Healthcare","Medical Devices","USA",5.95,,,,0.41,116.35,6.01,,0.04,0.74,,,,-14.70,-1.91,59.56%,64.48%,-18.88%,,59.81%,-22.26%,72.68%,14.50,-15.41,41.67%,-26.64%,1.33,1.13,84.96%,15.22%,0.00%,19.20%,-11.23%,2.09%,0.16,0.02,-107.34%,-311.34%,-912.01%,0.28,0.28,32.80,42.00,55.68%,-131.52%,-106.27%,0.00%,0.45%,-3.25%,0.31%,-3.46%,-0.45%,-0.67%,-4.49%,-3.66%,-3.87%,-6.19%,-16.60%,-54.76%,-27.02%,-53.32%,-64.07%,8.02,0.56,9.61%,9.57%,-10.28%,-25.26%,-44.01%,-64.47%,6.18%,-90.84%,63.74%,-98.76%,63.74%,38.31,11/14/2023 4:30:00 PM,12/11/2020,No,Yes,154,-0.89%,0.22%,1.00,150.87,0.39,58983,329,7.12,4.50,4.51,4.77,4.40,4.47,-0.67%,4.47,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
9036,"VVPR","VivoPower International PLC","-","Technology","Solar","United Kingdom",4.74,,,,0.39,10.34,4.09,,0.15,0.37,,,,-0.99,,,,13.82%,,-10.07%,,,12.23,-5.34,,,25.65,1.61,6.28%,48.64%,0.00%,4.90%,,0.75%,0.24,0.01,-30.74%,-156.72%,-15.82%,0.54,0.43,8.00,8.64,-25.52%,-93.75%,-43.67%,-1.32%,-1.32%,-2.61%,-2.61%,-2.61%,-2.61%,-2.63%,-3.65%,-2.35%,-2.04%,-3.82%,4.86%,-10.12%,-68.87%,-64.05%,-21.76%,3.68,0.13,7.23%,7.86%,-0.15%,1.11%,-55.18%,-43.45%,48.04%,-83.03%,48.04%,-99.38%,48.04%,49.25,,12/29/2016,No,Yes,108,-6.21%,2.55%,1.00,50.93,0.09,4661,55,50.00,1.57,1.61,1.61,1.51,1.51,-3.82%,1.51,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
9037,"VVR","Invesco Senior Income Trust","-","Financial","Closed-End Fund - Debt","USA",644.26,10.53,,,6.46,1.02,,,4.12,,0.49,11.69%,,0.40,,,,,,,48.40%,,99.74,,,,153.03,153.03,100.00%,,,34.93%,,0.23%,0.50,0.34,,,,,,,,,,,0.00%,0.00%,0.03%,0.00%,0.12%,0.18%,0.09%,0.22%,0.00%,-0.25%,0.72%,2.43%,1.20%,8.51%,12.27%,2.68%,0.47,0.05,1.15%,1.05%,1.10%,1.91%,6.08%,-0.94%,4.99%,-0.94%,18.59%,-57.46%,132.07%,56.42,,6/24/1998,No,Yes,,0.00%,0.00%,3.00,692.48,0.51,352679,518,,4.21,4.21,4.23,4.20,4.21,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,
9038,"VVV","Valvoline Inc","-","Energy","Oil & Gas Refining & Marketing","USA",5737.01,,22.59,,3.87,88.50,10.62,,0.50,4.17,,,,-1.06,0.35,34.99%,22.96%,,10.00%,-3.38%,12.20%,-48.26%,1484.10,-205.60,-0.68%,-1.76%,134.80,128.84,95.58%,0.62%,-0.92%,96.49%,-0.75%,5.93%,5.97,7.64,6.59%,116.52%,-10.96%,2.24,2.14,27.94,28.31,37.77%,19.37%,-13.85%,0.00%,0.00%,0.00%,0.00%,-0.11%,-0.34%,-0.56%,-0.52%,-0.85%,-0.32%,0.68%,11.21%,18.76%,37.98%,31.46%,17.75%,1.44,0.88,1.95%,1.85%,3.56%,12.81%,23.36%,-0.23%,30.68%,-0.23%,51.80%,-0.23%,388.41%,68.35,2/6/2024 8:30:00 AM,9/23/2016,Yes,Yes,10900,1.28%,0.07%,2.00,1278.58,0.77,979034,8107,42.75,43.66,43.69,44.60,43.51,44.25,1.35%,44.20,-0.11%,,,,,,,,,,,,,,,,,,,,,,,,,
9039,"VVX","V2X Inc","RUT","Industrials","Aerospace & Defense","USA",1381.03,,9.04,,0.35,1.39,19.01,8.48,31.76,2.32,,,,-0.73,0.80,9.18%,19.39%,,,27.20%,6.35%,95.47%,3963.13,-22.57,11.08%,3.27%,31.19,11.55,37.03%,63.06%,0.01%,34.86%,165.10%,1.46%,1.84,0.17,-0.71%,-2.27%,-1.02%,1.04,0.99,1.22,1.25,8.45%,3.14%,-0.57%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.34%,-0.25%,-0.23%,-0.27%,0.02%,11.17%,-2.43%,-8.85%,14.20%,-5.08%,0.76,1.31,2.19%,2.79%,7.02%,10.16%,-4.53%,-3.46%,19.02%,-22.33%,19.14%,-26.92%,252.64%,63.48,3/5/2024 8:30:00 AM,9/16/2014,Yes,Yes,16000,0.48%,-1.02%,1.33,91.57,1.10,100361,1157,59.50,44.32,43.87,44.34,43.59,44.08,-0.54%,44.08,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
9040,"VWE","Vintage Wine Estates Inc","-","Consumer Defensive","Beverages - Wineries & Distilleries","USA",22.36,,,,0.08,0.20,1.03,,1.85,0.36,,,,-2.06,,19.44%,,,,7.37%,-12.83%,62.41%,272.84,-122.42,,,59.36,30.96,52.16%,48.31%,1.07%,21.35%,-6.66%,1.32%,1.86,0.41,-20.96%,-72.04%,-90.64%,0.69,0.26,0.22,3.04,13.02%,-26.52%,-44.87%,0.00%,0.00%,0.00%,-0.64%,0.08%,0.30%,-1.11%,-1.69%,-3.79%,-4.28%,-30.88%,-16.00%,-25.34%,-44.01%,-67.54%,-25.68%,,0.05,20.97%,11.55%,-18.80%,-20.45%,-45.29%,-38.77%,0.59%,-74.34%,0.59%,-97.23%,0.59%,37.09,3/12/2024 4:30:00 PM,3/12/2020,Yes,Yes,,-6.70%,0.02%,1.00,219.27,0.62,136178,284,1.00,0.40,0.40,0.40,0.37,0.37,-6.68%,0.37,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
9041,"VWI","Arch Indices VOI Absolute Income ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.51,1.91%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.15%,-0.14%,1.55%,2.24%,,,0.08%,,0.14,0.15%,0.28%,0.87%,1.04%,2.44%,-2.45%,3.13%,-2.45%,9.27%,-2.45%,9.27%,59.17,,10/5/2023,No,No,,0.07%,-0.04%,,1.54,0.70,1075,10,,26.67,26.66,26.68,26.64,26.68,0.03%,,,"Target Date / Multi-Asset - Other","Multi-Asset - Moderate","US Diversified",,"US","Passive",0.52%,121,2132656,26.66,0.00,1051939.00,97.34,1571418.00,279.99,1571418.00,279.99,1814616.00,570.56,,,,,20.50,"U.S. equity ETFs bonds dividend"
9042,"VWID","Virtus WMC International Dividend ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,1.34,4.96%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.09%,1.82%,0.18%,5.37%,6.26%,0.19%,,0.14,0.05%,0.20%,0.64%,1.29%,4.16%,-0.62%,4.43%,-0.62%,12.17%,-7.82%,49.15%,56.86,,10/12/2017,No,No,,-0.09%,0.00%,,4.27,0.14,589,2,,27.04,27.04,27.02,27.02,27.02,-0.09%,,,"Global or ExUS Equities - Dividend & Fundamental","Equities (Stocks)","Global Equities",,,"Active",0.49%,117,9417917,26.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1275415.00,15.66,17.14,5.27,,,,"International equity REITs dividend"
9043,"VWO","Vanguard FTSE Emerging Markets ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,1.49,3.56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.05%,0.05%,0.05%,0.05%,0.00%,-0.02%,-0.04%,-0.05%,-0.02%,-0.43%,1.96%,0.92%,2.84%,7.06%,1.44%,0.72,0.36,0.56%,0.58%,0.42%,2.53%,3.19%,-1.30%,7.37%,-3.27%,11.31%,-29.25%,125.35%,55.76,,3/10/2005,Yes,Yes,,-0.38%,0.60%,,10688.26,0.63,6729094,21752,,41.60,41.85,41.92,41.65,41.69,0.22%,41.69,0.00%,"Global or ExUS Equities - Broad / Regional","Equities (Stocks)","Global Ex. US Equities",,"EEM","Passive",0.08%,5769,75589574134,41.68,0.00,9610793.59,0.01,990289558.29,1.33,23166009.82,0.03,1460940313.80,1.97,12.11,-4.50,2.99,3.76,5.42,"Emerging equity"
9044,"VWOB","Vanguard Emerging Markets Government Bond ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,3.54,5.63%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,-0.02%,-0.00%,-0.02%,-0.06%,-0.06%,-0.04%,0.01%,0.00%,-0.84%,0.37%,-1.26%,3.83%,3.13%,-1.32%,0.50,0.30,0.33%,0.41%,-0.05%,0.30%,2.52%,-1.26%,1.93%,-2.18%,10.02%,-24.54%,13.45%,49.22,,6/4/2013,Yes,Yes,,-0.05%,0.10%,,597.98,0.55,331052,1767,,62.88,62.94,63.01,62.89,62.91,0.05%,62.91,0.00%,"Bonds - Treasury & Government","Bonds","Global Ex. US Bonds",,,"Passive",0.20%,726,4130363221,62.88,0.00,-99443677.20,-2.35,600663322.80,17.02,549822322.80,15.36,733274916.68,21.59,8.79,-1.98,0.64,2.67,2.42,"Emerging fixed-income government-bonds bonds"
9045,"VXF","Vanguard Extended Market Index ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,2.08,1.23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03%,0.04%,-0.01%,-0.04%,-0.21%,-0.26%,-0.34%,-0.43%,-0.41%,-0.30%,-1.25%,-0.48%,3.44%,13.75%,23.53%,2.55%,1.20,2.18,1.15%,1.05%,-0.52%,2.13%,10.62%,-3.42%,7.83%,-3.42%,28.69%,-15.94%,692.09%,50.64,,1/4/2002,Yes,Yes,,-0.61%,0.40%,,377.50,0.72,270608,3734,,168.97,169.64,169.68,168.34,168.61,-0.21%,,,"US Equities - Broad Market & Size","Equities (Stocks)","US Equities",,"US","Passive",0.06%,3559,19196057820,168.92,-0.00,1001674815.97,5.51,634119206.23,3.42,1092339263.84,6.03,1831335867.73,10.55,27.50,-2.04,9.23,8.45,9.31,"U.S. equity dividend fundamental small-mid-cap"
9046,"VXRT","Vaxart Inc","-","Healthcare","Biotechnology","USA",201.68,,,,27.33,3.08,5.08,,0.38,0.23,,,,-0.58,-0.12,15.79%,11.11%,27.81%,,1341.69%,14650.00%,37.29%,7.38,-82.47,17.48%,288.70%,173.86,172.69,99.33%,0.67%,0.00%,18.03%,10.09%,7.94%,7.05,13.71,-67.13%,-97.94%,-105.98%,3.32,3.32,0.35,0.46,37.61%,-1129.52%,-1117.56%,0.00%,-0.03%,-0.03%,0.83%,1.26%,1.26%,0.83%,1.26%,2.15%,5.36%,0.87%,-1.69%,73.08%,63.68%,46.84%,102.51%,0.45,0.09,7.47%,8.30%,-4.55%,12.36%,40.57%,-24.68%,110.91%,-27.04%,118.87%,-99.74%,356.15%,51.28,3/14/2024 4:30:00 PM,3/17/1980,Yes,Yes,125,4.50%,2.78%,1.00,1946.05,0.59,1150131,2926,5.00,1.08,1.11,1.16,1.08,1.16,7.41%,1.17,0.83%,,,,,,,,,,,,,,,,,,,,,,,,,
9047,"VXUS","Vanguard Total International Stock ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,2.10,3.53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.50%,0.84%,0.84%,0.84%,0.84%,0.82%,0.77%,0.81%,0.77%,-0.43%,2.83%,3.26%,7.06%,12.77%,2.83%,0.87,0.48,0.69%,0.59%,0.62%,2.90%,6.44%,-1.50%,7.59%,-1.50%,16.98%,-11.72%,63.65%,57.76,,1/28/2011,Yes,Yes,,-0.30%,0.32%,,3506.94,0.94,3309359,14651,,59.59,59.78,59.83,59.54,59.60,0.02%,60.10,0.84%,"Global or ExUS Equities - Broad / Regional","Equities (Stocks)","Global Ex. US Equities",,,"Passive",0.07%,8555,67475494597,59.46,0.00,1129668757.53,1.70,2953782230.06,4.58,2478131977.63,3.81,8317490971.36,14.06,18.25,1.09,6.00,4.50,4.49,"International equity"
