"No.","Ticker","Company","Index","Sector","Industry","Country","Exchange","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Book/sh","Cash/sh","Dividend","Dividend Yield","Payout Ratio","EPS (ttm)","EPS next Q","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","Sales growth quarter over quarter","EPS growth quarter over quarter","Sales","Income","EPS Surprise","Revenue Surprise","Shares Outstanding","Shares Float","Float %","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Short Float","Short Ratio","Short Interest","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (1 Minute)","Performance (2 Minutes)","Performance (3 Minutes)","Performance (5 Minutes)","Performance (10 Minutes)","Performance (15 Minutes)","Performance (30 Minutes)","Performance (1 Hour)","Performance (2 Hours)","Performance (4 Hours)","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","All-Time High","All-Time Low","Relative Strength Index (14)","Earnings Date","IPO Date","Optionable","Shortable","Employees","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Volume","Trades","Target Price","Prev Close","Open","High","Low","Price","Change","After-Hours Close","After-Hours Change","Single Category","Asset Type","ETF Type","Sector/Theme","Region","Active/Passive","Net Expense Ratio","Total Holdings","Assets Under Management","Net Asset Value","Net Asset Value %","Net Flows (1 Month)","Net Flows % (1 Month)","Net Flows (3 Month)","Net Flows % (3 Month)","Net Flows (YTD)","Net Flows % (YTD)","Net Flows (1 Year)","Net Flows % (1 Year)","Return 1 Year","Return 3 Year","Return 5 Year","Return 10 Year","Return Since Inception","Tags"
22,"AAPR","Innovator Equity Defined Protection ETF - 2 Yr to April 2026","-","Financial","Exchange Traded Fund","USA","AMEX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.00,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,-0.05%,-0.05%,-0.05%,-0.05%,-0.05%,-0.02%,0.36%,0.91%,1.33%,4.47%,,1.31%,,0.07,0.12%,0.21%,0.28%,0.73%,3.31%,0.02%,1.81%,0.02%,10.08%,0.02%,10.08%,60.48,,4/1/2024,No,Yes,,0.02%,0.09%,,5.79,3.21,18611,10,,26.67,26.70,26.72,26.70,26.71,0.11%,,,"US Equities - Quant Strat","Equities (Stocks)","US Equities",,"US","Passive",0.79%,4,68165070,26.73,-0.00,-2665995.00,-3.76,-3339705.00,-4.67,-2665995.00,-3.76,60982742.50,849.07,,,,,8.79,"U.S. options buffer SP500 fixed-period"
23,"AAPU","Direxion Daily AAPL Bull 2X Shares","-","Financial","Exchange Traded Fund","USA","NASD",,,,,,,,,,,0.80,2.27%,,,,,,,,,,,,,,,,,,,,,,,0.32,0.35,,,,,,,,,,,0.00%,-0.34%,-0.34%,-0.34%,-0.14%,-0.14%,-0.08%,-0.11%,-0.40%,0.03%,15.19%,3.91%,13.55%,11.81%,54.25%,-6.72%,1.72,1.66,4.74%,5.31%,10.32%,1.16%,12.09%,-13.78%,22.81%,-13.78%,92.89%,-13.78%,154.04%,59.18,,8/9/2022,Yes,Yes,,2.69%,-0.23%,,1087.00,1.11,1206867,5808,,34.27,34.19,35.33,34.15,35.11,2.45%,35.01,-0.28%,"Equity - Leveraged / Inverse","Equities (Stocks)","US Equities","Technology","US","Active",0.95%,11,122081741,35.13,-0.00,19421385.41,18.92,15219765.73,14.24,22061629.08,22.06,40125639.32,48.96,57.00,,,,22.33,"U.S. single-asset AAPL leverage"
24,"AAPX","T-Rex 2X Long Apple Daily Target ETF","-","Financial","Exchange Traded Fund","USA","AMEX",,,,,,,,,,,0.00,0.00%,,,,,,,,,,,,,,,,,,,,,,,0.16,0.01,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.33%,0.22%,15.22%,4.01%,14.46%,13.50%,48.72%,-6.88%,0.74,1.35,4.50%,5.13%,10.30%,1.52%,13.21%,-13.74%,22.69%,-13.74%,95.54%,-13.74%,95.54%,59.28,,1/11/2024,Yes,Yes,,2.70%,-0.24%,,54.92,1.61,88405,352,,29.34,29.27,30.22,29.27,30.06,2.45%,30.08,0.07%,"Equity - Leveraged / Inverse","Equities (Stocks)","US Equities","Technology","US","Active",1.05%,5,8223600,29.37,0.02,3198460.00,63.65,1960376.00,31.30,3198460.00,63.65,5147476.00,167.34,23.25,,,,18.92,"U.S. single-asset AAPL leverage"
25,"AAPY","Kurv Yield Premium Strategy Apple (AAPL) ETF","-","Financial","Exchange Traded Fund","USA","AMEX",,,,,,,,,,,2.89,11.06%,,,,,,,,,,,,,,,,,,,,,,,2.12,0.01,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.31%,0.34%,5.19%,0.34%,2.78%,2.26%,7.93%,-3.72%,0.34,0.48,1.18%,1.91%,3.86%,-0.01%,2.89%,-6.72%,10.02%,-6.72%,20.86%,-6.72%,20.86%,57.65,,10/27/2023,Yes,Yes,,0.65%,0.39%,,5.67,1.06,5999,162,,25.85,25.95,26.14,25.95,26.12,1.05%,26.20,0.31%,"US Equities - Industry Sector","Equities (Stocks)","US Equity Income","Technology","US","Active",0.99%,7,4431747,26.07,0.00,1758432.00,65.78,2835980.00,177.72,2290266.00,106.95,3872957.00,693.10,19.81,,,,19.95,"U.S. single-asset options AAPL covered-call"
26,"AARD","Aardvark Therapeutics Inc","-","Healthcare","Biotechnology","USA","NASD",1748.55,,,,,,21.23,,-2.16,0.63,,,,,,,,,,0.00%,,,,,,,21.38,,,,,,,,,,,,,31.65,31.65,0.01,0.01,,,,0.00%,3.50%,1.53%,1.53%,0.38%,-0.75%,-0.75%,-1.48%,-1.66%,-3.27%,,,,,,-7.06%,,2.58,,,-3.66%,-3.66%,-3.66%,-12.38%,15.15%,-12.38%,15.15%,-12.38%,15.15%,,,2/13/2025,No,No,,-7.25%,0.21%,,1710.96,0.11,182659,1133,,14.31,14.34,14.43,12.90,13.30,-7.06%,13.30,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
27,"AAT","American Assets Trust Inc","RUT","Real Estate","REIT - Diversified","USA","NYSE",1362.16,23.66,24.76,,2.98,1.16,3.20,9.95,19.23,6.96,1.56,7.00%,142.34%,0.94,0.10,-47.87%,83.67%,2.19%,,4.73%,0.86%,-14.65%,457.85,56.80,114.29%,2.64%,61.14,46.09,75.38%,24.61%,-0.20%,77.41%,0.10%,1.55%,2.43,0.72,1.84%,4.85%,1.96%,,,1.46,1.74,35.96%,28.22%,12.41%,0.00%,0.00%,-0.09%,-0.27%,-0.13%,-0.13%,-0.13%,0.27%,0.04%,-0.60%,-1.55%,-9.39%,-18.75%,-10.23%,3.82%,-15.16%,1.35,0.58,1.77%,2.18%,-5.65%,-11.74%,-10.95%,-22.85%,1.60%,-23.57%,11.23%,-54.77%,38.89%,33.22,2/4/2025 4:30:00 PM,1/13/2011,Yes,Yes,226,-0.58%,0.09%,3.00,294.74,0.87,255526,2954,26.00,22.39,22.41,22.60,22.19,22.28,-0.49%,22.28,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
28,"AAVM","Alpha Architect Global Factor Equity ETF","-","Financial","Exchange Traded Fund","USA","NASD",,,,,,,,,,,0.65,2.47%,,,,,,,,,,,,,,,,,,,,,,,0.06,0.00,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.10%,-0.10%,0.10%,0.12%,0.34%,0.96%,-3.82%,5.52%,7.74%,2.65%,0.49,0.20,0.37%,0.39%,0.12%,-0.46%,1.21%,-6.07%,5.74%,-6.07%,13.27%,-16.90%,32.41%,50.79,,5/3/2017,No,Yes,,0.10%,0.04%,,2.24,1.56,3495,15,,26.05,26.06,26.08,26.04,26.08,0.13%,,,"Global or ExUS Equities - Factor & Thematic","Equities (Stocks)","Global Equities",,,"Active",0.45%,5,21383468,26.08,0.00,-260030.00,-1.20,-260030.00,-1.20,-260030.00,-1.20,-260030.00,-1.20,9.65,2.53,2.07,,1.95,"Global equity ETFs value momentum"
29,"AAXJ","iShares MSCI All Country Asia ex Japan ETF","-","Financial","Exchange Traded Fund","USA","NASD",,,,,,,,,,,1.34,1.78%,,,,,,,,,,,,,,,,,,,,,,,0.56,0.31,,,,,,,,,,,0.00%,0.03%,0.03%,0.02%,-0.04%,0.03%,0.07%,0.11%,0.16%,0.23%,2.73%,5.79%,1.29%,5.80%,17.09%,4.32%,0.65,0.88,0.86%,0.92%,3.00%,2.92%,2.50%,-2.85%,8.65%,-8.45%,15.83%,-26.13%,244.09%,64.13,,8/15/2008,Yes,Yes,,-0.09%,0.83%,,553.75,0.47,258955,1606,,74.75,75.37,75.37,74.99,75.30,0.74%,75.30,0.00%,"Global or ExUS Equities - Broad / Regional","Equities (Stocks)","Global Ex. US Equities",,"Asia ex-Japan","Passive",0.70%,958,2575393516,75.30,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-125969848.40,-4.66,17.53,-1.92,2.18,3.69,4.27,"Asia-ex-Japan equity"
30,"AB","AllianceBernstein Holding Lp","-","Financial","Asset Management","USA","NYSE",4206.18,9.99,9.17,0.83,,2.01,,12.91,18.48,0.00,3.66,9.86%,80.33%,3.71,0.80,9.45%,13.63%,8.32%,12.11%,0.00%,,31.76%,0.00,423.37,22.33%,8.66%,113.44,109.49,96.52%,3.48%,43.47%,20.22%,2.37%,1.14%,2.32,1.25,19.51%,19.53%,20.19%,,,0.00,0.00,,,,0.00%,0.00%,0.00%,-0.64%,-0.64%,0.08%,0.08%,0.13%,1.01%,0.81%,0.60%,3.09%,2.49%,8.55%,10.89%,-0.03%,1.24,1.28,2.83%,3.43%,-3.60%,-0.17%,5.12%,-10.37%,7.57%,-10.37%,21.30%,-60.94%,1440.99%,48.15,2/6/2025 8:30:00 AM,4/14/1988,Yes,Yes,4707,2.86%,0.28%,1.88,538.52,1.42,764462,3497,39.83,35.95,36.05,37.16,36.05,37.08,3.14%,37.25,0.46%,,,,,,,,,,,,,,,,,,,,,,,,,
31,"ABAT","American Battery Technology Company","-","Basic Materials","Other Industrial Metals & Mining","USA","NASD",117.67,,,,213.95,1.71,20.39,,0.81,0.07,,,,-0.92,,,,-55.75%,,0.00%,,-7.27%,0.55,-54.42,,,85.27,82.51,96.76%,3.23%,-0.83%,6.47%,-5.51%,7.10%,1.06,5.86,-68.98%,-91.81%,-91.70%,1.55,1.53,0.00,0.04,-1170.27%,-7099.07%,-9976.53%,0.00%,-1.49%,-1.49%,-1.49%,1.55%,1.55%,3.91%,1.54%,-0.89%,1.55%,5.34%,-26.60%,42.81%,31.43%,-35.51%,-43.90%,1.85,0.22,9.94%,12.27%,-5.54%,-13.37%,13.60%,-66.42%,66.27%,-66.42%,89.04%,-98.12%,277.36%,45.74,2/14/2025 4:30:00 PM,2/24/2016,Yes,Yes,98,3.76%,2.31%,1.00,5538.90,0.26,1447126,2923,6.00,1.30,1.33,1.39,1.27,1.38,6.15%,1.32,-4.35%,,,,,,,,,,,,,,,,,,,,,,,,,
32,"ABBV","Abbvie Inc","S&P 500","Healthcare","Drug Manufacturers - General","USA","NYSE",340828.36,80.45,13.86,5.28,6.05,56.50,46.78,21.87,3.41,4.12,6.45,3.35%,260.68%,2.40,2.52,21.27%,13.41%,-14.51%,15.25%,12.19%,5.60%,-102.71%,56334.00,4248.00,2.12%,1.82%,1767.14,1765.63,99.91%,0.09%,-0.11%,73.38%,-0.24%,1.07%,3.04,18.93,3.63%,56.06%,6.58%,0.65,0.54,9.70,11.78,84.51%,29.61%,7.54%,0.08%,0.08%,0.08%,0.08%,0.21%,0.21%,0.21%,0.25%,-0.03%,-0.22%,1.19%,12.56%,12.73%,-0.07%,11.30%,8.54%,0.62,4.05,1.61%,2.06%,5.46%,7.76%,7.01%,-0.83%,14.76%,-6.97%,25.58%,-6.97%,493.26%,67.77,1/31/2025 8:30:00 AM,12/10/2012,Yes,Yes,50000,-0.56%,0.26%,1.77,6227.30,0.64,3974901,39143,207.40,193.45,193.95,195.18,192.78,192.87,-0.30%,193.02,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,
33,"ABCB","Ameris Bancorp","RUT","Financial","Banks - Regional","USA","NYSE",4571.53,12.73,11.59,,2.89,1.22,,20.63,54.32,,0.78,1.18%,12.52%,5.20,1.13,0.92%,12.71%,13.51%,,17.25%,6.91%,43.40%,1583.56,358.69,15.77%,5.44%,69.07,65.22,94.43%,5.57%,-0.21%,91.21%,0.30%,1.63%,2.68,1.06,1.39%,9.99%,8.59%,0.19,,0.11,0.11,,24.86%,22.65%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.04%,0.08%,0.10%,0.09%,-2.95%,3.13%,-6.13%,17.82%,43.39%,5.79%,1.03,1.69,1.84%,2.32%,0.21%,1.82%,11.06%,-6.64%,12.86%,-11.23%,49.67%,-11.23%,1872.51%,51.83,1/30/2025 4:30:00 PM,5/19/1994,Yes,Yes,2691,-1.36%,0.43%,1.60,395.71,0.67,264347,5529,76.00,66.81,67.10,67.69,65.97,66.19,-0.93%,66.19,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
34,"ABCL","AbCellera Biologics Inc","-","Healthcare","Biotechnology","Canada","NASD",965.85,,,,29.30,0.90,1.45,,3.65,2.26,,,,-0.60,-0.13,-15.13%,3.35%,,1.59%,476.52%,-1.39%,-75.40%,32.96,-175.80,-36.66%,-15.26%,295.16,220.13,74.58%,25.47%,0.00%,36.69%,-1.43%,8.37%,5.88,18.43,-12.10%,-15.55%,-15.36%,9.34,9.34,0.06,0.07,-179.73%,-934.58%,-533.32%,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,0.89%,0.61%,0.61%,1.85%,5.48%,10.47%,10.47%,24.81%,-36.01%,11.60%,0.42,0.19,5.32%,6.41%,1.62%,7.16%,8.75%,-11.14%,24.81%,-40.00%,40.04%,-95.45%,40.04%,54.80,2/27/2025 4:30:00 PM,12/11/2020,Yes,Yes,586,3.15%,0.96%,1.22,3134.90,1.90,5961947,10028,12.14,3.14,3.17,3.28,3.12,3.27,4.14%,3.30,0.92%,,,,,,,,,,,,,,,,,,,,,,,,,
35,"ABCS","Alpha Blue Capital US Small-Mid Cap Dynamic ETF","-","Financial","Exchange Traded Fund","USA","NASD",,,,,,,,,,,0.40,1.36%,,,,,,,,,,,,,,,,,,,,,,,0.06,0.00,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.16%,0.04%,-0.30%,0.66%,-1.30%,9.90%,15.13%,2.74%,1.24,0.23,0.29%,0.52%,-0.71%,0.00%,5.12%,-4.15%,3.99%,-4.85%,16.15%,-4.85%,20.49%,49.14,,12/20/2023,No,No,,-0.16%,0.44%,,2.17,0.88,1901,8,,29.28,29.41,29.41,29.36,29.36,0.28%,,,"US Equities - Factor & Thematic","Equities (Stocks)","US Equities",,"US","Active",0.27%,105,10860462,29.35,0.00,-299825.00,-2.69,-299825.00,-2.69,-299825.00,-2.69,1205539.00,12.49,19.17,,,,16.48,"U.S. equity small-mid-cap ETFs"
36,"ABEO","Abeona Therapeutics Inc","-","Healthcare","Biotechnology","USA","NASD",261.70,,,,,5.71,2.38,,1.05,2.53,,,,-2.70,-0.35,34.86%,28.09%,38.92%,46.23%,6.16%,,-31.89%,0.00,-71.03,-60.51%,-100.00%,43.40,38.39,88.46%,11.70%,-0.16%,66.65%,-14.25%,6.46%,9.30,2.48,-76.10%,-209.50%,-112.07%,6.12,6.12,0.38,0.50,,,,0.00%,-0.50%,-0.58%,-0.74%,-0.39%,-0.36%,-0.66%,0.58%,0.33%,1.26%,5.61%,13.58%,-1.39%,21.62%,-4.60%,8.08%,1.78,0.25,4.48%,4.17%,8.01%,5.74%,11.57%,-6.52%,19.21%,-33.19%,97.38%,-100.00%,174.89%,60.89,11/14/2024 8:30:00 AM,9/19/1980,Yes,Yes,84,1.69%,-0.17%,1.00,266.65,1.32,352888,1900,15.90,5.93,5.92,6.16,5.91,6.02,1.52%,6.02,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
37,"ABEQ","Absolute Select Value ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,0.47,1.43%,,,,,,,,,,,,,,,,,,,,,,,0.17,0.00,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.43%,-0.46%,-0.46%,-0.02%,2.44%,1.05%,4.80%,15.34%,3.99%,0.62,0.23,0.85%,0.54%,0.11%,1.31%,3.05%,-1.47%,4.57%,-1.83%,15.40%,-1.83%,81.80%,53.60,,1/22/2020,No,Yes,,-1.15%,-0.09%,,4.14,3.16,13066,17,,33.15,33.12,33.12,32.74,32.74,-1.24%,,,"US Equities - US Style","Equities (Stocks)","US Equities",,"US","Active",0.85%,28,90197500,33.10,-0.01,0.00,0.00,18750.00,0.02,18750.00,0.02,-360500.00,-0.40,16.03,6.03,6.60,,6.77,"U.S. equity value"
38,"ABEV","Ambev S.A. ADR","-","Consumer Defensive","Beverages - Brewers","Brazil","NYSE",29883.58,11.07,11.26,,1.87,1.66,7.77,7.35,1.15,0.24,0.13,6.63%,69.59%,0.17,0.05,-17.13%,8.78%,-0.73%,-2.14%,5.72%,-4.25%,-21.94%,15957.93,2716.28,-9.95%,-3.51%,15728.18,15728.00,100.00%,0.00%,,8.84%,3.53%,0.20%,0.84,31.55,9.75%,15.07%,14.75%,1.20,0.89,0.02,0.03,47.39%,21.57%,17.02%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-1.01%,-1.01%,-0.49%,0.32%,3.26%,2.70%,-12.73%,-16.49%,-23.73%,2.70%,0.99,0.05,2.28%,2.26%,3.46%,-1.28%,-10.98%,-18.94%,7.95%,-28.77%,7.95%,-74.35%,1082.05%,56.42,10/31/2024 8:30:00 AM,11/11/2013,Yes,Yes,43000,0.00%,1.60%,2.53,37446.69,1.04,39015016,12483,3.00,1.87,1.90,1.92,1.88,1.90,1.60%,1.90,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,
39,"ABFL","Abacus FCF Leaders ETF","-","Financial","Exchange Traded Fund","USA","AMEX",,,,,,,,,,,0.46,0.66%,,,,,,,,,,,,,,,,,,,,,,,0.11,0.00,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.10%,-0.06%,-0.03%,0.10%,2.02%,4.93%,3.21%,15.17%,20.98%,6.57%,0.99,0.62,0.45%,0.59%,2.20%,3.32%,10.10%,-0.05%,8.30%,-0.05%,24.46%,-0.05%,219.44%,68.14,,9/28/2016,Yes,Yes,,-0.10%,0.35%,,38.13,0.32,12058,56,,70.65,70.90,70.95,70.81,70.83,0.25%,,,"US Equities - Quant Strat","Equities (Stocks)","US Equities",,"US","Active",0.59%,116,694635760,70.88,-0.00,10455850.00,1.53,90968137.50,15.07,3790375.00,0.55,217585060.00,45.61,21.73,11.34,14.51,,15.12,
40,"ABG","Asbury Automotive Group Inc","RUT","Consumer Cyclical","Auto & Truck Dealerships","USA","NYSE",5942.25,14.10,10.82,,0.35,1.77,85.62,59422.50,171.66,3.54,,,0.00%,21.52,6.61,-1.82%,4.86%,17.61%,,21.15%,18.18%,141.57%,17188.00,430.30,20.20%,8.17%,19.59,19.32,98.62%,1.38%,-11.23%,109.59%,-0.95%,9.08%,9.57,1.76,3.87%,12.76%,6.48%,1.11,0.38,0.90,1.38,16.72%,5.73%,2.50%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.24%,0.01%,3.32%,21.45%,17.29%,35.91%,38.94%,24.83%,1.20,8.71,2.28%,2.86%,6.71%,15.41%,25.04%,-2.94%,31.52%,-2.94%,49.46%,-2.94%,18860.62%,67.98,1/30/2025 8:30:00 AM,3/14/2002,Yes,Yes,15000,0.04%,1.17%,2.80,183.45,0.67,123744,3730,273.57,299.72,303.24,306.46,301.06,303.37,1.22%,303.37,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
41,"ABHY","Abacus Tactical High Yield ETF","-","Financial","Exchange Traded Fund","USA","AMEX",,,,,,,,,,,2.92,15.21%,,,,,,,,,,,,,,,,,,,,,,,0.08,0.00,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,-0.00%,-0.00%,-0.00%,-0.00%,-0.00%,-0.00%,0.47%,1.76%,-9.93%,-9.71%,-8.73%,0.97%,0.34,0.08,0.34%,0.30%,0.38%,-3.57%,-8.07%,-10.57%,2.59%,-12.10%,2.59%,-23.45%,2.59%,40.54,,12/8/2020,No,Yes,,0.07%,0.06%,,22.34,0.04,927,5,,19.21,19.22,19.24,19.22,19.23,0.13%,,,"Bonds - Broad Market","Bonds","US Bonds",,"US","Passive",0.93%,10,2884425,19.23,0.00,0.00,0.00,-26051337.50,-90.03,-945700.00,-24.69,-28695077.50,-90.87,-4.49,-3.39,,,-2.59,
42,"ABL","Abacus Life Inc","-","Financial","Insurance - Life","USA","NASD",741.26,,,,7.18,2.22,38.19,,3.45,0.20,,,0.00%,-0.18,0.14,,,,,0.00%,33.27%,-579.72%,103.26,-11.93,47.93%,-1.06%,74.71,34.53,46.22%,64.27%,-4.26%,19.59%,13.91%,1.91%,2.39,0.66,-3.05%,-5.63%,-2.80%,,,0.65,0.71,84.31%,5.93%,-11.55%,0.00%,0.00%,0.00%,0.00%,-0.39%,-1.10%,-1.04%,-1.04%,-0.59%,-0.55%,-1.79%,2.27%,-6.69%,-26.60%,-36.53%,-2.04%,0.13,0.36,5.36%,4.43%,-0.81%,-0.52%,-17.67%,-6.69%,13.63%,-39.37%,13.63%,-42.11%,40.22%,48.61,11/7/2024 4:30:00 PM,9/14/2020,Yes,Yes,102,-1.29%,0.00%,1.00,275.09,0.30,83295,1344,13.50,7.77,7.77,7.93,7.62,7.67,-1.29%,7.64,-0.39%,,,,,,,,,,,,,,,,,,,,,,,,,
43,"ABLD","Abacus FCF Real Assets Leaders ETF","-","Financial","Exchange Traded Fund","USA","AMEX",,,,,,,,,,,2.84,9.72%,,,,,,,,,,,,,,,,,,,,,,,0.27,0.00,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.60%,1.53%,0.92%,-7.54%,-4.22%,4.49%,4.19%,0.93,0.25,0.53%,0.39%,0.39%,-1.10%,-4.65%,-9.35%,5.57%,-10.92%,5.57%,-10.92%,33.19%,51.19,,12/15/2021,No,No,,-0.60%,0.66%,,11.01,0.04,443,6,,29.24,29.43,29.43,29.25,29.25,0.05%,,,"US Equities - Factor & Thematic","Equities (Stocks)","US Equities","Real Assets","US","Passive",0.69%,75,7308725,29.23,0.00,0.00,0.00,-17612242.50,-70.67,0.00,0.00,-38274700.00,-83.97,7.82,8.35,,,10.84,
44,"ABLG","Abacus FCF International Leaders ETF","-","Financial","Exchange Traded Fund","USA","AMEX",,,,,,,,,,,0.61,1.97%,,,,,,,,,,,,,,,,,,,,,,,1.12,0.03,,,,,,,,,,,0.23%,0.23%,0.42%,-0.32%,-0.32%,-0.32%,0.16%,0.00%,0.00%,0.00%,3.06%,7.40%,4.45%,4.55%,7.25%,8.06%,0.93,0.30,0.87%,0.66%,3.03%,4.75%,3.47%,0.03%,15.86%,-1.87%,15.86%,-16.50%,94.24%,70.60,,6/28/2017,No,Yes,,0.16%,-0.13%,,25.39,0.24,6025,11,,30.97,30.93,30.98,30.85,30.98,0.03%,,,"Global or ExUS Equities - Quant Strat","Equities (Stocks)","Global Ex. US Equities",,,"Active",0.59%,133,129790732,30.72,0.01,9579355.00,7.97,32368220.00,33.22,9579355.00,7.97,60814022.50,88.17,8.99,0.60,5.66,,5.15,
45,"ABLV","Able View Global Inc","-","Communication Services","Advertising Agencies","China","NASD",40.81,,,,,9.24,4.51,,0.11,0.22,,,0.00%,,,,,,,13.19%,,4012.50%,,,,,8.97,6.92,77.15%,83.38%,0.00%,0.13%,-64.31%,0.54%,1.08,0.04,,,,2.11,1.23,0.64,2.54,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-6.12%,-8.00%,-3.17%,-3.92%,-11.31%,2.77%,-16.95%,-66.55%,31.02%,2.85,0.15,42.81%,14.55%,-8.11%,9.52%,-11.54%,-43.68%,77.76%,-68.39%,77.76%,-92.61%,77.76%,47.51,,9/12/2022,No,Yes,98,-3.92%,1.96%,,34.34,0.31,10708,65,,1.00,1.02,1.02,0.92,0.98,-2.04%,0.92,-6.12%,,,,,,,,,,,,,,,,,,,,,,,,,
46,"ABM","ABM Industries Inc","RUT","Industrials","Specialty Business Services","USA","NYSE",3291.80,41.42,12.91,5.22,0.39,1.85,50.96,19.68,28.65,1.04,1.06,2.01%,70.32%,1.28,0.79,4.55%,9.83%,-7.64%,7.93%,5.69%,4.03%,-119.31%,8359.30,81.50,3.27%,4.71%,62.20,61.14,98.30%,1.72%,-4.83%,96.03%,-4.48%,2.66%,4.96,1.63,1.57%,4.55%,2.55%,1.33,1.33,0.79,0.83,11.69%,3.73%,0.97%,0.00%,0.00%,0.00%,0.00%,0.10%,0.13%,0.05%,-0.26%,-0.35%,-0.23%,-0.68%,-0.06%,-7.79%,-0.71%,32.86%,3.40%,1.14,0.90,1.40%,1.47%,-0.44%,-0.51%,1.21%,-8.65%,7.53%,-11.48%,33.23%,-11.48%,2722.40%,48.45,12/18/2024 8:30:00 AM,2/13/1969,Yes,Yes,117000,-1.03%,0.56%,2.62,327.81,0.56,184608,3656,58.83,53.17,53.47,53.53,52.75,52.92,-0.47%,52.92,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
47,"ABNB","Airbnb Inc","NDX, S&P 500","Consumer Cyclical","Travel Services","USA","NASD",101868.39,39.04,31.96,2.91,9.18,11.95,9.58,22.72,13.50,16.85,,,0.00%,4.13,0.24,6.06%,15.88%,,13.41%,23.57%,11.81%,235.28%,11102.00,2648.00,26.14%,2.42%,434.00,415.04,95.63%,33.57%,-1.28%,50.99%,-0.10%,3.69%,3.45,15.33,12.72%,31.95%,24.88%,1.69,1.69,0.27,0.27,71.54%,23.00%,23.85%,-0.04%,-0.08%,-0.08%,0.00%,-0.03%,-0.08%,-0.04%,-0.07%,-0.05%,-0.09%,19.59%,21.81%,21.19%,38.87%,7.03%,22.84%,1.13,5.29,3.42%,2.88%,20.15%,20.61%,18.77%,13.72%,28.48%,-5.10%,46.24%,-26.61%,97.07%,81.47,2/13/2025 4:30:00 PM,12/10/2020,Yes,Yes,7300,2.05%,12.16%,2.79,4443.57,4.87,21641484,187878,152.85,141.04,158.18,163.93,156.93,161.42,14.45%,161.05,-0.23%,,,,,,,,,,,,,,,,,,,,,,,,,
