"No.","Ticker","Company","Index","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Book/sh","Cash/sh","Dividend","Dividend Yield","Payout Ratio","EPS (ttm)","EPS next Q","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","Sales growth quarter over quarter","EPS growth quarter over quarter","Sales","Income","EPS Surprise","Revenue Surprise","Shares Outstanding","Shares Float","Float %","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Short Float","Short Ratio","Short Interest","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (1 Minute)","Performance (2 Minutes)","Performance (3 Minutes)","Performance (5 Minutes)","Performance (10 Minutes)","Performance (15 Minutes)","Performance (30 Minutes)","Performance (1 Hour)","Performance (2 Hours)","Performance (4 Hours)","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","All-Time High","All-Time Low","Relative Strength Index (14)","Earnings Date","IPO Date","Optionable","Shortable","Employees","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Volume","Trades","Target Price","Prev Close","Open","High","Low","Price","Change","After-Hours Close","After-Hours Change","Single Category","Asset Type","ETF Type","Sector/Theme","Region","Active/Passive","Net Expense Ratio","Total Holdings","Assets Under Management","Net Asset Value","Net Asset Value %","Net Flows (1 Month)","Net Flows % (1 Month)","Net Flows (3 Month)","Net Flows % (3 Month)","Net Flows (YTD)","Net Flows % (YTD)","Net Flows (1 Year)","Net Flows % (1 Year)","Return 1 Year","Return 3 Year","Return 5 Year","Return 10 Year","Return Since Inception","Tags"
24,"AAPX","T-Rex 2X Long Apple Daily Target ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-3.62%,-7.79%,0.13%,45.07%,,21.96%,,1.25,3.23%,3.07%,-7.15%,-6.75%,14.81%,-18.25%,21.52%,-18.25%,63.44%,-18.25%,63.44%,38.66,,1/11/2024,Yes,Yes,,-0.75%,-4.11%,,36.33,0.23,419,3,,31.86,30.55,30.55,30.32,30.32,-4.83%,,,"Equity - Leveraged / Inverse","Equities (Stocks)","US Equities","Technology","US","Active",1.05%,5,7670400,31.96,-0.05,-1631600.00,-17.54,1618800.00,26.75,5430300.00,242.41,5430300.00,242.41,,,,,44.50,"U.S. single-asset AAPL leverage"
25,"AAPY","Kurv Yield Premium Strategy Apple (AAPL) ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,2.60,9.67%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.89%,-1.61%,1.38%,12.14%,,0.62%,,0.29,1.00%,0.71%,-0.81%,-0.28%,4.54%,-3.38%,10.38%,-3.38%,17.37%,-3.38%,17.37%,49.51,,10/27/2023,Yes,No,,0.00%,-0.07%,,1.10,0.13,7,1,,26.92,26.90,26.90,26.90,26.90,-0.07%,,,"US Equities - Industry Sector","Equities (Stocks)","US Equity Income","Technology","US","Active",0.99%,6,1345360,26.91,-0.00,0.00,0.00,274954.00,25.69,764525.00,131.63,764525.00,131.63,,,,,21.73,"U.S. single-asset options AAPL covered-call"
26,"AAT","American Assets Trust Inc","RUT","Real Estate","REIT - Diversified","USA",1626.03,30.12,37.61,10.04,3.65,1.36,14.15,11.66,19.58,1.89,1.46,5.48%,157.63%,0.89,0.14,-10.71%,-5.33%,14.84%,3.00%,6.14%,1.07%,-0.90%,445.27,53.42,42.86%,-1.79%,60.90,46.10,75.70%,24.31%,0.00%,77.77%,-1.80%,2.31%,3.99,1.06,1.80%,4.50%,1.83%,,,1.45,1.45,35.44%,27.37%,12.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.66%,5.16%,23.33%,26.12%,28.49%,18.61%,1.32,0.61,2.36%,2.13%,1.44%,5.96%,17.83%,-3.07%,22.59%,-3.07%,55.69%,-45.80%,66.44%,58.30,7/30/2024 4:30:00 PM,1/13/2011,Yes,Yes,228,0.00%,0.00%,3.25,266.32,0.00,1,1,22.00,26.70,26.70,26.70,26.70,26.70,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,"AAXJ","iShares MSCI All Country Asia ex Japan ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,1.37,1.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.79%,1.42%,0.80%,6.19%,10.50%,8.43%,0.64,0.88,0.97%,0.94%,-0.13%,0.19%,5.07%,-4.52%,8.98%,-4.52%,18.49%,-29.19%,229.84%,52.34,,8/15/2008,Yes,Yes,,0.00%,0.00%,,378.92,0.00,0,0,,72.18,72.18,72.18,72.18,72.18,0.00%,,,"Global or ExUS Equities - Broad / Regional","Equities (Stocks)","Global Ex. US Equities",,"Asia ex-Japan","Passive",0.70%,974,2328545060,72.32,-0.00,0.00,0.00,-143035030.80,-5.79,-283891879.40,-10.87,-486139959.40,-17.27,12.80,-4.88,3.03,2.88,4.11,"Asia-ex-Japan equity"
28,"AB","AllianceBernstein Holding Lp","-","Financial","Asset Management","USA",3962.43,12.02,9.83,,,1.90,,12.63,18.21,0.00,3.02,8.76%,112.01%,2.87,0.72,11.37%,17.34%,-1.29%,-3.88%,0.00%,,84.95%,0.00,326.93,6.61%,2.28%,114.34,111.12,97.18%,3.14%,-0.46%,17.41%,2.64%,0.82%,3.28,0.91,15.83%,15.85%,15.69%,,,0.00,0.00,,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.60%,-0.60%,-0.60%,3.60%,-0.26%,4.63%,3.75%,6.97%,11.31%,1.24,0.66,2.05%,1.75%,0.89%,1.42%,4.05%,-3.17%,12.99%,-3.17%,33.72%,-63.62%,1335.43%,56.10,7/26/2024 8:30:00 AM,4/14/1988,Yes,Yes,4707,-0.60%,0.61%,1.88,278.81,0.01,188,7,40.12,34.54,34.75,34.75,34.54,34.54,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,"ABAT","American Battery Technology Company","-","Basic Materials","Other Industrial Metals & Mining","USA",59.17,,,,,0.79,9.76,,1.27,0.10,,,,-2.86,,,,-46.01%,,0.00%,,-48.99%,0.00,-33.62,-26.67%,,58.60,56.30,96.08%,3.92%,0.00%,9.26%,0.75%,8.41%,11.15,4.73,-45.86%,-54.22%,-47.98%,0.61,0.57,0.00,0.15,,0.00%,,0.00%,0.00%,0.00%,0.00%,-3.15%,-3.15%,-3.83%,-3.83%,-3.83%,-3.83%,-1.00%,-3.83%,-4.74%,-49.76%,-87.99%,-78.47%,1.84,0.06,4.76%,4.74%,-4.60%,-4.12%,-50.38%,-15.14%,34.64%,-92.67%,34.64%,-98.63%,176.13%,41.98,05/14/2024,2/24/2016,Yes,Yes,54,-2.90%,1.96%,1.00,424.39,0.18,3890,10,6.00,1.02,1.04,1.06,1.01,1.01,-1.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,"ABBV","Abbvie Inc","S&P 500","Healthcare","Drug Manufacturers - General","USA",343906.39,65.12,16.08,10.40,6.25,50.73,26.14,19.38,3.84,7.45,6.18,3.18%,220.33%,2.99,2.95,-2.11%,11.36%,-5.77%,6.26%,11.76%,4.31%,-32.44%,55000.00,5297.00,3.29%,3.14%,1765.94,1764.70,99.93%,0.09%,-21.27%,73.66%,0.10%,1.10%,3.73,19.49,3.82%,53.93%,8.17%,0.81,0.71,8.56,10.42,69.31%,31.96%,9.63%,0.00%,0.00%,0.00%,-0.02%,-0.08%,-0.08%,-0.02%,0.05%,-0.10%,-0.10%,-0.88%,0.67%,15.49%,9.46%,26.72%,25.64%,0.62,3.81,2.08%,1.59%,-0.59%,4.54%,13.83%,-2.63%,18.99%,-2.63%,43.32%,-2.63%,498.89%,54.26,7/25/2024 8:30:00 AM,12/10/2012,Yes,Yes,50000,-0.10%,0.36%,1.77,5232.22,0.02,4947,133,198.13,194.21,194.90,197.62,191.17,194.70,0.25%,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,"ABCB","Ameris Bancorp","RUT","Financial","Banks - Regional","USA",4215.34,13.54,12.17,1.69,2.76,1.18,,16.86,51.64,,0.60,0.99%,15.41%,4.51,1.25,19.79%,4.63%,6.83%,8.00%,25.56%,11.99%,44.99%,1529.06,311.15,2.78%,4.13%,69.05,65.18,94.40%,5.63%,0.00%,92.28%,0.45%,1.25%,2.14,0.81,1.19%,9.08%,7.72%,0.20,,0.13,0.30,,22.08%,20.35%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.72%,-0.72%,-0.72%,2.67%,6.90%,30.43%,33.87%,54.12%,15.04%,1.03,1.55,2.32%,2.38%,1.82%,5.03%,20.18%,-5.93%,26.59%,-5.93%,78.14%,-5.93%,1718.74%,59.26,7/25/2024 4:30:00 PM,5/19/1994,Yes,Yes,2765,-0.72%,0.72%,1.67,380.76,0.00,33,3,64.80,61.03,61.47,61.47,61.03,61.03,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,"ABCL","AbCellera Biologics Inc","-","Healthcare","Biotechnology","Canada",819.18,,,,24.78,0.74,1.18,,3.77,2.36,,,,-0.53,-0.13,6.97%,-24.27%,,10.00%,387.52%,-27.18%,-18.73%,33.06,-153.30,-8.33%,-27.62%,290.82,206.64,71.05%,29.87%,0.00%,36.27%,11.07%,8.49%,9.33,17.55,-10.39%,-13.30%,-13.02%,10.96,10.96,0.06,0.06,-85.51%,-814.68%,-463.77%,0.00%,0.27%,0.27%,0.27%,0.27%,0.00%,0.00%,0.36%,1.07%,1.07%,15.83%,6.11%,-13.93%,-40.98%,-46.23%,-51.31%,0.35,0.15,7.64%,5.51%,7.81%,-0.98%,-31.99%,-22.78%,19.06%,-54.09%,19.06%,-96.13%,19.06%,56.52,8/6/2024 4:30:00 PM,12/11/2020,Yes,Yes,586,1.09%,0.00%,1.22,1882.06,0.01,999,14,14.00,2.75,2.75,2.78,2.75,2.78,1.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,"ABCS","Alpha Blue Capital US Small-Mid Cap Dynamic ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.15,0.53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.57%,3.48%,5.73%,5.75%,,9.15%,,0.43,0.87%,0.97%,0.85%,2.35%,5.60%,-1.55%,7.76%,-1.55%,13.45%,-1.55%,13.45%,55.31,,12/20/2023,No,Yes,,0.00%,0.00%,,3.17,0.00,0,0,,27.65,27.65,27.65,27.65,27.65,0.00%,,,"US Equities - Factor & Thematic","Equities (Stocks)","US Equities",,"US","Active",0.27%,104,10499058,27.63,0.00,0.00,0.00,521632.00,5.23,6741455.00,179.41,9265175.00,750.90,,,,,16.54,"U.S. equity small-mid-cap ETFs"
34,"ABEO","Abeona Therapeutics Inc","-","Healthcare","Biotechnology","USA",247.30,,,,,3.25,2.01,,1.76,2.84,,,,-2.55,-0.38,41.60%,9.64%,38.92%,,-15.07%,-100.00%,71.60%,0.00,-52.60,23.98%,-100.00%,43.31,39.17,90.44%,9.58%,-0.22%,70.83%,13.26%,7.26%,8.59,2.84,-56.09%,-127.38%,-56.93%,7.48,7.48,0.26,0.32,13.31%,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.53%,0.53%,1.60%,14.20%,24.95%,-33.84%,39.27%,13.97%,1.51,0.26,3.08%,5.05%,4.28%,10.77%,4.87%,-2.23%,33.10%,-36.63%,87.21%,-100.00%,160.73%,62.10,8/12/2024 8:30:00 AM,9/19/1980,Yes,Yes,84,0.53%,1.79%,1.00,330.90,0.00,2,2,15.92,5.58,5.68,5.71,5.68,5.71,2.33%,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,"ABEQ","Absolute Select Value ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.52,1.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.96%,3.90%,8.15%,10.06%,15.59%,14.43%,0.63,0.27,0.49%,0.67%,0.59%,3.04%,8.56%,-1.13%,8.33%,-1.13%,21.48%,-1.13%,80.23%,62.62,,1/22/2020,No,No,,0.00%,0.00%,,4.51,0.00,0,0,,32.46,32.46,32.46,32.46,32.46,0.00%,,,"US Equities - US Style","Equities (Stocks)","US Equities",,"US","Active",0.85%,25,90860000,32.45,0.00,0.00,0.00,-1559500.00,-1.69,668500.00,0.74,-14832500.00,-14.03,17.67,7.62,,,7.21,"U.S. equity value"
36,"ABEV","Ambev S.A. ADR","-","Consumer Defensive","Beverages - Brewers","Brazil",36484.78,12.70,13.17,4.62,2.26,2.13,13.21,8.97,1.09,0.18,0.13,5.78%,69.59%,0.18,0.04,-12.10%,7.06%,-0.73%,2.75%,3.77%,0.73%,-8.78%,16134.72,2893.48,-11.96%,-0.15%,15749.45,15726.20,99.85%,0.00%,,8.67%,2.20%,0.11%,0.67,16.97,10.61%,16.64%,16.49%,1.11,0.78,0.02,0.04,47.25%,21.65%,17.93%,0.00%,0.00%,0.00%,0.00%,0.43%,0.40%,0.43%,0.22%,-0.00%,0.00%,-2.11%,-3.73%,9.95%,-7.20%,-10.39%,-17.14%,1.07,0.05,2.28%,2.23%,-0.94%,4.12%,-3.93%,-6.07%,14.85%,-18.60%,15.42%,-69.28%,1315.52%,52.79,8/1/2024 8:30:00 AM,11/11/2013,Yes,Yes,43000,-0.43%,0.87%,2.19,25205.57,0.03,35366,29,3.19,2.31,2.33,2.33,2.31,2.32,0.43%,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,"ABG","Asbury Automotive Group Inc","RUT","Consumer Cyclical","Auto & Truck Dealerships","USA",4429.57,11.38,7.71,,0.28,1.33,57.01,,166.70,3.89,,,0.00%,19.48,6.72,-17.59%,7.01%,28.23%,-0.10%,18.91%,13.46%,-85.13%,15925.90,399.90,-13.57%,-1.50%,20.33,19.72,97.00%,1.32%,-10.09%,109.12%,1.45%,10.28%,10.05,2.03,4.33%,12.50%,5.69%,1.25,0.45,1.11,1.58,17.31%,6.32%,2.51%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.09%,-0.68%,-5.00%,8.30%,0.51%,-1.45%,1.17,7.52,3.32%,2.68%,-4.05%,-6.65%,-1.19%,-20.00%,6.31%,-20.00%,24.27%,-20.00%,13756.25%,42.84,8/2/2024 8:30:00 AM,3/14/2002,Yes,Yes,15000,0.00%,0.00%,2.73,201.65,0.00,0,0,245.75,221.70,221.70,221.70,221.70,221.70,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,"ABL","Abacus Life Inc","-","Financial","Insurance - Life","USA",761.43,,,,7.91,2.96,8.34,,3.45,1.22,,,0.00%,-0.09,0.13,,,,,0.00%,163.06%,-91.39%,96.24,-5.90,38.46%,8.83%,63.24,12.73,20.13%,82.94%,0.00%,16.07%,-21.69%,2.77%,3.84,0.35,-1.55%,-2.83%,-1.44%,,,0.60,0.78,81.99%,13.92%,-6.13%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.59%,-2.39%,-5.16%,-16.53%,23.19%,5.59%,0.12,0.54,4.09%,4.92%,0.32%,4.27%,-3.96%,-14.00%,23.71%,-23.02%,77.39%,-23.02%,86.47%,53.09,8/12/2024 8:30:00 AM,9/14/2020,Yes,Yes,102,0.00%,0.00%,1.00,91.69,0.00,0,0,14.00,10.20,10.20,10.20,10.20,10.20,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,"ABLV","Able View Global Inc","-","Communication Services","Advertising Agencies","China",44.55,,,,,,,,,,,,0.00%,,,,,,,13.19%,,4012.50%,,,,,17.25,5.36,31.07%,87.13%,0.00%,0.32%,27.42%,0.13%,0.44,0.01,,,,,,,,,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-19.55%,-23.02%,0.94%,-64.45%,-62.06%,-60.37%,3.04,0.16,10.27%,10.60%,-28.67%,-18.28%,-46.48%,-43.68%,3.88%,-72.84%,59.70%,-91.93%,59.70%,35.72,,9/12/2022,No,Yes,98,0.00%,-8.55%,,15.59,0.02,12,1,,1.17,1.07,1.07,1.07,1.07,-8.55%,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,"ABM","ABM Industries Inc.","RUT","Industrials","Specialty Business Services","USA",3240.59,21.28,13.92,5.83,0.39,1.77,37.55,11.87,29.23,1.37,0.90,1.74%,23.22%,2.42,0.87,1.10%,4.75%,20.81%,3.65%,5.22%,3.25%,-94.98%,8274.90,156.00,9.14%,2.81%,62.85,61.85,98.41%,1.51%,-10.87%,97.31%,-3.26%,2.86%,3.08,1.77,3.12%,8.44%,4.82%,1.38,1.38,0.76,0.80,11.92%,4.03%,1.89%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.34%,-5.22%,4.96%,21.98%,24.51%,15.12%,1.15,1.44,2.79%,2.58%,-4.31%,-3.27%,10.54%,-13.67%,6.23%,-13.67%,34.12%,-13.67%,2652.53%,43.01,9/6/2024 8:30:00 AM,2/13/1969,Yes,Yes,123000,0.00%,0.00%,2.57,574.92,0.00,22,2,57.50,51.61,51.61,51.61,51.61,51.61,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,"ABNB","Airbnb Inc","NDX, S&P 500","Consumer Cyclical","Travel Services","USA",74607.29,16.04,25.61,0.86,7.10,9.33,6.61,17.91,12.62,17.82,,,0.00%,7.34,2.16,-42.86%,11.17%,,18.60%,27.50%,10.63%,-12.35%,10505.00,4844.00,-5.33%,0.37%,438.00,423.57,96.71%,33.14%,-0.93%,51.78%,-1.19%,3.13%,2.83,13.24,20.39%,74.18%,47.41%,1.41,1.41,0.28,0.28,71.07%,15.27%,46.11%,0.00%,0.00%,0.00%,-0.10%,-0.09%,-0.11%,0.12%,0.27%,0.04%,0.02%,1.21%,-0.93%,-19.32%,-26.69%,-18.28%,-13.49%,1.16,3.12,2.72%,2.28%,1.10%,-8.60%,-18.64%,-24.34%,6.70%,-30.76%,6.70%,-46.45%,43.78%,45.25,8/6/2024 4:30:00 PM,12/10/2020,Yes,Yes,6907,0.02%,0.00%,2.89,4678.49,0.05,10820,162,125.09,117.75,117.75,118.94,117.22,117.77,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,"ABNY","YieldMax ABNB Option Income Strategy ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,1.26,8.24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-4.63%,-4.63%,-4.63%,-3.12%,-4.57%,,,,-24.64%,,0.41,1.67%,1.67%,-4.40%,-13.88%,-15.48%,-29.04%,2.28%,-29.04%,2.28%,-29.04%,2.28%,34.75,,6/25/2024,Yes,Yes,,-5.28%,0.68%,,19.35,0.05,49,6,,15.99,16.10,16.10,15.25,15.25,-4.63%,,,"US Equities - Industry Sector","Equities (Stocks)","US Equity Income","Consumer Discretionary","US","Active",0.99%,8,13989062,15.99,-0.05,11174725.00,397.06,12203937.50,683.65,12203937.50,683.65,12203937.50,683.65,,,,,-52.30,
43,"ABOS","Acumen Pharmaceuticals Inc","RUT","Healthcare","Biotechnology","USA",151.40,,,,,0.62,0.58,,4.06,4.34,,,,-1.11,-0.36,-20.32%,-16.62%,-54.03%,1.60%,-28.84%,,-20.78%,0.00,-64.86,-21.47%,,57.91,45.03,77.76%,25.05%,0.00%,64.26%,4.20%,3.76%,4.24,1.69,-27.82%,-31.42%,-23.71%,17.37,17.37,0.12,0.12,,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.28%,-2.14%,-4.55%,-39.71%,-54.26%,-34.37%,0.09,0.18,6.05%,6.79%,-4.33%,-9.67%,-21.94%,-30.00%,17.15%,-56.02%,39.22%,-90.66%,39.22%,45.98,8/13/2024 8:30:00 AM,7/1/2021,Yes,Yes,52,0.00%,-3.08%,1.00,399.03,0.00,2,1,11.20,2.60,2.52,2.52,2.52,2.52,-3.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,"ABR","Arbor Realty Trust Inc.","RUT","Real Estate","REIT - Mortgage","USA",2730.20,10.17,8.90,1.27,1.75,1.13,2.86,5.70,12.84,5.07,1.72,11.88%,95.74%,1.42,0.39,-23.73%,-5.23%,3.18%,8.00%,26.80%,-11.20%,-44.03%,1558.50,274.85,9.20%,-4.49%,188.51,181.37,96.21%,3.81%,0.39%,58.72%,0.03%,36.32%,18.10,65.88,2.08%,10.40%,2.17%,,,3.15,3.48,98.96%,84.63%,17.64%,0.00%,0.00%,0.00%,0.00%,0.00%,0.17%,-0.14%,-0.33%,0.00%,0.07%,7.50%,4.62%,5.77%,11.73%,-5.83%,-4.61%,2.01,0.37,3.43%,2.33%,7.77%,6.71%,6.63%,-8.90%,20.57%,-11.44%,23.10%,-51.93%,2857.46%,66.32,8/2/2024 8:30:00 AM,4/7/2004,Yes,Yes,647,0.07%,0.07%,3.17,3639.36,0.04,7905,49,13.67,14.46,14.47,14.59,14.41,14.48,0.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,"ABSI","Absci Corp","RUT","Healthcare","Biotechnology","USA",442.71,,,,136.22,2.00,2.74,,1.95,1.42,,,,-0.93,-0.19,35.83%,15.58%,-46.78%,23.30%,37.94%,-62.28%,51.70%,3.25,-92.26,-21.28%,-33.41%,93.09,91.51,98.30%,19.41%,-12.40%,58.43%,3.14%,13.20%,7.81,12.08,-36.20%,-42.24%,-40.14%,6.49,6.49,0.04,0.06,-324.52%,-3008.03%,-2838.89%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.55%,-0.55%,11.39%,-5.83%,-2.05%,-20.44%,130.68%,-7.18%,2.23,0.28,7.92%,7.68%,-5.09%,-3.11%,-7.27%,-17.05%,26.37%,-41.99%,250.87%,-87.64%,250.87%,47.62,8/14/2024 4:30:00 PM,7/22/2021,Yes,Yes,156,-0.04%,0.00%,1.29,1546.20,0.04,3143,5,8.00,3.90,3.90,3.92,3.90,3.90,-0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,"ABT","Abbott Laboratories","S&P 500","Healthcare","Medical Devices","USA",203411.72,36.90,22.73,4.50,4.99,5.17,28.18,35.98,22.60,4.15,2.23,1.90%,63.81%,3.17,1.20,4.96%,10.35%,19.65%,8.20%,6.10%,4.00%,-5.38%,40725.00,5536.00,3.17%,0.08%,1734.08,1727.45,99.62%,0.72%,-1.38%,79.79%,0.27%,0.74%,2.10,12.75,7.56%,14.47%,10.55%,1.68,1.18,0.33,0.38,50.63%,16.24%,13.59%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.65%,0.20%,0.19%,0.41%,5.38%,12.76%,1.23%,13.89%,6.21%,0.72,1.71,1.57%,1.28%,2.82%,7.20%,6.82%,-0.34%,17.25%,-3.89%,30.37%,-18.02%,12061.76%,68.46,7/18/2024 8:30:00 AM,3/1/1937,Yes,Yes,114000,0.19%,0.25%,1.78,6080.44,0.00,577,33,125.25,116.40,116.69,117.00,116.16,116.91,0.44%,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,"ABTS","Abits Group Inc","-","Financial","Capital Markets","Hong Kong",17.40,,,,3.26,1.54,43.50,,0.32,0.01,,,,-0.26,,,,11.11%,,197.06%,-99.52%,-872.92%,5.34,-9.10,,,35.55,29.62,83.32%,16.68%,0.00%,0.43%,-25.73%,0.86%,6.07,0.25,-54.79%,-57.31%,-80.63%,0.83,0.83,0.00,0.00,-3.43%,-38.62%,-170.22%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.84%,-6.69%,-6.81%,-34.76%,-46.80%,-57.07%,2.71,0.06,21.94%,12.42%,-0.75%,-2.95%,-35.99%,-22.32%,30.16%,-69.41%,30.16%,-99.56%,30.16%,49.19,,4/10/2014,Yes,Yes,11,0.00%,-1.92%,,41.97,0.01,12,1,22.50,0.50,0.49,0.49,0.49,0.49,-1.92%,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,"ABUS","Arbutus Biopharma Corp","RUT","Healthcare","Biotechnology","USA",848.70,,,,84.36,6.93,5.98,,0.65,0.75,,,,-0.44,-0.09,12.27%,9.33%,18.41%,,55.33%,-62.89%,-2.33%,10.06,-77.09,-14.58%,-2.29%,169.87,146.67,86.34%,22.31%,-0.02%,51.17%,4.32%,4.13%,5.71,6.06,-45.77%,-59.96%,-59.55%,6.56,6.56,0.06,0.06,85.70%,-819.28%,-766.20%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.13%,19.89%,43.18%,71.59%,119.30%,79.83%,1.90,0.18,5.47%,3.94%,10.04%,17.18%,50.31%,-4.85%,47.40%,-4.85%,166.02%,-85.72%,447.32%,67.28,8/1/2024 8:30:00 AM,7/23/2007,Yes,Yes,73,0.00%,0.57%,1.40,1062.82,0.01,601,1,5.00,4.47,4.50,4.50,4.50,4.50,0.57%,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,"ABVC","ABVC BioPharma Inc","-","Healthcare","Biotechnology","USA",8.20,,,,58.60,0.96,10.01,,0.69,0.07,,,,-1.70,,,,12.78%,,2003.75%,1817.53%,86.93%,0.14,-11.37,,,12.42,10.54,84.86%,15.16%,0.00%,1.77%,-78.71%,1.30%,1.62,0.14,-91.52%,-258.00%,-133.46%,0.33,0.33,0.03,0.33,-45.84%,-6259.36%,-8339.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.80%,-7.09%,-23.10%,-43.54%,-38.26%,-43.05%,0.80,0.04,4.68%,5.36%,-3.87%,-9.38%,-37.39%,-31.83%,10.10%,-80.28%,10.10%,-100.00%,10.10%,42.46,,11/10/2004,No,Yes,19,0.00%,-4.83%,3.00,84.97,0.47,2000,1,20.20,0.69,0.66,0.66,0.66,0.66,-4.83%,,,,,,,,,,,,,,,,,,,,,,,,,,,
